	Rhodotorula_mucilaginosa_TFCN_25-331D-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004852	TFCN25331D1_012589-T1	DBVPG3775_004257-T1
GF00004853	TFCN25331D1_012587-T1	DBVPG3775_004256-T1
GF00004854	TFCN25331D1_011329-T1	DBVPG3775_004255-T1
GF00004855	TFCN25331D1_011333-T1	DBVPG3775_004252-T1
GF00004856	TFCN25331D1_011334-T1	DBVPG3775_004251-T1
GF00004857	TFCN25331D1_012580-T1	DBVPG3775_004248-T1
GF00004858	TFCN25331D1_011337-T1	DBVPG3775_004247-T1
GF00004859	TFCN25331D1_012578-T1	DBVPG3775_004245-T1
GF00004860	TFCN25331D1_011339-T1	DBVPG3775_004244-T1
GF00004861	TFCN25331D1_011342-T1	DBVPG3775_004241-T1
GF00004862	TFCN25331D1_011343-T1	DBVPG3775_004240-T1
GF00004863	TFCN25331D1_011344-T1	DBVPG3775_004239-T1
GF00004864	TFCN25331D1_012855-T1	DBVPG3775_007013-T1
GF00004865	TFCN25331D1_012856-T1	DBVPG3775_007014-T1
GF00004866	TFCN25331D1_012858-T1	DBVPG3775_007017-T1
GF00004867	TFCN25331D1_012860-T1	DBVPG3775_007019-T1
GF00004868	TFCN25331D1_012861-T1	DBVPG3775_007020-T1
GF00004869	TFCN25331D1_012862-T1	DBVPG3775_007021-T1
GF00004870	TFCN25331D1_011390-T1	DBVPG3775_007024-T1
GF00004871	TFCN25331D1_012867-T1	DBVPG3775_007026-T1
GF00004872	TFCN25331D1_011394-T1	DBVPG3775_007028-T1
GF00004873	TFCN25331D1_012870-T1	DBVPG3775_007029-T1
GF00004874	TFCN25331D1_011396-T1	DBVPG3775_007030-T1
GF00004875	TFCN25331D1_011397-T1	DBVPG3775_007031-T1
GF00004876	TFCN25331D1_011398-T1	DBVPG3775_007032-T1
GF00004877	TFCN25331D1_012914-T1	DBVPG3775_007035-T1
GF00004878	TFCN25331D1_011402-T1	DBVPG3775_007036-T1
GF00004879	TFCN25331D1_011403-T1	DBVPG3775_007037-T1
GF00004880	TFCN25331D1_012918-T1	DBVPG3775_007039-T1
GF00004881	TFCN25331D1_011406-T1	DBVPG3775_007040-T1
GF00004882	TFCN25331D1_012922-T1	DBVPG3775_007043-T1
GF00004883	TFCN25331D1_011408-T1	DBVPG3775_007044-T1
GF00004884	TFCN25331D1_012924-T1	DBVPG3775_007045-T1
GF00004885	TFCN25331D1_012925-T1	DBVPG3775_007046-T1
GF00004886	TFCN25331D1_011507-T1	DBVPG3775_003238-T1
GF00004887	TFCN25331D1_011508-T1	DBVPG3775_003239-T1
GF00004888	TFCN25331D1_011509-T1	DBVPG3775_003240-T1
GF00004889	TFCN25331D1_011510-T1	DBVPG3775_003241-T1
GF00004890	TFCN25331D1_013043-T1	DBVPG3775_003243-T1
GF00004891	TFCN25331D1_011518-T1	DBVPG3775_003250-T1
GF00004892	TFCN25331D1_011521-T1	DBVPG3775_003253-T1
GF00004893	TFCN25331D1_011756-T1	DBVPG3775_003290-T1
GF00004894	TFCN25331D1_011754-T1	DBVPG3775_003292-T1
GF00004895	TFCN25331D1_011753-T1	DBVPG3775_003293-T1
GF00004896	TFCN25331D1_011752-T1	DBVPG3775_003294-T1
GF00004897	TFCN25331D1_011641-T1	DBVPG3775_003295-T1
GF00004898	TFCN25331D1_011748-T1	DBVPG3775_003298-T1
GF00004899	TFCN25331D1_013728-T1	DBVPG3775_003300-T1
GF00004900	TFCN25331D1_011648-T1	DBVPG3775_003301-T1
GF00004901	TFCN25331D1_011650-T1	DBVPG3775_003303-T1
GF00004902	TFCN25331D1_011651-T1	DBVPG3775_003304-T1
GF00004903	TFCN25331D1_011655-T1	DBVPG3775_003307-T1
GF00004904	TFCN25331D1_012828-T1	DBVPG3775_003308-T1
GF00004905	TFCN25331D1_011658-T1	DBVPG3775_003310-T1
GF00004906	TFCN25331D1_012825-T1	DBVPG3775_003311-T1
GF00004907	TFCN25331D1_011663-T1	DBVPG3775_003316-T1
GF00004908	TFCN25331D1_011664-T1	DBVPG3775_003317-T1
GF00004909	TFCN25331D1_012818-T1	DBVPG3775_003318-T1
GF00004910	TFCN25331D1_011666-T1	DBVPG3775_003319-T1
GF00004911	TFCN25331D1_011667-T1	DBVPG3775_003320-T1
GF00004912	TFCN25331D1_012813-T1	DBVPG3775_003323-T1
GF00004913	TFCN25331D1_011678-T1	DBVPG3775_002593-T1
GF00004914	TFCN25331D1_013640-T1	DBVPG3775_002594-T1
GF00004915	TFCN25331D1_011952-T1	DBVPG3775_002129-T1
GF00004916	TFCN25331D1_011953-T1	DBVPG3775_002130-T1
GF00004917	TFCN25331D1_011954-T1	DBVPG3775_002131-T1
GF00004918	TFCN25331D1_011955-T1	DBVPG3775_002132-T1
GF00004919	TFCN25331D1_011956-T1	DBVPG3775_002133-T1
GF00004920	TFCN25331D1_013187-T1	DBVPG3775_002134-T1
GF00004921	TFCN25331D1_011961-T1	DBVPG3775_002139-T1
GF00004922	TFCN25331D1_011963-T1	DBVPG3775_002141-T1
GF00004923	TFCN25331D1_011964-T1	DBVPG3775_002142-T1
GF00004924	TFCN25331D1_011965-T1	DBVPG3775_002143-T1
GF00004925	TFCN25331D1_013326-T1	DBVPG3775_001026-T1
GF00004926	TFCN25331D1_011987-T1	DBVPG3775_001024-T1
GF00004927	TFCN25331D1_013323-T1	DBVPG3775_001023-T1
GF00004928	TFCN25331D1_011989-T1	DBVPG3775_001022-T1
GF00004929	TFCN25331D1_011993-T1	DBVPG3775_001019-T1
GF00004930	TFCN25331D1_013316-T1	DBVPG3775_001017-T1
GF00004931	TFCN25331D1_013315-T1	DBVPG3775_001016-T1
GF00004932	TFCN25331D1_012015-T1	DBVPG3775_007355-T1
GF00004933	TFCN25331D1_013650-T1	DBVPG3775_007356-T1
GF00004934	TFCN25331D1_012017-T1	DBVPG3775_007357-T1
GF00004935	TFCN25331D1_012023-T1	DBVPG3775_007361-T1
GF00004936	TFCN25331D1_012434-T1	DBVPG3775_007358-T1
GF00004937	TFCN25331D1_012027-T1	DBVPG3775_007450-T1
GF00004938	TFCN25331D1_012448-T1	DBVPG3775_007453-T1
GF00004939	TFCN25331D1_012032-T1	DBVPG3775_007456-T1
GF00004940	TFCN25331D1_012452-T1	DBVPG3775_007457-T1
GF00004941	TFCN25331D1_012455-T1	DBVPG3775_007460-T1
GF00004942	TFCN25331D1_012038-T1	DBVPG3775_007462-T1
GF00004943	TFCN25331D1_012901-T1	DBVPG3775_006759-T1
GF00004944	TFCN25331D1_012902-T1	DBVPG3775_006760-T1
GF00004945	TFCN25331D1_012903-T1	DBVPG3775_006761-T1
GF00004946	TFCN25331D1_012906-T1	DBVPG3775_006764-T1
GF00004947	TFCN25331D1_012341-T1	DBVPG3775_006765-T1
GF00004948	TFCN25331D1_013385-T1	DBVPG3775_006768-T1
GF00004949	TFCN25331D1_012344-T1	DBVPG3775_006770-T1
GF00004950	TFCN25331D1_013388-T1	DBVPG3775_006771-T1
GF00004951	TFCN25331D1_012346-T1	DBVPG3775_006772-T1
GF00004952	TFCN25331D1_012348-T1	DBVPG3775_006776-T1
GF00004953	TFCN25331D1_012382-T1	DBVPG3775_004017-T1
GF00004954	TFCN25331D1_012383-T1	DBVPG3775_004018-T1
GF00004955	TFCN25331D1_013550-T1	DBVPG3775_004020-T1
GF00004956	TFCN25331D1_012386-T1	DBVPG3775_004021-T1
GF00004957	TFCN25331D1_012387-T1	DBVPG3775_004022-T1
GF00004958	TFCN25331D1_012388-T1	DBVPG3775_004023-T1
GF00004959	TFCN25331D1_012389-T1	DBVPG3775_004024-T1
GF00004960	TFCN25331D1_012391-T1	DBVPG3775_004026-T1
GF00004961	TFCN25331D1_013557-T1	DBVPG3775_004027-T1
GF00004962	TFCN25331D1_013558-T1	DBVPG3775_004028-T1
GF00004963	TFCN25331D1_012988-T1	DBVPG3775_002729-T1
GF00004964	TFCN25331D1_012838-T1	DBVPG3775_002728-T1
GF00004965	TFCN25331D1_012839-T1	DBVPG3775_002726-T1
GF00004966	TFCN25331D1_012840-T1	DBVPG3775_002725-T1
GF00004967	TFCN25331D1_013221-T1	DBVPG3775_002722-T1
GF00004968	TFCN25331D1_013220-T1	DBVPG3775_002721-T1
GF00004969	TFCN25331D1_012844-T1	DBVPG3775_002719-T1
GF00004970	TFCN25331D1_013217-T1	DBVPG3775_002718-T1
GF00004971	TFCN25331D1_013216-T1	DBVPG3775_002717-T1
GF00004972	TFCN25331D1_013214-T1	DBVPG3775_002715-T1
GF00004973	TFCN25331D1_012849-T1	DBVPG3775_002714-T1
GF00004974	TFCN25331D1_013211-T1	DBVPG3775_002713-T1
GF00004975	TFCN25331D1_013210-T1	DBVPG3775_002712-T1
GF00004976	TFCN25331D1_013209-T1	DBVPG3775_002711-T1
GF00004977	TFCN25331D1_012896-T1	DBVPG3775_006754-T1
GF00004978	TFCN25331D1_013297-T1	DBVPG3775_006755-T1
GF00004979	TFCN25331D1_013298-T1	DBVPG3775_006756-T1
GF00004980	TFCN25331D1_013116-T1	DBVPG3775_003445-T1
GF00004981	TFCN25331D1_013286-T1	DBVPG3775_006743-T1
GF00004982	TFCN25331D1_013290-T1	DBVPG3775_006747-T1
GF00004983	TFCN25331D1_013599-T1	DBVPG3775_006749-T1
GF00004984	TFCN25331D1_013293-T1	DBVPG3775_006751-T1
GF00004985	TFCN25331D1_013330-T1	DBVPG3775_007476-T1
GF00004986	TFCN25331D1_013331-T1	DBVPG3775_007475-T1
GF00004987	TFCN25331D1_013332-T1	DBVPG3775_007474-T1
GF00004988	TFCN25331D1_013333-T1	DBVPG3775_007472-T1
GF00004989	TFCN25331D1_013377-T1	DBVPG3775_007471-T1
GF00004990	TFCN25331D1_013336-T1	DBVPG3775_007469-T1
GF00004991	TFCN25331D1_013380-T1	DBVPG3775_007468-T1
GF00004992	TFCN25331D1_013338-T1	DBVPG3775_007467-T1
GF00004993	TFCN25331D1_013383-T1	DBVPG3775_007464-T1
GF00004994	TFCN25331D1_013449-T1	DBVPG3775_006783-T1
GF00004995	TFCN25331D1_013454-T1	DBVPG3775_006787-T1
GF00004996	TFCN25331D1_013503-T1	DBVPG3775_006789-T1
GF00004997	TFCN25331D1_013458-T1	DBVPG3775_006791-T1
GF00004998	TFCN25331D1_013459-T1	DBVPG3775_006792-T1
GF00004999	TFCN25331D1_013460-T1	DBVPG3775_006793-T1
GF00005000	TFCN25331D1_013507-T1	DBVPG3775_006794-T1
GF00005001	TFCN25331D1_013475-T1	DBVPG3775_007503-T1
GF00005002	TFCN25331D1_013476-T1	DBVPG3775_007504-T1
GF00005003	TFCN25331D1_013488-T1	DBVPG3775_006549-T1
GF00005004	TFCN25331D1_013590-T1	DBVPG3775_006547-T1
GF00005005	TFCN25331D1_013492-T1	DBVPG3775_006543-T1
GF00005006	TFCN25331D1_013586-T1	DBVPG3775_006542-T1
GF00005007	TFCN25331D1_013583-T1	DBVPG3775_004010-T1
GF00005008	TFCN25331D1_013573-T1	DBVPG3775_004011-T1
GF00005009	TFCN25331D1_013581-T1	DBVPG3775_004012-T1
GF00005010	TFCN25331D1_013575-T1	DBVPG3775_004013-T1
GF00005011	TFCN25331D1_013576-T1	DBVPG3775_004014-T1
GF00005012	TFCN25331D1_013578-T1	DBVPG3775_004015-T1
GF00005013	TFCN25331D1_013645-T1	DBVPG3775_002599-T1
GF00005014	TFCN25331D1_013646-T1	DBVPG3775_002600-T1
GF00005015	TFCN25331D1_013683-T1	DBVPG3775_000648-T1
GF00005016	TFCN25331D1_013686-T1	DBVPG3775_000645-T1
GF00005017	TFCN25331D1_013736-T1	DBVPG3775_007563-T1
GF00005018	TFCN25331D1_013743-T1	DBVPG3775_007558-T1
GF00005019	TFCN25331D1_013746-T1	DBVPG3775_007555-T1
GF00005020	TFCN25331D1_013768-T1	DBVPG3775_001754-T1
GF00005021	TFCN25331D1_002879-T1	DBVPG3775_001955-T1
GF00005022	TFCN25331D1_003863-T1	DBVPG3775_002028-T1
GF00005023	TFCN25331D1_003797-T1	DBVPG3775_002112-T1
GF00005024	TFCN25331D1_008816-T1	DBVPG3775_002801-T1
GF00005025	TFCN25331D1_006220-T1	DBVPG3775_003136-T1
GF00005026	TFCN25331D1_003004-T1	DBVPG3775_003671-T1
GF00005027	TFCN25331D1_002996-T1	DBVPG3775_003680-T1
GF00005028	TFCN25331D1_011433-T1	DBVPG3775_004384-T1
GF00005029	TFCN25331D1_011419-T1	DBVPG3775_004398-T1
GF00005030	TFCN25331D1_005335-T1	DBVPG3775_004454-T1
GF00005031	TFCN25331D1_005310-T1	DBVPG3775_004480-T1
GF00005032	TFCN25331D1_010313-T1	DBVPG3775_004484-T1
GF00005033	TFCN25331D1_010310-T1	DBVPG3775_004488-T1
GF00005034	TFCN25331D1_010857-T1	DBVPG3775_004546-T1
GF00005035	TFCN25331D1_010779-T1	DBVPG3775_004585-T1
GF00005036	TFCN25331D1_001743-T1	DBVPG3775_005143-T1
GF00005037	TFCN25331D1_008499-T1	DBVPG3775_005935-T1
GF00005038	TFCN25331D1_013742-T1	DBVPG3775_006083-T1
GF00005039	TFCN25331D1_008556-T1	DBVPG3775_007419-T1
GF00005040	TFCN25331D1_005614-T1	DBVPG3775_007599-T1
GF00005041		DBVPG3775_000376-T1
GF00005042	TFCN25331D1_000526-T1	DBVPG3775_001538-T1
GF00005043	TFCN25331D1_000573-T1	DBVPG3775_001491-T1
GF00005044	TFCN25331D1_000812-T1	
GF00005045	TFCN25331D1_000851-T1	DBVPG3775_003942-T1
GF00005046	TFCN25331D1_000970-T1	
GF00005047	TFCN25331D1_013792-T1	
GF00005048	TFCN25331D1_000979-T1	
GF00005049	TFCN25331D1_007350-T1	DBVPG3775_006881-T1
GF00005050	TFCN25331D1_003804-T1	DBVPG3775_002104-T1
GF00005051	TFCN25331D1_001181-T1	
GF00005052	TFCN25331D1_003902-T1	DBVPG3775_001999-T1
GF00005053	TFCN25331D1_007591-T1	DBVPG3775_005781-T1
GF00005054	TFCN25331D1_008975-T1	
GF00005055	TFCN25331D1_002456-T1	
GF00005056	TFCN25331D1_002940-T1	DBVPG3775_001891-T1
GF00005057	TFCN25331D1_002972-T1	DBVPG3775_006710-T1
GF00005058	TFCN25331D1_005317-T1	DBVPG3775_004472-T1
GF00005059	TFCN25331D1_003358-T1	
GF00005060	TFCN25331D1_003438-T1	
GF00005061	TFCN25331D1_010848-T1	DBVPG3775_004553-T1
GF00005062	TFCN25331D1_011456-T1	DBVPG3775_004357-T1
GF00005063	TFCN25331D1_004004-T1	
GF00005064	TFCN25331D1_004099-T1	DBVPG3775_001214-T1
GF00005065	TFCN25331D1_006680-T1	
GF00005066	TFCN25331D1_007369-T1	DBVPG3775_006815-T1
GF00005067	TFCN25331D1_005265-T1	DBVPG3775_005672-T1
GF00005068	TFCN25331D1_009124-T1	DBVPG3775_004752-T1
GF00005069	TFCN25331D1_012503-T1	DBVPG3775_003621-T1
GF00005070	TFCN25331D1_011054-T1	
GF00005071	TFCN25331D1_008158-T1	DBVPG3775_006016-T1
GF00005072	TFCN25331D1_008394-T1	DBVPG3775_007234-T1
GF00005073	TFCN25331D1_009396-T1	
GF00005074	TFCN25331D1_010019-T1	
GF00005075	TFCN25331D1_010948-T1	DBVPG3775_006507-T1
GF00005076	TFCN25331D1_011209-T1	
GF00005077	TFCN25331D1_011596-T1	DBVPG3775_003416-T1
GF00005078	TFCN25331D1_011614-T1	DBVPG3775_003586-T1
GF00005079	TFCN25331D1_011850-T1	
GF00005080	TFCN25331D1_003869-T1	DBVPG3775_002032-T1
GF00005081	TFCN25331D1_002897-T1	DBVPG3775_001935-T1
GF00005082	TFCN25331D1_013825-T1	
GF00005083	TFCN25331D1_009331-T1	DBVPG3775_000010-T1
GF00005084	TFCN25331D1_004042-T1	DBVPG3775_000062-T1
GF00005085	TFCN25331D1_009967-T1	DBVPG3775_000096-T1
GF00005086	TFCN25331D1_007570-T1	DBVPG3775_000148-T1
GF00005087	TFCN25331D1_003941-T1	DBVPG3775_000166-T1
GF00005088	TFCN25331D1_003934-T1	DBVPG3775_000173-T1
GF00005089	TFCN25331D1_011046-T1	DBVPG3775_000206-T1
GF00005090	TFCN25331D1_011051-T1	DBVPG3775_000211-T1
GF00005091	TFCN25331D1_010489-T1	DBVPG3775_000256-T1
GF00005092	TFCN25331D1_003352-T1	DBVPG3775_000272-T1
GF00005093	TFCN25331D1_003353-T1	DBVPG3775_000273-T1
GF00005094	TFCN25331D1_003354-T1	DBVPG3775_000274-T1
GF00005095	TFCN25331D1_003355-T1	DBVPG3775_000275-T1
GF00005096	TFCN25331D1_003448-T1	DBVPG3775_000369-T1
GF00005097	TFCN25331D1_003449-T1	DBVPG3775_000370-T1
GF00005098	TFCN25331D1_003450-T1	DBVPG3775_000371-T1
GF00005099	TFCN25331D1_003454-T1	DBVPG3775_000377-T1
GF00005100	TFCN25331D1_003473-T1	DBVPG3775_000397-T1
GF00005101	TFCN25331D1_001358-T1	DBVPG3775_000420-T1
GF00005102	TFCN25331D1_007465-T1	DBVPG3775_000473-T1
GF00005103	TFCN25331D1_007471-T1	DBVPG3775_000479-T1
GF00005104	TFCN25331D1_007472-T1	DBVPG3775_000480-T1
GF00005105	TFCN25331D1_007473-T1	DBVPG3775_000481-T1
GF00005106	TFCN25331D1_007474-T1	DBVPG3775_000482-T1
GF00005107	TFCN25331D1_007481-T1	DBVPG3775_000488-T1
GF00005108	TFCN25331D1_013057-T1	DBVPG3775_000494-T1
GF00005109	TFCN25331D1_013058-T1	DBVPG3775_000495-T1
GF00005110	TFCN25331D1_013059-T1	DBVPG3775_000496-T1
GF00005111	TFCN25331D1_012730-T1	DBVPG3775_000522-T1
GF00005112	TFCN25331D1_012763-T1	DBVPG3775_000560-T1
GF00005113	TFCN25331D1_008990-T1	DBVPG3775_000639-T1
GF00005114	TFCN25331D1_006518-T1	DBVPG3775_000718-T1
GF00005115	TFCN25331D1_006496-T1	DBVPG3775_000740-T1
GF00005116	TFCN25331D1_001982-T1	DBVPG3775_000770-T1
GF00005117	TFCN25331D1_001291-T1	DBVPG3775_000809-T1
GF00005118	TFCN25331D1_001281-T1	DBVPG3775_000819-T1
GF00005119	TFCN25331D1_001213-T1	DBVPG3775_000884-T1
GF00005120	TFCN25331D1_001212-T1	DBVPG3775_000885-T1
GF00005121	TFCN25331D1_001211-T1	DBVPG3775_000886-T1
GF00005122	TFCN25331D1_001192-T1	DBVPG3775_000905-T1
GF00005123	TFCN25331D1_001140-T1	DBVPG3775_000954-T1
GF00005124	TFCN25331D1_013708-T1	DBVPG3775_001028-T1
GF00005125	TFCN25331D1_013709-T1	DBVPG3775_001029-T1
GF00005126	TFCN25331D1_013710-T1	DBVPG3775_001030-T1
GF00005127	TFCN25331D1_013711-T1	DBVPG3775_001031-T1
GF00005128	TFCN25331D1_013712-T1	DBVPG3775_001032-T1
GF00005129	TFCN25331D1_007072-T1	DBVPG3775_001034-T1
GF00005130	TFCN25331D1_007071-T1	DBVPG3775_001035-T1
GF00005131	TFCN25331D1_008169-T1	DBVPG3775_001040-T1
GF00005132	TFCN25331D1_008172-T1	DBVPG3775_001043-T1
GF00005133	TFCN25331D1_008192-T1	DBVPG3775_001063-T1
GF00005134	TFCN25331D1_008202-T1	DBVPG3775_001073-T1
GF00005135	TFCN25331D1_008213-T1	DBVPG3775_001084-T1
GF00005136	TFCN25331D1_008225-T1	DBVPG3775_001096-T1
GF00005137	TFCN25331D1_004171-T1	DBVPG3775_001141-T1
GF00005138	TFCN25331D1_004135-T1	DBVPG3775_001177-T1
GF00005139	TFCN25331D1_008057-T1	DBVPG3775_001301-T1
GF00005140	TFCN25331D1_008046-T1	DBVPG3775_001315-T1
GF00005141	TFCN25331D1_000721-T1	DBVPG3775_001345-T1
GF00005142	TFCN25331D1_000675-T1	DBVPG3775_001391-T1
GF00005143	TFCN25331D1_000616-T1	DBVPG3775_001450-T1
GF00005144	TFCN25331D1_000590-T1	DBVPG3775_001477-T1
GF00005145	TFCN25331D1_000572-T1	DBVPG3775_001492-T1
GF00005146	TFCN25331D1_000570-T1	DBVPG3775_001493-T1
GF00005147	TFCN25331D1_012129-T1	DBVPG3775_001494-T1
GF00005148	TFCN25331D1_000507-T1	DBVPG3775_001558-T1
GF00005149	TFCN25331D1_012184-T1	DBVPG3775_001605-T1
GF00005150	TFCN25331D1_008611-T1	DBVPG3775_001693-T1
GF00005151	TFCN25331D1_008589-T1	DBVPG3775_001714-T1
GF00005152	TFCN25331D1_013771-T1	DBVPG3775_001755-T1
GF00005153	TFCN25331D1_005147-T1	DBVPG3775_001757-T1
GF00005154	TFCN25331D1_005138-T1	DBVPG3775_001766-T1
GF00005155	TFCN25331D1_005043-T1	DBVPG3775_001860-T1
GF00005156	TFCN25331D1_005022-T1	DBVPG3775_001881-T1
GF00005157	TFCN25331D1_002942-T1	DBVPG3775_001889-T1
GF00005158	TFCN25331D1_002941-T1	DBVPG3775_001890-T1
GF00005159	TFCN25331D1_002939-T1	DBVPG3775_001892-T1
GF00005160	TFCN25331D1_002937-T1	DBVPG3775_001894-T1
GF00005161	TFCN25331D1_002936-T1	DBVPG3775_001895-T1
GF00005162	TFCN25331D1_002934-T1	DBVPG3775_001897-T1
GF00005163	TFCN25331D1_002933-T1	DBVPG3775_001898-T1
GF00005164	TFCN25331D1_002932-T1	DBVPG3775_001899-T1
GF00005165	TFCN25331D1_002931-T1	DBVPG3775_001900-T1
GF00005166	TFCN25331D1_002930-T1	DBVPG3775_001901-T1
GF00005167	TFCN25331D1_002926-T1	DBVPG3775_001906-T1
GF00005168	TFCN25331D1_002924-T1	DBVPG3775_001908-T1
GF00005169	TFCN25331D1_002923-T1	DBVPG3775_001909-T1
GF00005170	TFCN25331D1_002922-T1	DBVPG3775_001910-T1
GF00005171	TFCN25331D1_002921-T1	DBVPG3775_001911-T1
GF00005172	TFCN25331D1_002920-T1	DBVPG3775_001912-T1
GF00005173	TFCN25331D1_002919-T1	DBVPG3775_001913-T1
GF00005174	TFCN25331D1_002918-T1	DBVPG3775_001914-T1
GF00005175	TFCN25331D1_002917-T1	DBVPG3775_001915-T1
GF00005176	TFCN25331D1_002916-T1	DBVPG3775_001916-T1
GF00005177	TFCN25331D1_002915-T1	DBVPG3775_001917-T1
GF00005178	TFCN25331D1_002913-T1	DBVPG3775_001919-T1
GF00005179	TFCN25331D1_002912-T1	DBVPG3775_001920-T1
GF00005180	TFCN25331D1_002911-T1	DBVPG3775_001921-T1
GF00005181	TFCN25331D1_002910-T1	DBVPG3775_001922-T1
GF00005182	TFCN25331D1_002909-T1	DBVPG3775_001923-T1
GF00005183	TFCN25331D1_002908-T1	DBVPG3775_001924-T1
GF00005184	TFCN25331D1_002907-T1	DBVPG3775_001925-T1
GF00005185	TFCN25331D1_002906-T1	DBVPG3775_001926-T1
GF00005186	TFCN25331D1_002905-T1	DBVPG3775_001927-T1
GF00005187	TFCN25331D1_002904-T1	DBVPG3775_001928-T1
GF00005188	TFCN25331D1_002903-T1	DBVPG3775_001929-T1
GF00005189	TFCN25331D1_002902-T1	DBVPG3775_001930-T1
GF00005190	TFCN25331D1_002901-T1	DBVPG3775_001931-T1
GF00005191	TFCN25331D1_002900-T1	DBVPG3775_001932-T1
GF00005192	TFCN25331D1_002899-T1	DBVPG3775_001933-T1
GF00005193	TFCN25331D1_002895-T1	DBVPG3775_001937-T1
GF00005194	TFCN25331D1_002894-T1	DBVPG3775_001938-T1
GF00005195	TFCN25331D1_002892-T1	DBVPG3775_001940-T1
GF00005196	TFCN25331D1_002891-T1	DBVPG3775_001941-T1
GF00005197	TFCN25331D1_002890-T1	DBVPG3775_001942-T1
GF00005198	TFCN25331D1_002889-T1	DBVPG3775_001944-T1
GF00005199	TFCN25331D1_002887-T1	DBVPG3775_001946-T1
GF00005200	TFCN25331D1_002886-T1	DBVPG3775_001947-T1
GF00005201	TFCN25331D1_002885-T1	DBVPG3775_001948-T1
GF00005202	TFCN25331D1_002883-T1	DBVPG3775_001950-T1
GF00005203	TFCN25331D1_002882-T1	DBVPG3775_001951-T1
GF00005204	TFCN25331D1_002881-T1	DBVPG3775_001952-T1
GF00005205	TFCN25331D1_002880-T1	DBVPG3775_001953-T1
GF00005206	TFCN25331D1_002878-T1	DBVPG3775_001956-T1
GF00005207	TFCN25331D1_002876-T1	DBVPG3775_001958-T1
GF00005208	TFCN25331D1_002875-T1	DBVPG3775_001959-T1
GF00005209	TFCN25331D1_002874-T1	DBVPG3775_001960-T1
GF00005210	TFCN25331D1_002869-T1	DBVPG3775_001965-T1
GF00005211	TFCN25331D1_002867-T1	DBVPG3775_001967-T1
GF00005212	TFCN25331D1_002864-T1	DBVPG3775_001971-T1
GF00005213	TFCN25331D1_002861-T1	DBVPG3775_001974-T1
GF00005214	TFCN25331D1_002860-T1	DBVPG3775_001975-T1
GF00005215	TFCN25331D1_002859-T1	DBVPG3775_001976-T1
GF00005216	TFCN25331D1_002854-T1	DBVPG3775_001977-T1
GF00005217	TFCN25331D1_002853-T1	DBVPG3775_001978-T1
GF00005218	TFCN25331D1_002852-T1	DBVPG3775_001979-T1
GF00005219	TFCN25331D1_003920-T1	DBVPG3775_001981-T1
GF00005220	TFCN25331D1_003918-T1	DBVPG3775_001984-T1
GF00005221	TFCN25331D1_003917-T1	DBVPG3775_001985-T1
GF00005222	TFCN25331D1_003915-T1	DBVPG3775_001987-T1
GF00005223	TFCN25331D1_003914-T1	DBVPG3775_001988-T1
GF00005224	TFCN25331D1_003912-T1	DBVPG3775_001990-T1
GF00005225	TFCN25331D1_003909-T1	DBVPG3775_001992-T1
GF00005226	TFCN25331D1_003907-T1	DBVPG3775_001994-T1
GF00005227	TFCN25331D1_003904-T1	DBVPG3775_001996-T1
GF00005228	TFCN25331D1_003903-T1	DBVPG3775_001997-T1
GF00005229	TFCN25331D1_003899-T1	DBVPG3775_002001-T1
GF00005230	TFCN25331D1_003895-T1	DBVPG3775_002005-T1
GF00005231	TFCN25331D1_003890-T1	DBVPG3775_002011-T1
GF00005232	TFCN25331D1_003889-T1	DBVPG3775_002012-T1
GF00005233	TFCN25331D1_003888-T1	DBVPG3775_002013-T1
GF00005234	TFCN25331D1_003887-T1	DBVPG3775_002014-T1
GF00005235	TFCN25331D1_003886-T1	DBVPG3775_002015-T1
GF00005236	TFCN25331D1_003882-T1	DBVPG3775_002019-T1
GF00005237	TFCN25331D1_003880-T1	DBVPG3775_002021-T1
GF00005238	TFCN25331D1_003879-T1	DBVPG3775_002022-T1
GF00005239	TFCN25331D1_003875-T1	DBVPG3775_002025-T1
GF00005240	TFCN25331D1_003874-T1	DBVPG3775_002026-T1
GF00005241	TFCN25331D1_003873-T1	DBVPG3775_002027-T1
GF00005242	TFCN25331D1_003872-T1	DBVPG3775_002029-T1
GF00005243	TFCN25331D1_003871-T1	DBVPG3775_002030-T1
GF00005244	TFCN25331D1_003868-T1	DBVPG3775_002033-T1
GF00005245	TFCN25331D1_003867-T1	DBVPG3775_002034-T1
GF00005246	TFCN25331D1_003861-T1	DBVPG3775_002040-T1
GF00005247	TFCN25331D1_003860-T1	DBVPG3775_002041-T1
GF00005248	TFCN25331D1_003854-T1	DBVPG3775_002047-T1
GF00005249	TFCN25331D1_003853-T1	DBVPG3775_002048-T1
GF00005250	TFCN25331D1_003851-T1	DBVPG3775_002050-T1
GF00005251	TFCN25331D1_003850-T1	DBVPG3775_002051-T1
GF00005252	TFCN25331D1_003849-T1	DBVPG3775_002052-T1
GF00005253	TFCN25331D1_003848-T1	DBVPG3775_002053-T1
GF00005254	TFCN25331D1_003846-T1	DBVPG3775_002055-T1
GF00005255	TFCN25331D1_003844-T1	DBVPG3775_002057-T1
