	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005030	DBVPG3857_009804-T1	DBVPG3775_006497-T1
GF00005031	DBVPG3857_009487-T1	DBVPG3775_006495-T1
GF00005032	DBVPG3857_009801-T1	DBVPG3775_006494-T1
GF00005033	DBVPG3857_009490-T1	DBVPG3775_006492-T1
GF00005034	DBVPG3857_009491-T1	DBVPG3775_006491-T1
GF00005035	DBVPG3857_009797-T1	DBVPG3775_006490-T1
GF00005036	DBVPG3857_009493-T1	DBVPG3775_006489-T1
GF00005037	DBVPG3857_009794-T1	DBVPG3775_006487-T1
GF00005038	DBVPG3857_009543-T1	DBVPG3775_003310-T1
GF00005039	DBVPG3857_014695-T1	DBVPG3775_003311-T1
GF00005040	DBVPG3857_013641-T1	DBVPG3775_003317-T1
GF00005041	DBVPG3857_009551-T1	DBVPG3775_003318-T1
GF00005042	DBVPG3857_013639-T1	DBVPG3775_003319-T1
GF00005043	DBVPG3857_009553-T1	DBVPG3775_003320-T1
GF00005044	DBVPG3857_009556-T1	DBVPG3775_003323-T1
GF00005045	DBVPG3857_013634-T1	DBVPG3775_003324-T1
GF00005046	DBVPG3857_014544-T1	DBVPG3775_003332-T1
GF00005047	DBVPG3857_009567-T1	DBVPG3775_003333-T1
GF00005048	DBVPG3857_014546-T1	DBVPG3775_003334-T1
GF00005049	DBVPG3857_009592-T1	DBVPG3775_002571-T1
GF00005050	DBVPG3857_009593-T1	DBVPG3775_002570-T1
GF00005051	DBVPG3857_012884-T1	DBVPG3775_001829-T1
GF00005052	DBVPG3857_009596-T1	DBVPG3775_002568-T1
GF00005053	DBVPG3857_009597-T1	DBVPG3775_002567-T1
GF00005054	DBVPG3857_009598-T1	DBVPG3775_002566-T1
GF00005055	DBVPG3857_009716-T1	DBVPG3775_002565-T1
GF00005056	DBVPG3857_009601-T1	DBVPG3775_002563-T1
GF00005057	DBVPG3857_009602-T1	DBVPG3775_002562-T1
GF00005058	DBVPG3857_009721-T1	DBVPG3775_002561-T1
GF00005059	DBVPG3857_009604-T1	DBVPG3775_002560-T1
GF00005060	DBVPG3857_009723-T1	DBVPG3775_002559-T1
GF00005061	DBVPG3857_009608-T1	DBVPG3775_002556-T1
GF00005062	DBVPG3857_009645-T1	DBVPG3775_005377-T1
GF00005063	DBVPG3857_009646-T1	DBVPG3775_005378-T1
GF00005064	DBVPG3857_011970-T1	DBVPG3775_005380-T1
GF00005065	DBVPG3857_009790-T1	DBVPG3775_006483-T1
GF00005066	DBVPG3857_009789-T1	DBVPG3775_006482-T1
GF00005067	DBVPG3857_009788-T1	DBVPG3775_006481-T1
GF00005068	DBVPG3857_009787-T1	DBVPG3775_006480-T1
GF00005069	DBVPG3857_009786-T1	DBVPG3775_006479-T1
GF00005070	DBVPG3857_009657-T1	DBVPG3775_006478-T1
GF00005071	DBVPG3857_009658-T1	DBVPG3775_006477-T1
GF00005072	DBVPG3857_009660-T1	DBVPG3775_006475-T1
GF00005073	DBVPG3857_009781-T1	DBVPG3775_006474-T1
GF00005074	DBVPG3857_009780-T1	DBVPG3775_006473-T1
GF00005075	DBVPG3857_009666-T1	DBVPG3775_006470-T1
GF00005076	DBVPG3857_013492-T1	DBVPG3775_006468-T1
GF00005077	DBVPG3857_009669-T1	DBVPG3775_006467-T1
GF00005078	DBVPG3857_009670-T1	DBVPG3775_006466-T1
GF00005079	DBVPG3857_009671-T1	DBVPG3775_006465-T1
GF00005080	DBVPG3857_009672-T1	DBVPG3775_006464-T1
GF00005081	DBVPG3857_009673-T1	DBVPG3775_006463-T1
GF00005082	DBVPG3857_009674-T1	DBVPG3775_006462-T1
GF00005083	DBVPG3857_009676-T1	DBVPG3775_006460-T1
GF00005084	DBVPG3857_013502-T1	DBVPG3775_006458-T1
GF00005085	DBVPG3857_009679-T1	DBVPG3775_006457-T1
GF00005086	DBVPG3857_009728-T1	DBVPG3775_002554-T1
GF00005087	DBVPG3857_012176-T1	DBVPG3775_002552-T1
GF00005088	DBVPG3857_009731-T1	DBVPG3775_002551-T1
GF00005089	DBVPG3857_009736-T1	DBVPG3775_002546-T1
GF00005090	DBVPG3857_009737-T1	DBVPG3775_002545-T1
GF00005091	DBVPG3857_009738-T1	DBVPG3775_002544-T1
GF00005092	DBVPG3857_009741-T1	DBVPG3775_002541-T1
GF00005093	DBVPG3857_009742-T1	DBVPG3775_002540-T1
GF00005094	DBVPG3857_009791-T1	DBVPG3775_006484-T1
GF00005095	DBVPG3857_011609-T1	DBVPG3775_004712-T1
GF00005096	DBVPG3857_009933-T1	DBVPG3775_007024-T1
GF00005097	DBVPG3857_009935-T1	DBVPG3775_007012-T1
GF00005098	DBVPG3857_013169-T1	DBVPG3775_004681-T1
GF00005099	DBVPG3857_009939-T1	DBVPG3775_004680-T1
GF00005100	DBVPG3857_013167-T1	DBVPG3775_004679-T1
GF00005101	DBVPG3857_009942-T1	DBVPG3775_004677-T1
GF00005102	DBVPG3857_009943-T1	DBVPG3775_004676-T1
GF00005103	DBVPG3857_009944-T1	DBVPG3775_004675-T1
GF00005104	DBVPG3857_009948-T1	DBVPG3775_004671-T1
GF00005105	DBVPG3857_009949-T1	DBVPG3775_004670-T1
GF00005106	DBVPG3857_009956-T1	DBVPG3775_004663-T1
GF00005107	DBVPG3857_009958-T1	DBVPG3775_004661-T1
GF00005108	DBVPG3857_009959-T1	DBVPG3775_004660-T1
GF00005109	DBVPG3857_009961-T1	DBVPG3775_004658-T1
GF00005110	DBVPG3857_009962-T1	DBVPG3775_004657-T1
GF00005111	DBVPG3857_009963-T1	DBVPG3775_004656-T1
GF00005112	DBVPG3857_010916-T1	DBVPG3775_004655-T1
GF00005113	DBVPG3857_009965-T1	DBVPG3775_004654-T1
GF00005114	DBVPG3857_009966-T1	DBVPG3775_004653-T1
GF00005115	DBVPG3857_010912-T1	DBVPG3775_004652-T1
GF00005116	DBVPG3857_010910-T1	DBVPG3775_004650-T1
GF00005117	DBVPG3857_009970-T1	DBVPG3775_004649-T1
GF00005118	DBVPG3857_010908-T1	DBVPG3775_004648-T1
GF00005119	DBVPG3857_009972-T1	DBVPG3775_006769-T1
GF00005120	DBVPG3857_014354-T1	DBVPG3775_004428-T1
GF00005121	DBVPG3857_010302-T1	DBVPG3775_003805-T1
GF00005122	DBVPG3857_010142-T1	DBVPG3775_003806-T1
GF00005123	DBVPG3857_010304-T1	DBVPG3775_003807-T1
GF00005124	DBVPG3857_010305-T1	DBVPG3775_003808-T1
GF00005125	DBVPG3857_010145-T1	DBVPG3775_003809-T1
GF00005126	DBVPG3857_010146-T1	DBVPG3775_003810-T1
GF00005127	DBVPG3857_010149-T1	DBVPG3775_003813-T1
GF00005128	DBVPG3857_014813-T1	DBVPG3775_003814-T1
GF00005129	DBVPG3857_010151-T1	DBVPG3775_003815-T1
GF00005130	DBVPG3857_014815-T1	DBVPG3775_003816-T1
GF00005131	DBVPG3857_014015-T1	DBVPG3775_006293-T1
GF00005132	DBVPG3857_014014-T1	DBVPG3775_006294-T1
GF00005133	DBVPG3857_010170-T1	DBVPG3775_006296-T1
GF00005134	DBVPG3857_010171-T1	DBVPG3775_006297-T1
GF00005135	DBVPG3857_010172-T1	DBVPG3775_006298-T1
GF00005136	DBVPG3857_014008-T1	DBVPG3775_006299-T1
GF00005137	DBVPG3857_010174-T1	DBVPG3775_006300-T1
GF00005138	DBVPG3857_014006-T1	DBVPG3775_006301-T1
GF00005139	DBVPG3857_014005-T1	DBVPG3775_006302-T1
GF00005140	DBVPG3857_010178-T1	DBVPG3775_005128-T1
GF00005141	DBVPG3857_010179-T1	DBVPG3775_005127-T1
GF00005142	DBVPG3857_011696-T1	DBVPG3775_005126-T1
GF00005143	DBVPG3857_010181-T1	DBVPG3775_005125-T1
GF00005144	DBVPG3857_010182-T1	DBVPG3775_005124-T1
GF00005145	DBVPG3857_010187-T1	DBVPG3775_005119-T1
GF00005146	DBVPG3857_010236-T1	DBVPG3775_007291-T1
GF00005147	DBVPG3857_014649-T1	DBVPG3775_007290-T1
GF00005148	DBVPG3857_010238-T1	DBVPG3775_007288-T1
GF00005149	DBVPG3857_010239-T1	DBVPG3775_007287-T1
GF00005150	DBVPG3857_010240-T1	DBVPG3775_007286-T1
GF00005151	DBVPG3857_010282-T1	DBVPG3775_003784-T1
GF00005152	DBVPG3857_010284-T1	DBVPG3775_003786-T1
GF00005153	DBVPG3857_010285-T1	DBVPG3775_003787-T1
GF00005154	DBVPG3857_010286-T1	DBVPG3775_003788-T1
GF00005155	DBVPG3857_010291-T1	DBVPG3775_003793-T1
GF00005156	DBVPG3857_012933-T1	DBVPG3775_003795-T1
GF00005157	DBVPG3857_010294-T1	DBVPG3775_003796-T1
GF00005158	DBVPG3857_012935-T1	DBVPG3775_003797-T1
GF00005159	DBVPG3857_010296-T1	DBVPG3775_003798-T1
GF00005160	DBVPG3857_010297-T1	DBVPG3775_003799-T1
GF00005161	DBVPG3857_010300-T1	DBVPG3775_003803-T1
GF00005162	DBVPG3857_010301-T1	DBVPG3775_003804-T1
GF00005163	DBVPG3857_010558-T1	DBVPG3775_004593-T1
GF00005164	DBVPG3857_010348-T1	DBVPG3775_004592-T1
GF00005165	DBVPG3857_010349-T1	DBVPG3775_004591-T1
GF00005166	DBVPG3857_010351-T1	DBVPG3775_004589-T1
GF00005167	DBVPG3857_010352-T1	DBVPG3775_004588-T1
GF00005168	DBVPG3857_010564-T1	DBVPG3775_004587-T1
GF00005169	DBVPG3857_010355-T1	DBVPG3775_004584-T1
GF00005170	DBVPG3857_010567-T1	DBVPG3775_004583-T1
GF00005171	DBVPG3857_010569-T1	DBVPG3775_004581-T1
GF00005172	DBVPG3857_010359-T1	DBVPG3775_004580-T1
GF00005173	DBVPG3857_010360-T1	DBVPG3775_004579-T1
GF00005174	DBVPG3857_010361-T1	DBVPG3775_004578-T1
GF00005175	DBVPG3857_010573-T1	DBVPG3775_004577-T1
GF00005176	DBVPG3857_010363-T1	DBVPG3775_004576-T1
GF00005177	DBVPG3857_010579-T1	DBVPG3775_004574-T1
GF00005178	DBVPG3857_010580-T1	DBVPG3775_004573-T1
GF00005179	DBVPG3857_014847-T1	DBVPG3775_004570-T1
GF00005180	DBVPG3857_010371-T1	DBVPG3775_004569-T1
GF00005181	DBVPG3857_014885-T1	DBVPG3775_005824-T1
GF00005182	DBVPG3857_010379-T1	DBVPG3775_005828-T1
GF00005183	DBVPG3857_011465-T1	DBVPG3775_005829-T1
GF00005184	DBVPG3857_011467-T1	DBVPG3775_005831-T1
GF00005185	DBVPG3857_010383-T1	DBVPG3775_005832-T1
GF00005186	DBVPG3857_010386-T1	DBVPG3775_005835-T1
GF00005187	DBVPG3857_010387-T1	DBVPG3775_005836-T1
GF00005188	DBVPG3857_010388-T1	DBVPG3775_005837-T1
GF00005189	DBVPG3857_011474-T1	DBVPG3775_005838-T1
GF00005190	DBVPG3857_011475-T1	DBVPG3775_005839-T1
GF00005191	DBVPG3857_010392-T1	DBVPG3775_005840-T1
GF00005192	DBVPG3857_011477-T1	DBVPG3775_005841-T1
GF00005193	DBVPG3857_011480-T1	DBVPG3775_005844-T1
GF00005194	DBVPG3857_010398-T1	DBVPG3775_005846-T1
GF00005195	DBVPG3857_010400-T1	DBVPG3775_005848-T1
GF00005196	DBVPG3857_010401-T1	DBVPG3775_005849-T1
GF00005197	DBVPG3857_010403-T1	DBVPG3775_005851-T1
GF00005198	DBVPG3857_010440-T1	DBVPG3775_004239-T1
GF00005199	DBVPG3857_010441-T1	DBVPG3775_004240-T1
GF00005200	DBVPG3857_013657-T1	DBVPG3775_004241-T1
GF00005201	DBVPG3857_010444-T1	DBVPG3775_004244-T1
GF00005202	DBVPG3857_010445-T1	DBVPG3775_004245-T1
GF00005203	DBVPG3857_013662-T1	DBVPG3775_004247-T1
GF00005204	DBVPG3857_013663-T1	DBVPG3775_004248-T1
GF00005205	DBVPG3857_010450-T1	DBVPG3775_004251-T1
GF00005206	DBVPG3857_010457-T1	DBVPG3775_004257-T1
GF00005207	DBVPG3857_010458-T1	DBVPG3775_004258-T1
GF00005208	DBVPG3857_010576-T1	DBVPG3775_004504-T1
GF00005209	DBVPG3857_010582-T1	DBVPG3775_006279-T1
GF00005210	DBVPG3857_010583-T1	DBVPG3775_006278-T1
GF00005211	DBVPG3857_012536-T1	DBVPG3775_006275-T1
GF00005212	DBVPG3857_010587-T1	DBVPG3775_006274-T1
GF00005213	DBVPG3857_010588-T1	DBVPG3775_006273-T1
GF00005214	DBVPG3857_010589-T1	DBVPG3775_006272-T1
GF00005215	DBVPG3857_010590-T1	DBVPG3775_006271-T1
GF00005216	DBVPG3857_010593-T1	DBVPG3775_006268-T1
GF00005217	DBVPG3857_014766-T1	DBVPG3775_006259-T1
GF00005218	DBVPG3857_010602-T1	DBVPG3775_006258-T1
GF00005219	DBVPG3857_012422-T1	DBVPG3775_003042-T1
GF00005220	DBVPG3857_010645-T1	DBVPG3775_003041-T1
GF00005221	DBVPG3857_012420-T1	DBVPG3775_003040-T1
GF00005222	DBVPG3857_012418-T1	DBVPG3775_003037-T1
GF00005223	DBVPG3857_012417-T1	DBVPG3775_003036-T1
GF00005224	DBVPG3857_010652-T1	DBVPG3775_003033-T1
GF00005225	DBVPG3857_010653-T1	DBVPG3775_003032-T1
GF00005226	DBVPG3857_012412-T1	DBVPG3775_003031-T1
GF00005227	DBVPG3857_012090-T1	DBVPG3775_007372-T1
GF00005228	DBVPG3857_010716-T1	DBVPG3775_000935-T1
GF00005229	DBVPG3857_010717-T1	DBVPG3775_000936-T1
GF00005230	DBVPG3857_013956-T1	DBVPG3775_000937-T1
GF00005231	DBVPG3857_014639-T1	DBVPG3775_000939-T1
GF00005232	DBVPG3857_014638-T1	DBVPG3775_000940-T1
GF00005233	DBVPG3857_011035-T1	DBVPG3775_000945-T1
GF00005234	DBVPG3857_010729-T1	DBVPG3775_000947-T1
GF00005235	DBVPG3857_010730-T1	DBVPG3775_000948-T1
GF00005236	DBVPG3857_010737-T1	DBVPG3775_000138-T1
GF00005237	DBVPG3857_010738-T1	DBVPG3775_000137-T1
GF00005238	DBVPG3857_010739-T1	DBVPG3775_000136-T1
GF00005239	DBVPG3857_010740-T1	DBVPG3775_000135-T1
GF00005240	DBVPG3857_010741-T1	DBVPG3775_000134-T1
GF00005241	DBVPG3857_010742-T1	DBVPG3775_000133-T1
GF00005242	DBVPG3857_014101-T1	DBVPG3775_000132-T1
GF00005243	DBVPG3857_010744-T1	DBVPG3775_000131-T1
GF00005244	DBVPG3857_010793-T1	DBVPG3775_006083-T1
GF00005245	DBVPG3857_014677-T1	DBVPG3775_006905-T1
GF00005246	DBVPG3857_010796-T1	DBVPG3775_006906-T1
GF00005247	DBVPG3857_010797-T1	DBVPG3775_006907-T1
GF00005248	DBVPG3857_010798-T1	DBVPG3775_006908-T1
GF00005249	DBVPG3857_010846-T1	DBVPG3775_002154-T1
GF00005250	DBVPG3857_010847-T1	DBVPG3775_002153-T1
GF00005251	DBVPG3857_010848-T1	DBVPG3775_002152-T1
GF00005252	DBVPG3857_010850-T1	DBVPG3775_002151-T1
GF00005253	DBVPG3857_014436-T1	DBVPG3775_002150-T1
GF00005254	DBVPG3857_010852-T1	DBVPG3775_002149-T1
GF00005255	DBVPG3857_014438-T1	DBVPG3775_002148-T1
GF00005256	DBVPG3857_010854-T1	DBVPG3775_002147-T1
GF00005257	DBVPG3857_010859-T1	DBVPG3775_002143-T1
GF00005258	DBVPG3857_014536-T1	DBVPG3775_002142-T1
GF00005259	DBVPG3857_010861-T1	DBVPG3775_002141-T1
GF00005260	DBVPG3857_010863-T1	DBVPG3775_002139-T1
GF00005261	DBVPG3857_014082-T1	DBVPG3775_002134-T1
GF00005262	DBVPG3857_010868-T1	DBVPG3775_002133-T1
GF00005263	DBVPG3857_010869-T1	DBVPG3775_002132-T1
GF00005264	DBVPG3857_010870-T1	DBVPG3775_002131-T1
GF00005265	DBVPG3857_010871-T1	DBVPG3775_002130-T1
GF00005266	DBVPG3857_010872-T1	DBVPG3775_002129-T1
GF00005267	DBVPG3857_013942-T1	DBVPG3775_004687-T1
GF00005268	DBVPG3857_010958-T1	DBVPG3775_004688-T1
GF00005269	DBVPG3857_013940-T1	DBVPG3775_004689-T1
GF00005270	DBVPG3857_010960-T1	DBVPG3775_004690-T1
GF00005271	DBVPG3857_013938-T1	DBVPG3775_004691-T1
GF00005272	DBVPG3857_010962-T1	DBVPG3775_004692-T1
GF00005273	DBVPG3857_010963-T1	DBVPG3775_004693-T1
GF00005274	DBVPG3857_014149-T1	DBVPG3775_004695-T1
GF00005275	DBVPG3857_014150-T1	DBVPG3775_004696-T1
GF00005276	DBVPG3857_010967-T1	DBVPG3775_004697-T1
GF00005277	DBVPG3857_014152-T1	DBVPG3775_004698-T1
GF00005278	DBVPG3857_014154-T1	DBVPG3775_004700-T1
GF00005279	DBVPG3857_014198-T1	DBVPG3775_004703-T1
GF00005280	DBVPG3857_014197-T1	DBVPG3775_004704-T1
GF00005281	DBVPG3857_014196-T1	DBVPG3775_004705-T1
GF00005282	DBVPG3857_014195-T1	DBVPG3775_004706-T1
GF00005283	DBVPG3857_010980-T1	DBVPG3775_004707-T1
GF00005284	DBVPG3857_010981-T1	DBVPG3775_004708-T1
GF00005285	DBVPG3857_011011-T1	DBVPG3775_000967-T1
GF00005286	DBVPG3857_011017-T1	DBVPG3775_000963-T1
GF00005287	DBVPG3857_014053-T1	DBVPG3775_000958-T1
GF00005288	DBVPG3857_014505-T1	DBVPG3775_000955-T1
GF00005289	DBVPG3857_014503-T1	DBVPG3775_000952-T1
GF00005290	DBVPG3857_014502-T1	DBVPG3775_000951-T1
GF00005291	DBVPG3857_014625-T1	DBVPG3775_007225-T1
GF00005292	DBVPG3857_011068-T1	DBVPG3775_007222-T1
GF00005293	DBVPG3857_011592-T1	DBVPG3775_000575-T1
GF00005294	DBVPG3857_011070-T1	DBVPG3775_007220-T1
GF00005295	DBVPG3857_011071-T1	DBVPG3775_007219-T1
GF00005296	DBVPG3857_011074-T1	DBVPG3775_007216-T1
GF00005297	DBVPG3857_012556-T1	DBVPG3775_007215-T1
GF00005298	DBVPG3857_011076-T1	DBVPG3775_007214-T1
GF00005299	DBVPG3857_011077-T1	DBVPG3775_007213-T1
GF00005300	DBVPG3857_012554-T1	DBVPG3775_007212-T1
GF00005301	DBVPG3857_012553-T1	DBVPG3775_007211-T1
GF00005302	DBVPG3857_012550-T1	DBVPG3775_007208-T1
GF00005303	DBVPG3857_011085-T1	DBVPG3775_007206-T1
GF00005304	DBVPG3857_011086-T1	DBVPG3775_007205-T1
GF00005305	DBVPG3857_014733-T1	DBVPG3775_007204-T1
GF00005306	DBVPG3857_011090-T1	DBVPG3775_007201-T1
GF00005307	DBVPG3857_011194-T1	DBVPG3775_004125-T1
GF00005308	DBVPG3857_011195-T1	DBVPG3775_004126-T1
GF00005309	DBVPG3857_011197-T1	DBVPG3775_004128-T1
GF00005310	DBVPG3857_012523-T1	DBVPG3775_004129-T1
GF00005311	DBVPG3857_011199-T1	DBVPG3775_004130-T1
GF00005312	DBVPG3857_012525-T1	DBVPG3775_004131-T1
GF00005313	DBVPG3857_011209-T1	DBVPG3775_004140-T1
GF00005314	DBVPG3857_011213-T1	DBVPG3775_004143-T1
GF00005315	DBVPG3857_011214-T1	DBVPG3775_004144-T1
GF00005316	DBVPG3857_014773-T1	DBVPG3775_004146-T1
GF00005317	DBVPG3857_014772-T1	DBVPG3775_004147-T1
GF00005318	DBVPG3857_011235-T1	DBVPG3775_001508-T1
GF00005319	DBVPG3857_011236-T1	DBVPG3775_001507-T1
GF00005320	DBVPG3857_011237-T1	DBVPG3775_001506-T1
GF00005321	DBVPG3857_011240-T1	DBVPG3775_001503-T1
GF00005322	DBVPG3857_011242-T1	DBVPG3775_001501-T1
GF00005323	DBVPG3857_011243-T1	DBVPG3775_001500-T1
GF00005324	DBVPG3857_011244-T1	DBVPG3775_001499-T1
GF00005325	DBVPG3857_011245-T1	DBVPG3775_001498-T1
GF00005326	DBVPG3857_011247-T1	DBVPG3775_001496-T1
GF00005327	DBVPG3857_011607-T1	DBVPG3775_004710-T1
GF00005328	DBVPG3857_011253-T1	DBVPG3775_004713-T1
GF00005329	DBVPG3857_011254-T1	DBVPG3775_004714-T1
GF00005330	DBVPG3857_011612-T1	DBVPG3775_004715-T1
GF00005331	DBVPG3857_011613-T1	DBVPG3775_004716-T1
GF00005332	DBVPG3857_011258-T1	DBVPG3775_004718-T1
GF00005333	DBVPG3857_011616-T1	DBVPG3775_004719-T1
GF00005334	DBVPG3857_011260-T1	DBVPG3775_004720-T1
GF00005335	DBVPG3857_011263-T1	DBVPG3775_004723-T1
GF00005336	DBVPG3857_011264-T1	DBVPG3775_004724-T1
GF00005337	DBVPG3857_011623-T1	DBVPG3775_004726-T1
GF00005338	DBVPG3857_011624-T1	DBVPG3775_004727-T1
GF00005339	DBVPG3857_011631-T1	DBVPG3775_004733-T1
GF00005340	DBVPG3857_013089-T1	DBVPG3775_004738-T1
GF00005341	DBVPG3857_011280-T1	DBVPG3775_004740-T1
GF00005342	DBVPG3857_011285-T1	DBVPG3775_000972-T1
GF00005343	DBVPG3857_011874-T1	DBVPG3775_000973-T1
GF00005344	DBVPG3857_011287-T1	DBVPG3775_000974-T1
GF00005345	DBVPG3857_011291-T1	DBVPG3775_000979-T1
GF00005346	DBVPG3857_011880-T1	DBVPG3775_000980-T1
GF00005347	DBVPG3857_011884-T1	DBVPG3775_000984-T1
GF00005348	DBVPG3857_011298-T1	DBVPG3775_000985-T1
GF00005349	DBVPG3857_011299-T1	DBVPG3775_000986-T1
GF00005350	DBVPG3857_011888-T1	DBVPG3775_000987-T1
GF00005351	DBVPG3857_011301-T1	DBVPG3775_000988-T1
GF00005352	DBVPG3857_013603-T1	DBVPG3775_003430-T1
GF00005353	DBVPG3857_011309-T1	DBVPG3775_003429-T1
GF00005354	DBVPG3857_013605-T1	DBVPG3775_003428-T1
GF00005355	DBVPG3857_013606-T1	DBVPG3775_003427-T1
GF00005356	DBVPG3857_011312-T1	DBVPG3775_003426-T1
GF00005357	DBVPG3857_011313-T1	DBVPG3775_003425-T1
GF00005358	DBVPG3857_011314-T1	DBVPG3775_003424-T1
GF00005359	DBVPG3857_014755-T1	DBVPG3775_004104-T1
GF00005360	DBVPG3857_011398-T1	DBVPG3775_004106-T1
GF00005361	DBVPG3857_014700-T1	
GF00005362	DBVPG3857_014963-T1	DBVPG3775_004109-T1
GF00005363	DBVPG3857_011406-T1	DBVPG3775_004110-T1
GF00005364	DBVPG3857_014658-T1	DBVPG3775_004111-T1
GF00005365	DBVPG3857_014659-T1	DBVPG3775_004112-T1
GF00005366	DBVPG3857_011410-T1	DBVPG3775_004349-T1
GF00005367	DBVPG3857_011414-T1	DBVPG3775_005329-T1
GF00005368	DBVPG3857_011415-T1	DBVPG3775_005330-T1
GF00005369	DBVPG3857_011418-T1	DBVPG3775_005333-T1
GF00005370	DBVPG3857_012891-T1	DBVPG3775_005337-T1
GF00005371	DBVPG3857_012892-T1	DBVPG3775_005338-T1
GF00005372	DBVPG3857_012893-T1	DBVPG3775_005339-T1
GF00005373	DBVPG3857_012894-T1	DBVPG3775_005340-T1
GF00005374	DBVPG3857_012896-T1	DBVPG3775_005342-T1
GF00005375	DBVPG3857_011428-T1	DBVPG3775_005343-T1
GF00005376	DBVPG3857_012898-T1	DBVPG3775_005344-T1
GF00005377	DBVPG3857_011430-T1	DBVPG3775_005345-T1
GF00005378	DBVPG3857_012901-T1	DBVPG3775_005347-T1
GF00005379	DBVPG3857_011433-T1	DBVPG3775_005348-T1
GF00005380	DBVPG3857_011434-T1	DBVPG3775_005349-T1
GF00005381	DBVPG3857_011435-T1	DBVPG3775_005350-T1
GF00005382	DBVPG3857_012906-T1	DBVPG3775_005352-T1
GF00005383	DBVPG3857_012907-T1	DBVPG3775_005353-T1
GF00005384	DBVPG3857_014157-T1	DBVPG3775_000583-T1
GF00005385	DBVPG3857_014159-T1	DBVPG3775_000581-T1
GF00005386	DBVPG3857_011587-T1	DBVPG3775_000580-T1
GF00005387	DBVPG3857_014161-T1	DBVPG3775_000579-T1
GF00005388	DBVPG3857_011593-T1	DBVPG3775_000574-T1
GF00005389	DBVPG3857_014333-T1	DBVPG3775_000572-T1
GF00005390	DBVPG3857_011595-T1	DBVPG3775_000571-T1
GF00005391	DBVPG3857_011596-T1	DBVPG3775_000570-T1
GF00005392	DBVPG3857_011597-T1	DBVPG3775_000569-T1
GF00005393	DBVPG3857_014337-T1	DBVPG3775_000568-T1
GF00005394	DBVPG3857_011600-T1	DBVPG3775_000566-T1
GF00005395	DBVPG3857_011601-T1	DBVPG3775_000565-T1
GF00005396	DBVPG3857_011603-T1	DBVPG3775_000563-T1
GF00005397	DBVPG3857_011606-T1	DBVPG3775_000560-T1
GF00005398	DBVPG3857_011804-T1	DBVPG3775_004271-T1
GF00005399	DBVPG3857_011805-T1	DBVPG3775_004272-T1
GF00005400	DBVPG3857_011806-T1	DBVPG3775_004273-T1
GF00005401	DBVPG3857_011807-T1	DBVPG3775_004274-T1
GF00005402	DBVPG3857_011812-T1	DBVPG3775_004278-T1
GF00005403	DBVPG3857_011813-T1	DBVPG3775_004279-T1
GF00005404	DBVPG3857_011814-T1	DBVPG3775_004280-T1
GF00005405	DBVPG3857_011815-T1	DBVPG3775_004281-T1
GF00005406	DBVPG3857_011941-T1	DBVPG3775_006073-T1
GF00005407	DBVPG3857_011943-T1	DBVPG3775_006071-T1
GF00005408	DBVPG3857_014826-T1	DBVPG3775_006070-T1
GF00005409	DBVPG3857_011945-T1	DBVPG3775_006069-T1
GF00005410	DBVPG3857_011946-T1	DBVPG3775_006068-T1
GF00005411	DBVPG3857_011947-T1	DBVPG3775_006067-T1
GF00005412	DBVPG3857_014002-T1	DBVPG3775_005386-T1
GF00005413	DBVPG3857_014001-T1	DBVPG3775_005385-T1
GF00005414	DBVPG3857_011967-T1	DBVPG3775_005384-T1
GF00005415	DBVPG3857_013974-T1	DBVPG3775_005375-T1
GF00005416	DBVPG3857_011977-T1	DBVPG3775_005373-T1
GF00005417	DBVPG3857_011979-T1	DBVPG3775_005371-T1
GF00005418	DBVPG3857_013968-T1	DBVPG3775_005369-T1
GF00005419	DBVPG3857_011982-T1	DBVPG3775_005368-T1
GF00005420	DBVPG3857_012070-T1	DBVPG3775_007392-T1
GF00005421	DBVPG3857_012071-T1	DBVPG3775_007391-T1
GF00005422	DBVPG3857_012072-T1	DBVPG3775_007390-T1
GF00005423	DBVPG3857_012075-T1	DBVPG3775_007387-T1
GF00005424	DBVPG3857_012076-T1	DBVPG3775_007386-T1
GF00005425	DBVPG3857_012077-T1	DBVPG3775_007385-T1
GF00005426	DBVPG3857_012078-T1	DBVPG3775_007384-T1
GF00005427	DBVPG3857_012079-T1	DBVPG3775_007383-T1
GF00005428	DBVPG3857_012080-T1	DBVPG3775_007382-T1
GF00005429	DBVPG3857_012081-T1	DBVPG3775_007381-T1
GF00005430	DBVPG3857_012082-T1	DBVPG3775_007380-T1
GF00005431	DBVPG3857_012083-T1	DBVPG3775_007379-T1
GF00005432	DBVPG3857_012265-T1	DBVPG3775_007377-T1
GF00005433	DBVPG3857_012088-T1	DBVPG3775_007374-T1
GF00005434	DBVPG3857_012089-T1	DBVPG3775_007373-T1
GF00005435	DBVPG3857_012092-T1	DBVPG3775_007370-T1
GF00005436	DBVPG3857_012129-T1	DBVPG3775_007164-T1
GF00005437	DBVPG3857_012132-T1	DBVPG3775_007161-T1
GF00005438	DBVPG3857_013686-T1	DBVPG3775_007160-T1
GF00005439	DBVPG3857_012138-T1	DBVPG3775_007155-T1
