	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004384	TFCN17291Y1_009036-T1	DBVPG3775_006849-T1
GF00004385	TFCN17291Y1_009037-T1	DBVPG3775_006847-T1
GF00004386	TFCN17291Y1_009038-T1	DBVPG3775_006846-T1
GF00004387	TFCN17291Y1_009039-T1	DBVPG3775_006845-T1
GF00004388	TFCN17291Y1_009044-T1	DBVPG3775_006840-T1
GF00004389	TFCN17291Y1_009045-T1	DBVPG3775_006839-T1
GF00004390	TFCN17291Y1_009046-T1	DBVPG3775_006838-T1
GF00004391	TFCN17291Y1_011269-T1	DBVPG3775_006835-T1
GF00004392	TFCN17291Y1_011268-T1	DBVPG3775_006834-T1
GF00004393	TFCN17291Y1_009050-T1	DBVPG3775_006832-T1
GF00004394	TFCN17291Y1_012073-T1	DBVPG3775_006824-T1
GF00004395	TFCN17291Y1_009054-T1	DBVPG3775_006823-T1
GF00004396	TFCN17291Y1_012069-T1	DBVPG3775_006820-T1
GF00004397	TFCN17291Y1_012068-T1	DBVPG3775_006819-T1
GF00004398	TFCN17291Y1_011957-T1	DBVPG3775_001397-T1
GF00004399	TFCN17291Y1_009089-T1	DBVPG3775_001396-T1
GF00004400	TFCN17291Y1_011965-T1	DBVPG3775_001387-T1
GF00004401	TFCN17291Y1_009095-T1	DBVPG3775_001386-T1
GF00004402	TFCN17291Y1_011968-T1	DBVPG3775_001384-T1
GF00004403	TFCN17291Y1_011969-T1	DBVPG3775_001383-T1
GF00004404	TFCN17291Y1_011970-T1	DBVPG3775_001382-T1
GF00004405	TFCN17291Y1_012002-T1	DBVPG3775_002781-T1
GF00004406	TFCN17291Y1_009141-T1	DBVPG3775_002780-T1
GF00004407	TFCN17291Y1_012007-T1	DBVPG3775_002774-T1
GF00004408	TFCN17291Y1_009171-T1	DBVPG3775_006900-T1
GF00004409	TFCN17291Y1_009172-T1	DBVPG3775_006899-T1
GF00004410	TFCN17291Y1_012391-T1	DBVPG3775_006895-T1
GF00004411	TFCN17291Y1_012392-T1	DBVPG3775_006894-T1
GF00004412	TFCN17291Y1_009178-T1	DBVPG3775_006891-T1
GF00004413	TFCN17291Y1_009440-T1	DBVPG3775_006884-T1
GF00004414	TFCN17291Y1_009441-T1	DBVPG3775_006883-T1
GF00004415	TFCN17291Y1_009185-T1	DBVPG3775_006882-T1
GF00004416	TFCN17291Y1_009188-T1	DBVPG3775_006876-T1
GF00004417	TFCN17291Y1_009445-T1	DBVPG3775_006875-T1
GF00004418	TFCN17291Y1_009193-T1	DBVPG3775_006871-T1
GF00004419	TFCN17291Y1_009449-T1	DBVPG3775_006870-T1
GF00004420	TFCN17291Y1_009450-T1	DBVPG3775_006868-T1
GF00004421	TFCN17291Y1_009196-T1	DBVPG3775_006867-T1
GF00004422	TFCN17291Y1_009202-T1	DBVPG3775_006861-T1
GF00004423	TFCN17291Y1_009203-T1	DBVPG3775_006860-T1
GF00004424	TFCN17291Y1_009205-T1	DBVPG3775_006855-T1
GF00004425	TFCN17291Y1_012117-T1	DBVPG3775_006744-T1
GF00004426	TFCN17291Y1_009284-T1	DBVPG3775_006099-T1
GF00004427	TFCN17291Y1_010030-T1	DBVPG3775_006104-T1
GF00004428	TFCN17291Y1_010034-T1	DBVPG3775_006112-T1
GF00004429	TFCN17291Y1_010035-T1	DBVPG3775_006113-T1
GF00004430	TFCN17291Y1_010038-T1	DBVPG3775_006117-T1
GF00004431	TFCN17291Y1_010039-T1	DBVPG3775_006118-T1
GF00004432	TFCN17291Y1_009299-T1	DBVPG3775_006120-T1
GF00004433	TFCN17291Y1_010042-T1	DBVPG3775_006122-T1
GF00004434	TFCN17291Y1_010045-T1	DBVPG3775_006125-T1
GF00004435	TFCN17291Y1_009304-T1	DBVPG3775_006126-T1
GF00004436	TFCN17291Y1_011922-T1	DBVPG3775_006131-T1
GF00004437	TFCN17291Y1_011923-T1	DBVPG3775_006132-T1
GF00004438	TFCN17291Y1_009312-T1	DBVPG3775_006137-T1
GF00004439	TFCN17291Y1_011926-T1	DBVPG3775_006138-T1
GF00004440	TFCN17291Y1_009316-T1	DBVPG3775_006141-T1
GF00004441	TFCN17291Y1_009318-T1	DBVPG3775_006144-T1
GF00004442	TFCN17291Y1_011933-T1	DBVPG3775_006145-T1
GF00004443	TFCN17291Y1_011323-T1	DBVPG3775_004670-T1
GF00004444	TFCN17291Y1_009322-T1	DBVPG3775_004671-T1
GF00004445	TFCN17291Y1_009325-T1	DBVPG3775_004675-T1
GF00004446	TFCN17291Y1_009326-T1	DBVPG3775_004676-T1
GF00004447	TFCN17291Y1_011329-T1	DBVPG3775_004677-T1
GF00004448	TFCN17291Y1_009329-T1	DBVPG3775_004679-T1
GF00004449	TFCN17291Y1_009330-T1	DBVPG3775_004680-T1
GF00004450	TFCN17291Y1_009333-T1	DBVPG3775_004683-T1
GF00004451	TFCN17291Y1_009334-T1	DBVPG3775_004684-T1
GF00004452	TFCN17291Y1_009336-T1	DBVPG3775_004687-T1
GF00004453	TFCN17291Y1_011338-T1	DBVPG3775_004688-T1
GF00004454	TFCN17291Y1_009338-T1	DBVPG3775_004689-T1
GF00004455	TFCN17291Y1_011340-T1	DBVPG3775_004690-T1
GF00004456	TFCN17291Y1_011341-T1	DBVPG3775_004691-T1
GF00004457	TFCN17291Y1_009341-T1	DBVPG3775_004692-T1
GF00004458	TFCN17291Y1_009342-T1	DBVPG3775_004693-T1
GF00004459	TFCN17291Y1_012380-T1	DBVPG3775_004698-T1
GF00004460	TFCN17291Y1_012378-T1	DBVPG3775_004700-T1
GF00004461	TFCN17291Y1_009349-T1	DBVPG3775_004701-T1
GF00004462	TFCN17291Y1_009351-T1	DBVPG3775_004703-T1
GF00004463	TFCN17291Y1_009352-T1	DBVPG3775_004704-T1
GF00004464	TFCN17291Y1_012866-T1	DBVPG3775_004705-T1
GF00004465	TFCN17291Y1_012867-T1	DBVPG3775_004706-T1
GF00004466	TFCN17291Y1_009355-T1	DBVPG3775_004707-T1
GF00004467	TFCN17291Y1_009356-T1	DBVPG3775_004708-T1
GF00004468	TFCN17291Y1_011172-T1	DBVPG3775_007225-T1
GF00004469	TFCN17291Y1_011175-T1	DBVPG3775_007222-T1
GF00004470	TFCN17291Y1_009596-T1	DBVPG3775_000705-T1
GF00004471	TFCN17291Y1_009515-T1	DBVPG3775_000710-T1
GF00004472	TFCN17291Y1_009602-T1	DBVPG3775_000711-T1
GF00004473	TFCN17291Y1_009517-T1	DBVPG3775_000712-T1
GF00004474	TFCN17291Y1_009608-T1	DBVPG3775_000717-T1
GF00004475	TFCN17291Y1_009610-T1	DBVPG3775_000720-T1
GF00004476	TFCN17291Y1_009526-T1	DBVPG3775_000722-T1
GF00004477	TFCN17291Y1_009527-T1	DBVPG3775_000723-T1
GF00004478	TFCN17291Y1_009528-T1	DBVPG3775_000724-T1
GF00004479	TFCN17291Y1_009616-T1	DBVPG3775_000727-T1
GF00004480	TFCN17291Y1_009533-T1	DBVPG3775_000732-T1
GF00004481	TFCN17291Y1_009537-T1	DBVPG3775_000736-T1
GF00004482	TFCN17291Y1_012624-T1	DBVPG3775_000739-T1
GF00004483	TFCN17291Y1_012623-T1	DBVPG3775_000741-T1
GF00004484	TFCN17291Y1_009543-T1	DBVPG3775_000742-T1
GF00004485	TFCN17291Y1_012621-T1	DBVPG3775_000743-T1
GF00004486	TFCN17291Y1_012620-T1	DBVPG3775_000744-T1
GF00004487	TFCN17291Y1_012619-T1	DBVPG3775_000745-T1
GF00004488	TFCN17291Y1_012557-T1	DBVPG3775_002784-T1
GF00004489	TFCN17291Y1_009627-T1	DBVPG3775_002785-T1
GF00004490	TFCN17291Y1_012555-T1	DBVPG3775_002786-T1
GF00004491	TFCN17291Y1_012553-T1	DBVPG3775_002788-T1
GF00004492	TFCN17291Y1_012852-T1	DBVPG3775_002795-T1
GF00004493	TFCN17291Y1_009633-T1	DBVPG3775_002796-T1
GF00004494	TFCN17291Y1_012854-T1	DBVPG3775_002797-T1
GF00004495	TFCN17291Y1_011429-T1	DBVPG3775_005353-T1
GF00004496	TFCN17291Y1_009655-T1	DBVPG3775_005352-T1
GF00004497	TFCN17291Y1_009657-T1	DBVPG3775_005350-T1
GF00004498	TFCN17291Y1_011433-T1	DBVPG3775_005349-T1
GF00004499	TFCN17291Y1_009659-T1	DBVPG3775_005348-T1
GF00004500	TFCN17291Y1_011436-T1	DBVPG3775_005345-T1
GF00004501	TFCN17291Y1_009663-T1	DBVPG3775_005344-T1
GF00004502	TFCN17291Y1_009664-T1	DBVPG3775_005343-T1
GF00004503	TFCN17291Y1_011439-T1	DBVPG3775_005342-T1
GF00004504	TFCN17291Y1_011442-T1	DBVPG3775_005338-T1
GF00004505	TFCN17291Y1_011443-T1	DBVPG3775_005337-T1
GF00004506	TFCN17291Y1_011444-T1	DBVPG3775_005336-T1
GF00004507	TFCN17291Y1_009673-T1	DBVPG3775_005333-T1
GF00004508	TFCN17291Y1_011448-T1	DBVPG3775_005331-T1
GF00004509	TFCN17291Y1_009732-T1	DBVPG3775_003281-T1
GF00004510	TFCN17291Y1_012739-T1	DBVPG3775_003279-T1
GF00004511	TFCN17291Y1_012743-T1	DBVPG3775_003272-T1
GF00004512	TFCN17291Y1_009739-T1	DBVPG3775_003271-T1
GF00004513	TFCN17291Y1_009742-T1	DBVPG3775_003270-T1
GF00004514	TFCN17291Y1_009745-T1	DBVPG3775_003265-T1
GF00004515	TFCN17291Y1_009746-T1	DBVPG3775_003264-T1
GF00004516	TFCN17291Y1_009747-T1	DBVPG3775_003262-T1
GF00004517	TFCN17291Y1_010490-T1	DBVPG3775_003256-T1
GF00004518	TFCN17291Y1_009756-T1	DBVPG3775_006553-T1
GF00004519	TFCN17291Y1_009810-T1	DBVPG3775_006554-T1
GF00004520	TFCN17291Y1_009761-T1	DBVPG3775_006558-T1
GF00004521	TFCN17291Y1_009762-T1	DBVPG3775_006559-T1
GF00004522	TFCN17291Y1_009805-T1	DBVPG3775_006560-T1
GF00004523	TFCN17291Y1_009767-T1	DBVPG3775_006566-T1
GF00004524	TFCN17291Y1_009769-T1	DBVPG3775_006569-T1
GF00004525	TFCN17291Y1_009770-T1	DBVPG3775_006570-T1
GF00004526	TFCN17291Y1_009796-T1	DBVPG3775_006571-T1
GF00004527	TFCN17291Y1_009795-T1	DBVPG3775_006572-T1
GF00004528	TFCN17291Y1_009789-T1	DBVPG3775_006579-T1
GF00004529	TFCN17291Y1_009782-T1	DBVPG3775_006587-T1
GF00004530	TFCN17291Y1_009783-T1	DBVPG3775_006586-T1
GF00004531	TFCN17291Y1_009814-T1	DBVPG3775_003445-T1
GF00004532	TFCN17291Y1_009815-T1	DBVPG3775_003444-T1
GF00004533	TFCN17291Y1_009817-T1	DBVPG3775_003442-T1
GF00004534	TFCN17291Y1_009819-T1	DBVPG3775_003440-T1
GF00004535	TFCN17291Y1_011123-T1	DBVPG3775_003438-T1
GF00004536	TFCN17291Y1_011122-T1	DBVPG3775_003437-T1
GF00004537	TFCN17291Y1_009825-T1	DBVPG3775_003434-T1
GF00004538	TFCN17291Y1_011119-T1	DBVPG3775_003433-T1
GF00004539	TFCN17291Y1_009827-T1	DBVPG3775_003432-T1
GF00004540	TFCN17291Y1_009828-T1	DBVPG3775_003431-T1
GF00004541	TFCN17291Y1_009830-T1	DBVPG3775_003428-T1
GF00004542	TFCN17291Y1_009831-T1	DBVPG3775_003427-T1
GF00004543	TFCN17291Y1_009832-T1	DBVPG3775_003426-T1
GF00004544	TFCN17291Y1_012127-T1	DBVPG3775_003425-T1
GF00004545	TFCN17291Y1_009834-T1	DBVPG3775_003424-T1
GF00004546	TFCN17291Y1_009835-T1	DBVPG3775_003423-T1
GF00004547	TFCN17291Y1_012122-T1	DBVPG3775_003419-T1
GF00004548	TFCN17291Y1_009842-T1	DBVPG3775_003415-T1
GF00004549	TFCN17291Y1_012120-T1	DBVPG3775_003414-T1
GF00004550	TFCN17291Y1_009844-T1	DBVPG3775_003413-T1
GF00004551	TFCN17291Y1_012539-T1	DBVPG3775_003412-T1
GF00004552	TFCN17291Y1_012537-T1	DBVPG3775_003410-T1
GF00004553	TFCN17291Y1_009849-T1	DBVPG3775_003408-T1
GF00004554	TFCN17291Y1_012533-T1	DBVPG3775_003406-T1
GF00004555	TFCN17291Y1_009852-T1	DBVPG3775_003405-T1
GF00004556	TFCN17291Y1_009897-T1	DBVPG3775_005375-T1
GF00004557	TFCN17291Y1_010998-T1	DBVPG3775_005376-T1
GF00004558	TFCN17291Y1_009899-T1	DBVPG3775_005378-T1
GF00004559	TFCN17291Y1_009901-T1	DBVPG3775_005380-T1
GF00004560	TFCN17291Y1_009904-T1	DBVPG3775_005384-T1
GF00004561	TFCN17291Y1_009905-T1	DBVPG3775_005385-T1
GF00004562	TFCN17291Y1_009906-T1	DBVPG3775_005386-T1
GF00004563	TFCN17291Y1_012429-T1	DBVPG3775_005413-T1
GF00004564	TFCN17291Y1_009909-T1	DBVPG3775_005412-T1
GF00004565	TFCN17291Y1_012433-T1	DBVPG3775_005408-T1
GF00004566	TFCN17291Y1_012435-T1	DBVPG3775_005406-T1
GF00004567	TFCN17291Y1_012436-T1	DBVPG3775_005405-T1
GF00004568	TFCN17291Y1_012437-T1	DBVPG3775_005404-T1
GF00004569	TFCN17291Y1_012438-T1	DBVPG3775_005403-T1
GF00004570	TFCN17291Y1_009918-T1	DBVPG3775_005402-T1
GF00004571	TFCN17291Y1_009919-T1	DBVPG3775_005401-T1
GF00004572	TFCN17291Y1_009922-T1	DBVPG3775_005398-T1
GF00004573	TFCN17291Y1_012506-T1	DBVPG3775_005395-T1
GF00004574	TFCN17291Y1_009925-T1	DBVPG3775_005394-T1
GF00004575	TFCN17291Y1_012508-T1	DBVPG3775_005393-T1
GF00004576	TFCN17291Y1_012511-T1	DBVPG3775_005390-T1
GF00004577	TFCN17291Y1_012512-T1	DBVPG3775_005389-T1
GF00004578	TFCN17291Y1_012513-T1	DBVPG3775_005388-T1
GF00004579	TFCN17291Y1_010015-T1	DBVPG3775_006087-T1
GF00004580	TFCN17291Y1_010016-T1	DBVPG3775_006088-T1
GF00004581	TFCN17291Y1_012154-T1	DBVPG3775_006090-T1
GF00004582	TFCN17291Y1_010019-T1	DBVPG3775_006091-T1
GF00004583	TFCN17291Y1_010022-T1	DBVPG3775_006094-T1
GF00004584	TFCN17291Y1_012150-T1	DBVPG3775_006095-T1
GF00004585	TFCN17291Y1_010024-T1	DBVPG3775_006096-T1
GF00004586	TFCN17291Y1_010025-T1	DBVPG3775_006097-T1
GF00004587	TFCN17291Y1_012794-T1	DBVPG3775_002594-T1
GF00004588	TFCN17291Y1_012793-T1	DBVPG3775_002593-T1
GF00004589	TFCN17291Y1_010118-T1	DBVPG3775_002592-T1
GF00004590	TFCN17291Y1_010198-T1	DBVPG3775_001341-T1
GF00004591	TFCN17291Y1_010199-T1	DBVPG3775_001342-T1
GF00004592	TFCN17291Y1_010414-T1	DBVPG3775_001343-T1
GF00004593	TFCN17291Y1_010201-T1	DBVPG3775_001344-T1
GF00004594	TFCN17291Y1_010205-T1	DBVPG3775_001349-T1
GF00004595	TFCN17291Y1_010410-T1	DBVPG3775_001350-T1
GF00004596	TFCN17291Y1_010409-T1	DBVPG3775_001351-T1
GF00004597	TFCN17291Y1_010208-T1	DBVPG3775_001352-T1
GF00004598	TFCN17291Y1_010209-T1	DBVPG3775_001353-T1
GF00004599	TFCN17291Y1_010406-T1	DBVPG3775_001354-T1
GF00004600	TFCN17291Y1_010211-T1	DBVPG3775_001355-T1
GF00004601	TFCN17291Y1_010213-T1	DBVPG3775_001357-T1
GF00004602	TFCN17291Y1_010402-T1	DBVPG3775_001358-T1
GF00004603	TFCN17291Y1_010215-T1	DBVPG3775_001359-T1
GF00004604	TFCN17291Y1_010218-T1	DBVPG3775_001362-T1
GF00004605	TFCN17291Y1_010223-T1	DBVPG3775_001369-T1
GF00004606	TFCN17291Y1_010226-T1	DBVPG3775_001375-T1
GF00004607	TFCN17291Y1_010450-T1	DBVPG3775_002351-T1
GF00004608	TFCN17291Y1_010451-T1	DBVPG3775_002350-T1
GF00004609	TFCN17291Y1_011482-T1	DBVPG3775_002349-T1
GF00004610	TFCN17291Y1_010453-T1	DBVPG3775_002348-T1
GF00004611	TFCN17291Y1_011484-T1	DBVPG3775_002347-T1
GF00004612	TFCN17291Y1_011486-T1	DBVPG3775_002344-T1
GF00004613	TFCN17291Y1_011487-T1	DBVPG3775_002343-T1
GF00004614	TFCN17291Y1_010459-T1	DBVPG3775_002342-T1
GF00004615	TFCN17291Y1_010460-T1	DBVPG3775_002341-T1
GF00004616	TFCN17291Y1_010461-T1	DBVPG3775_002340-T1
GF00004617	TFCN17291Y1_011491-T1	DBVPG3775_002339-T1
GF00004618	TFCN17291Y1_011493-T1	DBVPG3775_002337-T1
GF00004619	TFCN17291Y1_010470-T1	DBVPG3775_002329-T1
GF00004620	TFCN17291Y1_010475-T1	DBVPG3775_002324-T1
GF00004621	TFCN17291Y1_012166-T1	DBVPG3775_002323-T1
GF00004622	TFCN17291Y1_012167-T1	DBVPG3775_002322-T1
GF00004623	TFCN17291Y1_010479-T1	DBVPG3775_002320-T1
GF00004624	TFCN17291Y1_010480-T1	DBVPG3775_002319-T1
GF00004625	TFCN17291Y1_010483-T1	DBVPG3775_003250-T1
GF00004626	TFCN17291Y1_010487-T1	DBVPG3775_003253-T1
GF00004627	TFCN17291Y1_010488-T1	DBVPG3775_003254-T1
GF00004628	TFCN17291Y1_011348-T1	DBVPG3775_003637-T1
GF00004629	TFCN17291Y1_011347-T1	DBVPG3775_003636-T1
GF00004630	TFCN17291Y1_010579-T1	DBVPG3775_003631-T1
GF00004631	TFCN17291Y1_010580-T1	DBVPG3775_003630-T1
GF00004632	TFCN17291Y1_010581-T1	DBVPG3775_003629-T1
GF00004633	TFCN17291Y1_010582-T1	DBVPG3775_003628-T1
GF00004634	TFCN17291Y1_010583-T1	DBVPG3775_003627-T1
GF00004635	TFCN17291Y1_010584-T1	DBVPG3775_003626-T1
GF00004636	TFCN17291Y1_010585-T1	DBVPG3775_003625-T1
GF00004637	TFCN17291Y1_012330-T1	DBVPG3775_003624-T1
GF00004638	TFCN17291Y1_010587-T1	DBVPG3775_003623-T1
GF00004639	TFCN17291Y1_010588-T1	DBVPG3775_003622-T1
GF00004640	TFCN17291Y1_012326-T1	DBVPG3775_003620-T1
GF00004641	TFCN17291Y1_012325-T1	DBVPG3775_003619-T1
GF00004642	TFCN17291Y1_010592-T1	DBVPG3775_003618-T1
GF00004643	TFCN17291Y1_012323-T1	DBVPG3775_003617-T1
GF00004644	TFCN17291Y1_010596-T1	DBVPG3775_003613-T1
GF00004645	TFCN17291Y1_010598-T1	DBVPG3775_003611-T1
GF00004646	TFCN17291Y1_010599-T1	DBVPG3775_003610-T1
GF00004647	TFCN17291Y1_012024-T1	DBVPG3775_000394-T1
GF00004648	TFCN17291Y1_012023-T1	DBVPG3775_000393-T1
GF00004649	TFCN17291Y1_010629-T1	DBVPG3775_000392-T1
GF00004650	TFCN17291Y1_012021-T1	DBVPG3775_000391-T1
GF00004651	TFCN17291Y1_010631-T1	DBVPG3775_000390-T1
GF00004652	TFCN17291Y1_010632-T1	DBVPG3775_000389-T1
GF00004653	TFCN17291Y1_012017-T1	DBVPG3775_000386-T1
GF00004654	TFCN17291Y1_012016-T1	DBVPG3775_000385-T1
GF00004655	TFCN17291Y1_010638-T1	DBVPG3775_000383-T1
GF00004656	TFCN17291Y1_010805-T1	DBVPG3775_006353-T1
GF00004657	TFCN17291Y1_010807-T1	DBVPG3775_006355-T1
GF00004658	TFCN17291Y1_010811-T1	DBVPG3775_006359-T1
GF00004659	TFCN17291Y1_010816-T1	DBVPG3775_006366-T1
GF00004660	TFCN17291Y1_010860-T1	DBVPG3775_006367-T1
GF00004661	TFCN17291Y1_010818-T1	DBVPG3775_006368-T1
GF00004662	TFCN17291Y1_010819-T1	DBVPG3775_006369-T1
GF00004663	TFCN17291Y1_010822-T1	DBVPG3775_006372-T1
GF00004664	TFCN17291Y1_010866-T1	DBVPG3775_006373-T1
GF00004665	TFCN17291Y1_010842-T1	DBVPG3775_006344-T1
GF00004666	TFCN17291Y1_010846-T1	DBVPG3775_006350-T1
GF00004667	TFCN17291Y1_010847-T1	DBVPG3775_006351-T1
GF00004668	TFCN17291Y1_010931-T1	DBVPG3775_004263-T1
GF00004669	TFCN17291Y1_012683-T1	DBVPG3775_004264-T1
GF00004670	TFCN17291Y1_010933-T1	DBVPG3775_004265-T1
GF00004671	TFCN17291Y1_012685-T1	DBVPG3775_004266-T1
GF00004672	TFCN17291Y1_011177-T1	DBVPG3775_007220-T1
GF00004673	TFCN17291Y1_011178-T1	DBVPG3775_007219-T1
GF00004674	TFCN17291Y1_012221-T1	DBVPG3775_007216-T1
GF00004675	TFCN17291Y1_012220-T1	DBVPG3775_007215-T1
GF00004676	TFCN17291Y1_012219-T1	DBVPG3775_007214-T1
GF00004677	TFCN17291Y1_011183-T1	DBVPG3775_007213-T1
GF00004678	TFCN17291Y1_012217-T1	DBVPG3775_007212-T1
GF00004679	TFCN17291Y1_011185-T1	DBVPG3775_007211-T1
GF00004680	TFCN17291Y1_011192-T1	DBVPG3775_007204-T1
GF00004681	TFCN17291Y1_011193-T1	DBVPG3775_007203-T1
GF00004682	TFCN17291Y1_011762-T1	DBVPG3775_007201-T1
GF00004683	TFCN17291Y1_011228-T1	DBVPG3775_006759-T1
GF00004684	TFCN17291Y1_011229-T1	DBVPG3775_006760-T1
GF00004685	TFCN17291Y1_011230-T1	DBVPG3775_006761-T1
GF00004686	TFCN17291Y1_011233-T1	DBVPG3775_006764-T1
GF00004687	TFCN17291Y1_012205-T1	DBVPG3775_006765-T1
GF00004688	TFCN17291Y1_012113-T1	DBVPG3775_006749-T1
GF00004689	TFCN17291Y1_011237-T1	DBVPG3775_006768-T1
GF00004690	TFCN17291Y1_012338-T1	DBVPG3775_006770-T1
GF00004691	TFCN17291Y1_011239-T1	DBVPG3775_006771-T1
GF00004692	TFCN17291Y1_012340-T1	DBVPG3775_006772-T1
GF00004693	TFCN17291Y1_012341-T1	DBVPG3775_006775-T1
GF00004694	TFCN17291Y1_011243-T1	DBVPG3775_006776-T1
GF00004695	TFCN17291Y1_011244-T1	DBVPG3775_006778-T1
GF00004696	TFCN17291Y1_011286-T1	DBVPG3775_004239-T1
GF00004697	TFCN17291Y1_012654-T1	DBVPG3775_004240-T1
GF00004698	TFCN17291Y1_012655-T1	DBVPG3775_004241-T1
GF00004699	TFCN17291Y1_011290-T1	DBVPG3775_004244-T1
GF00004700	TFCN17291Y1_011291-T1	DBVPG3775_004245-T1
GF00004701	TFCN17291Y1_011711-T1	DBVPG3775_004247-T1
GF00004702	TFCN17291Y1_011295-T1	DBVPG3775_004251-T1
GF00004703	TFCN17291Y1_011705-T1	DBVPG3775_004255-T1
GF00004704	TFCN17291Y1_011299-T1	DBVPG3775_004256-T1
GF00004705	TFCN17291Y1_011300-T1	DBVPG3775_004257-T1
GF00004706	TFCN17291Y1_011301-T1	DBVPG3775_004258-T1
GF00004707	TFCN17291Y1_011701-T1	DBVPG3775_004259-T1
GF00004708	TFCN17291Y1_011388-T1	DBVPG3775_004824-T1
GF00004709	TFCN17291Y1_012843-T1	DBVPG3775_004826-T1
GF00004710	TFCN17291Y1_012842-T1	DBVPG3775_004827-T1
GF00004711	TFCN17291Y1_011392-T1	DBVPG3775_007358-T1
GF00004712	TFCN17291Y1_011395-T1	DBVPG3775_007361-T1
GF00004713	TFCN17291Y1_011401-T1	DBVPG3775_007450-T1
GF00004714	TFCN17291Y1_011403-T1	DBVPG3775_007453-T1
GF00004715	TFCN17291Y1_011406-T1	DBVPG3775_007456-T1
GF00004716	TFCN17291Y1_011407-T1	DBVPG3775_007457-T1
GF00004717	TFCN17291Y1_012691-T1	DBVPG3775_007460-T1
GF00004718	TFCN17291Y1_011752-T1	DBVPG3775_006589-T1
GF00004719	TFCN17291Y1_011750-T1	DBVPG3775_006592-T1
GF00004720	TFCN17291Y1_011414-T1	DBVPG3775_006593-T1
GF00004721	TFCN17291Y1_011746-T1	DBVPG3775_007422-T1
GF00004722	TFCN17291Y1_012347-T1	DBVPG3775_007426-T1
GF00004723	TFCN17291Y1_012350-T1	DBVPG3775_007430-T1
GF00004724	TFCN17291Y1_011427-T1	DBVPG3775_007431-T1
GF00004725	TFCN17291Y1_011428-T1	DBVPG3775_007432-T1
GF00004726	TFCN17291Y1_012849-T1	DBVPG3775_002353-T1
GF00004727	TFCN17291Y1_011589-T1	DBVPG3775_007046-T1
GF00004728	TFCN17291Y1_011590-T1	DBVPG3775_007045-T1
GF00004729	TFCN17291Y1_012054-T1	DBVPG3775_007044-T1
GF00004730	TFCN17291Y1_011592-T1	DBVPG3775_007043-T1
GF00004731	TFCN17291Y1_011594-T1	DBVPG3775_007040-T1
GF00004732	TFCN17291Y1_012057-T1	DBVPG3775_007039-T1
GF00004733	TFCN17291Y1_011597-T1	DBVPG3775_007037-T1
GF00004734	TFCN17291Y1_011598-T1	DBVPG3775_007036-T1
GF00004735	TFCN17291Y1_012061-T1	DBVPG3775_007035-T1
GF00004736	TFCN17291Y1_011602-T1	DBVPG3775_007032-T1
GF00004737	TFCN17291Y1_011663-T1	DBVPG3775_007031-T1
GF00004738	TFCN17291Y1_011662-T1	DBVPG3775_007030-T1
GF00004739	TFCN17291Y1_011742-T1	DBVPG3775_007017-T1
GF00004740	TFCN17291Y1_011652-T1	DBVPG3775_007019-T1
GF00004741	TFCN17291Y1_011656-T1	DBVPG3775_007024-T1
GF00004742	TFCN17291Y1_011734-T1	DBVPG3775_007026-T1
GF00004743	TFCN17291Y1_011730-T1	DBVPG3775_007029-T1
GF00004744	TFCN17291Y1_011679-T1	DBVPG3775_006084-T1
GF00004745	TFCN17291Y1_012805-T1	DBVPG3775_007356-T1
GF00004746	TFCN17291Y1_012806-T1	DBVPG3775_007357-T1
GF00004747	TFCN17291Y1_011864-T1	DBVPG3775_002860-T1
GF00004748	TFCN17291Y1_011865-T1	DBVPG3775_002861-T1
GF00004749	TFCN17291Y1_011866-T1	DBVPG3775_002862-T1
GF00004750	TFCN17291Y1_011867-T1	DBVPG3775_002863-T1
GF00004751	TFCN17291Y1_012778-T1	DBVPG3775_002864-T1
GF00004752	TFCN17291Y1_011871-T1	DBVPG3775_002868-T1
GF00004753	TFCN17291Y1_012423-T1	DBVPG3775_002870-T1
GF00004754	TFCN17291Y1_012425-T1	DBVPG3775_002874-T1
GF00004755	TFCN17291Y1_012426-T1	DBVPG3775_002875-T1
GF00004756	TFCN17291Y1_012427-T1	DBVPG3775_002876-T1
GF00004757	TFCN17291Y1_012665-T1	DBVPG3775_003245-T1
GF00004758	TFCN17291Y1_011910-T1	DBVPG3775_003243-T1
GF00004759	TFCN17291Y1_011912-T1	DBVPG3775_003241-T1
GF00004760	TFCN17291Y1_011913-T1	DBVPG3775_003240-T1
GF00004761	TFCN17291Y1_011916-T1	DBVPG3775_003238-T1
GF00004762	TFCN17291Y1_012830-T1	DBVPG3775_001029-T1
GF00004763	TFCN17291Y1_012829-T1	DBVPG3775_001028-T1
GF00004764	TFCN17291Y1_011944-T1	DBVPG3775_001026-T1
GF00004765	TFCN17291Y1_011947-T1	DBVPG3775_001023-T1
GF00004766	TFCN17291Y1_012570-T1	DBVPG3775_001022-T1
GF00004767	TFCN17291Y1_011949-T1	DBVPG3775_001021-T1
GF00004768	TFCN17291Y1_012573-T1	DBVPG3775_001019-T1
GF00004769	TFCN17291Y1_012575-T1	DBVPG3775_001017-T1
GF00004770	TFCN17291Y1_012576-T1	DBVPG3775_001016-T1
