	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003656	TFCN17291Y1_006070-T1, TFCN17291Y1_006438-T1	DBVPG3775_006921-T1
GF00003657	TFCN17291Y1_006071-T1, TFCN17291Y1_006439-T1	DBVPG3775_006920-T1
GF00003658	TFCN17291Y1_006072-T1, TFCN17291Y1_006440-T1	DBVPG3775_006919-T1
GF00003659	TFCN17291Y1_006075-T1, TFCN17291Y1_006442-T1	DBVPG3775_006915-T1
GF00003660	TFCN17291Y1_006076-T1, TFCN17291Y1_006443-T1	DBVPG3775_006914-T1
GF00003661	TFCN17291Y1_006078-T1, TFCN17291Y1_006446-T1	DBVPG3775_006911-T1
GF00003662	TFCN17291Y1_006080-T1, TFCN17291Y1_006449-T1	DBVPG3775_006908-T1
GF00003663	TFCN17291Y1_006081-T1, TFCN17291Y1_006450-T1	DBVPG3775_006907-T1
GF00003664	TFCN17291Y1_006086-T1, TFCN17291Y1_009987-T1	DBVPG3775_006281-T1
GF00003665	TFCN17291Y1_006087-T1, TFCN17291Y1_009988-T1	DBVPG3775_006282-T1
GF00003666	TFCN17291Y1_006089-T1, TFCN17291Y1_009990-T1	DBVPG3775_006284-T1
GF00003667	TFCN17291Y1_006090-T1, TFCN17291Y1_009991-T1	DBVPG3775_006285-T1
GF00003668	TFCN17291Y1_006094-T1, TFCN17291Y1_009993-T1	DBVPG3775_006290-T1
GF00003669	TFCN17291Y1_006095-T1, TFCN17291Y1_009994-T1	DBVPG3775_006291-T1
GF00003670	TFCN17291Y1_006096-T1, TFCN17291Y1_009995-T1	DBVPG3775_006292-T1
GF00003671	TFCN17291Y1_006097-T1, TFCN17291Y1_009996-T1	DBVPG3775_006293-T1
GF00003672	TFCN17291Y1_006098-T1, TFCN17291Y1_009997-T1	DBVPG3775_006294-T1
GF00003673	TFCN17291Y1_006099-T1, TFCN17291Y1_009998-T1	DBVPG3775_006295-T1
GF00003674	TFCN17291Y1_006100-T1, TFCN17291Y1_009999-T1	DBVPG3775_006296-T1
GF00003675	TFCN17291Y1_006101-T1, TFCN17291Y1_010000-T1	DBVPG3775_006297-T1
GF00003676	TFCN17291Y1_006102-T1, TFCN17291Y1_010001-T1	DBVPG3775_006298-T1
GF00003677	TFCN17291Y1_006103-T1, TFCN17291Y1_010002-T1	DBVPG3775_006299-T1
GF00003678	TFCN17291Y1_006104-T1, TFCN17291Y1_010003-T1	DBVPG3775_006300-T1
GF00003679	TFCN17291Y1_006105-T1, TFCN17291Y1_010004-T1	DBVPG3775_006301-T1
GF00003680	TFCN17291Y1_006106-T1, TFCN17291Y1_010005-T1	DBVPG3775_006302-T1
GF00003681	TFCN17291Y1_006107-T1, TFCN17291Y1_010006-T1	DBVPG3775_006303-T1
GF00003682	TFCN17291Y1_006109-T1, TFCN17291Y1_010008-T1	DBVPG3775_006305-T1
GF00003683	TFCN17291Y1_006110-T1, TFCN17291Y1_010009-T1	DBVPG3775_006306-T1
GF00003684	TFCN17291Y1_006111-T1, TFCN17291Y1_010010-T1	DBVPG3775_006308-T1
GF00003685	TFCN17291Y1_006113-T1, TFCN17291Y1_010011-T1	DBVPG3775_006310-T1
GF00003686	TFCN17291Y1_006117-T1, TFCN17291Y1_006225-T1	DBVPG3775_006315-T1
GF00003687	TFCN17291Y1_006119-T1, TFCN17291Y1_006227-T1	DBVPG3775_006318-T1
GF00003688	TFCN17291Y1_006120-T1, TFCN17291Y1_006228-T1	DBVPG3775_006319-T1
GF00003689	TFCN17291Y1_006121-T1, TFCN17291Y1_006229-T1	DBVPG3775_006320-T1
GF00003690	TFCN17291Y1_006122-T1, TFCN17291Y1_006230-T1	DBVPG3775_006321-T1
GF00003691	TFCN17291Y1_006123-T1, TFCN17291Y1_006231-T1	DBVPG3775_006322-T1
GF00003692	TFCN17291Y1_006124-T1, TFCN17291Y1_006232-T1	DBVPG3775_006323-T1
GF00003693	TFCN17291Y1_006129-T1, TFCN17291Y1_006235-T1	DBVPG3775_006329-T1
GF00003694	TFCN17291Y1_006130-T1, TFCN17291Y1_006236-T1	DBVPG3775_006330-T1
GF00003695	TFCN17291Y1_006132-T1, TFCN17291Y1_006238-T1	DBVPG3775_006332-T1
GF00003696	TFCN17291Y1_006136-T1, TFCN17291Y1_006243-T1	DBVPG3775_003837-T1
GF00003697	TFCN17291Y1_006137-T1, TFCN17291Y1_006244-T1	DBVPG3775_003836-T1
GF00003698	TFCN17291Y1_006138-T1, TFCN17291Y1_006245-T1	DBVPG3775_003835-T1
GF00003699	TFCN17291Y1_006139-T1, TFCN17291Y1_006246-T1	DBVPG3775_003834-T1
GF00003700	TFCN17291Y1_006140-T1, TFCN17291Y1_006247-T1	DBVPG3775_003833-T1
GF00003701	TFCN17291Y1_006142-T1, TFCN17291Y1_006249-T1	DBVPG3775_003831-T1
GF00003702	TFCN17291Y1_006143-T1, TFCN17291Y1_006250-T1	DBVPG3775_003830-T1
GF00003703	TFCN17291Y1_006144-T1, TFCN17291Y1_006251-T1	DBVPG3775_003829-T1
GF00003704	TFCN17291Y1_006145-T1, TFCN17291Y1_006252-T1	DBVPG3775_003828-T1
GF00003705	TFCN17291Y1_006146-T1, TFCN17291Y1_006253-T1	DBVPG3775_003827-T1
GF00003706	TFCN17291Y1_006148-T1, TFCN17291Y1_006255-T1	DBVPG3775_003825-T1
GF00003707	TFCN17291Y1_006149-T1, TFCN17291Y1_006256-T1	DBVPG3775_003824-T1
GF00003708	TFCN17291Y1_006154-T1, TFCN17291Y1_009983-T1	DBVPG3775_003816-T1
GF00003709	TFCN17291Y1_006155-T1, TFCN17291Y1_009982-T1	DBVPG3775_003815-T1
GF00003710	TFCN17291Y1_006156-T1, TFCN17291Y1_009981-T1	DBVPG3775_003814-T1
GF00003711	TFCN17291Y1_006157-T1, TFCN17291Y1_009980-T1	DBVPG3775_003813-T1
GF00003712	TFCN17291Y1_006158-T1, TFCN17291Y1_009979-T1	DBVPG3775_003812-T1
GF00003713	TFCN17291Y1_006160-T1, TFCN17291Y1_009977-T1	DBVPG3775_003809-T1
GF00003714	TFCN17291Y1_006161-T1, TFCN17291Y1_009976-T1	DBVPG3775_003808-T1
GF00003715	TFCN17291Y1_006162-T1, TFCN17291Y1_009975-T1	DBVPG3775_003807-T1
GF00003716	TFCN17291Y1_006163-T1, TFCN17291Y1_009974-T1	DBVPG3775_003806-T1
GF00003717	TFCN17291Y1_006164-T1, TFCN17291Y1_009973-T1	DBVPG3775_003805-T1
GF00003718	TFCN17291Y1_006166-T1, TFCN17291Y1_010905-T1	DBVPG3775_002709-T1
GF00003719	TFCN17291Y1_006167-T1, TFCN17291Y1_010906-T1	DBVPG3775_002708-T1
GF00003720	TFCN17291Y1_006168-T1, TFCN17291Y1_010907-T1	DBVPG3775_002707-T1
GF00003721	TFCN17291Y1_006170-T1, TFCN17291Y1_010909-T1	DBVPG3775_002703-T1
GF00003722	TFCN17291Y1_006171-T1, TFCN17291Y1_010910-T1	DBVPG3775_002702-T1
GF00003723	TFCN17291Y1_006173-T1, TFCN17291Y1_010912-T1	DBVPG3775_002699-T1
GF00003724	TFCN17291Y1_006176-T1, TFCN17291Y1_010914-T1	DBVPG3775_002696-T1
GF00003725	TFCN17291Y1_006177-T1, TFCN17291Y1_010915-T1	DBVPG3775_002695-T1
GF00003726	TFCN17291Y1_006179-T1, TFCN17291Y1_010917-T1	DBVPG3775_002693-T1
GF00003727	TFCN17291Y1_006180-T1, TFCN17291Y1_010918-T1	DBVPG3775_002692-T1
GF00003728	TFCN17291Y1_006181-T1, TFCN17291Y1_010919-T1	DBVPG3775_002691-T1
GF00003729	TFCN17291Y1_006183-T1, TFCN17291Y1_010921-T1	DBVPG3775_002689-T1
GF00003730	TFCN17291Y1_006184-T1, TFCN17291Y1_010922-T1	DBVPG3775_002688-T1
GF00003731	TFCN17291Y1_006185-T1, TFCN17291Y1_010923-T1	DBVPG3775_002687-T1
GF00003732	TFCN17291Y1_006186-T1, TFCN17291Y1_010924-T1	DBVPG3775_002686-T1
GF00003733	TFCN17291Y1_006187-T1, TFCN17291Y1_010925-T1	DBVPG3775_002685-T1
GF00003734	TFCN17291Y1_006191-T1, TFCN17291Y1_009103-T1	DBVPG3775_002680-T1
GF00003735	TFCN17291Y1_006196-T1, TFCN17291Y1_009108-T1	DBVPG3775_002674-T1
GF00003736	TFCN17291Y1_006198-T1, TFCN17291Y1_009110-T1	DBVPG3775_002671-T1
GF00003737	TFCN17291Y1_006199-T1, TFCN17291Y1_009111-T1	DBVPG3775_002670-T1
GF00003738	TFCN17291Y1_006200-T1, TFCN17291Y1_009112-T1	DBVPG3775_002669-T1
GF00003739	TFCN17291Y1_006201-T1, TFCN17291Y1_009113-T1	DBVPG3775_002668-T1
GF00003740	TFCN17291Y1_006206-T1, TFCN17291Y1_009119-T1	DBVPG3775_002661-T1
GF00003741	TFCN17291Y1_006207-T1, TFCN17291Y1_009121-T1	DBVPG3775_002660-T1
GF00003742	TFCN17291Y1_011735-T1, TFCN17291Y1_011657-T1	DBVPG3775_007025-T1
GF00003743	TFCN17291Y1_006208-T1, TFCN17291Y1_009122-T1	DBVPG3775_002659-T1
GF00003744	TFCN17291Y1_006210-T1, TFCN17291Y1_009124-T1	DBVPG3775_002657-T1
GF00003745	TFCN17291Y1_006211-T1, TFCN17291Y1_009125-T1	DBVPG3775_002656-T1
GF00003746	TFCN17291Y1_006213-T1, TFCN17291Y1_009127-T1	DBVPG3775_002654-T1
GF00003747	TFCN17291Y1_006214-T1, TFCN17291Y1_009128-T1	DBVPG3775_002653-T1
GF00003748	TFCN17291Y1_006216-T1, TFCN17291Y1_009130-T1	DBVPG3775_002651-T1
GF00003749	TFCN17291Y1_006217-T1, TFCN17291Y1_009131-T1	DBVPG3775_002650-T1
GF00003750	TFCN17291Y1_006218-T1, TFCN17291Y1_009132-T1	DBVPG3775_002649-T1
GF00003751	TFCN17291Y1_006219-T1, TFCN17291Y1_009133-T1	DBVPG3775_002648-T1
GF00003752	TFCN17291Y1_006220-T1, TFCN17291Y1_009134-T1	DBVPG3775_002647-T1
GF00003753	TFCN17291Y1_006221-T1, TFCN17291Y1_009135-T1	DBVPG3775_002646-T1
GF00003754	TFCN17291Y1_006222-T1, TFCN17291Y1_009136-T1	DBVPG3775_002645-T1
GF00003755	TFCN17291Y1_006223-T1, TFCN17291Y1_009137-T1	DBVPG3775_002644-T1
GF00003756	TFCN17291Y1_006259-T1, TFCN17291Y1_011039-T1	DBVPG3775_007124-T1
GF00003757	TFCN17291Y1_006264-T1, TFCN17291Y1_011041-T1	DBVPG3775_007121-T1
GF00003758	TFCN17291Y1_006265-T1, TFCN17291Y1_011042-T1	DBVPG3775_007120-T1
GF00003759	TFCN17291Y1_006267-T1, TFCN17291Y1_011044-T1	DBVPG3775_007118-T1
GF00003760	TFCN17291Y1_006268-T1, TFCN17291Y1_011045-T1	DBVPG3775_007117-T1
GF00003761	TFCN17291Y1_006269-T1, TFCN17291Y1_011046-T1	DBVPG3775_007116-T1
GF00003762	TFCN17291Y1_006270-T1, TFCN17291Y1_011047-T1	DBVPG3775_007115-T1
GF00003763	TFCN17291Y1_006271-T1, TFCN17291Y1_011048-T1	DBVPG3775_007114-T1
GF00003764	TFCN17291Y1_006272-T1, TFCN17291Y1_011049-T1	DBVPG3775_007113-T1
GF00003765	TFCN17291Y1_006275-T1, TFCN17291Y1_011052-T1	DBVPG3775_007109-T1
GF00003766	TFCN17291Y1_006276-T1, TFCN17291Y1_011053-T1	DBVPG3775_007108-T1
GF00003767	TFCN17291Y1_006277-T1, TFCN17291Y1_011054-T1	DBVPG3775_007107-T1
GF00003768	TFCN17291Y1_006278-T1, TFCN17291Y1_011055-T1	DBVPG3775_007106-T1
GF00003769	TFCN17291Y1_006280-T1, TFCN17291Y1_011057-T1	DBVPG3775_007104-T1
GF00003770	TFCN17291Y1_006282-T1, TFCN17291Y1_011059-T1	DBVPG3775_007100-T1
GF00003771	TFCN17291Y1_008880-T1, TFCN17291Y1_009212-T1	DBVPG3775_002637-T1
GF00003772	TFCN17291Y1_006285-T1, TFCN17291Y1_011061-T1	DBVPG3775_007098-T1
GF00003773	TFCN17291Y1_006288-T1, TFCN17291Y1_011064-T1	DBVPG3775_007095-T1
GF00003774	TFCN17291Y1_006290-T1, TFCN17291Y1_010270-T1	DBVPG3775_002126-T1
GF00003775	TFCN17291Y1_006293-T1, TFCN17291Y1_010268-T1	DBVPG3775_002123-T1
GF00003776	TFCN17291Y1_006294-T1, TFCN17291Y1_010267-T1	DBVPG3775_002122-T1
GF00003777	TFCN17291Y1_006295-T1, TFCN17291Y1_010266-T1	DBVPG3775_002121-T1
GF00003778	TFCN17291Y1_006314-T1, TFCN17291Y1_012903-T1	DBVPG3775_007414-T1
GF00003779	TFCN17291Y1_006316-T1, TFCN17291Y1_012901-T1	DBVPG3775_007416-T1
GF00003780	TFCN17291Y1_006368-T1, TFCN17291Y1_010085-T1	DBVPG3775_007542-T1
GF00003781	TFCN17291Y1_006369-T1, TFCN17291Y1_010084-T1	DBVPG3775_007541-T1
GF00003782	TFCN17291Y1_006370-T1, TFCN17291Y1_010083-T1	DBVPG3775_007540-T1
GF00003783	TFCN17291Y1_006375-T1, TFCN17291Y1_010078-T1	DBVPG3775_004596-T1
GF00003784	TFCN17291Y1_006376-T1, TFCN17291Y1_010077-T1	DBVPG3775_004597-T1
GF00003785	TFCN17291Y1_006377-T1, TFCN17291Y1_010076-T1	DBVPG3775_004598-T1
GF00003786	TFCN17291Y1_006379-T1, TFCN17291Y1_010074-T1	DBVPG3775_004600-T1
GF00003787	TFCN17291Y1_006380-T1, TFCN17291Y1_010073-T1	DBVPG3775_004601-T1
GF00003788	TFCN17291Y1_006382-T1, TFCN17291Y1_010070-T1	DBVPG3775_004604-T1
GF00003789	TFCN17291Y1_006383-T1, TFCN17291Y1_010069-T1	DBVPG3775_004605-T1
GF00003790	TFCN17291Y1_006387-T1, TFCN17291Y1_010065-T1	DBVPG3775_004610-T1
GF00003791	TFCN17291Y1_006388-T1, TFCN17291Y1_010064-T1	DBVPG3775_004611-T1
GF00003792	TFCN17291Y1_006389-T1, TFCN17291Y1_010063-T1	DBVPG3775_004612-T1
GF00003793	TFCN17291Y1_006390-T1, TFCN17291Y1_010062-T1	DBVPG3775_004613-T1
GF00003794	TFCN17291Y1_006391-T1, TFCN17291Y1_010061-T1	DBVPG3775_004614-T1
GF00003795	TFCN17291Y1_006392-T1, TFCN17291Y1_010060-T1	DBVPG3775_004615-T1
GF00003796	TFCN17291Y1_006393-T1, TFCN17291Y1_010059-T1	DBVPG3775_004616-T1
GF00003797	TFCN17291Y1_006394-T1, TFCN17291Y1_010058-T1	DBVPG3775_004617-T1
GF00003798	TFCN17291Y1_006396-T1, TFCN17291Y1_010056-T1	DBVPG3775_004620-T1
GF00003799	TFCN17291Y1_006397-T1, TFCN17291Y1_010055-T1	DBVPG3775_004621-T1
GF00003800	TFCN17291Y1_006402-T1, TFCN17291Y1_008125-T1	DBVPG3775_006602-T1
GF00003801	TFCN17291Y1_006403-T1, TFCN17291Y1_008126-T1	DBVPG3775_006603-T1
GF00003802	TFCN17291Y1_006405-T1, TFCN17291Y1_008128-T1	DBVPG3775_006606-T1
GF00003803	TFCN17291Y1_006406-T1, TFCN17291Y1_008129-T1	DBVPG3775_006607-T1
GF00003804	TFCN17291Y1_006407-T1, TFCN17291Y1_008130-T1	DBVPG3775_006608-T1
GF00003805	TFCN17291Y1_006410-T1, TFCN17291Y1_008132-T1	DBVPG3775_006612-T1
GF00003806	TFCN17291Y1_006411-T1, TFCN17291Y1_008133-T1	DBVPG3775_006613-T1
GF00003807	TFCN17291Y1_006412-T1, TFCN17291Y1_008134-T1	DBVPG3775_006614-T1
GF00003808	TFCN17291Y1_006416-T1, TFCN17291Y1_008139-T1	DBVPG3775_006620-T1
GF00003809	TFCN17291Y1_006417-T1, TFCN17291Y1_008140-T1	DBVPG3775_006621-T1
GF00003810	TFCN17291Y1_006418-T1, TFCN17291Y1_008141-T1	DBVPG3775_006622-T1
GF00003811	TFCN17291Y1_006419-T1, TFCN17291Y1_008142-T1	DBVPG3775_006623-T1
GF00003812	TFCN17291Y1_006422-T1, TFCN17291Y1_011114-T1	DBVPG3775_006627-T1
GF00003813	TFCN17291Y1_006423-T1, TFCN17291Y1_011113-T1	DBVPG3775_006628-T1
GF00003814	TFCN17291Y1_006425-T1, TFCN17291Y1_011111-T1	DBVPG3775_006631-T1
GF00003815	TFCN17291Y1_006426-T1, TFCN17291Y1_011110-T1	DBVPG3775_006632-T1
GF00003816	TFCN17291Y1_006428-T1, TFCN17291Y1_011108-T1	DBVPG3775_006635-T1
GF00003817	TFCN17291Y1_006429-T1, TFCN17291Y1_011107-T1	DBVPG3775_006636-T1
GF00003818	TFCN17291Y1_006430-T1, TFCN17291Y1_011106-T1	DBVPG3775_006637-T1
GF00003819	TFCN17291Y1_006432-T1, TFCN17291Y1_011104-T1	DBVPG3775_006640-T1
GF00003820	TFCN17291Y1_006433-T1, TFCN17291Y1_011103-T1	DBVPG3775_006641-T1
GF00003821	TFCN17291Y1_006468-T1, TFCN17291Y1_011227-T1	DBVPG3775_005810-T1
GF00003822	TFCN17291Y1_006471-T1, TFCN17291Y1_011224-T1	DBVPG3775_005806-T1
GF00003823	TFCN17291Y1_006473-T1, TFCN17291Y1_011222-T1	DBVPG3775_005804-T1
GF00003824	TFCN17291Y1_006477-T1, TFCN17291Y1_011217-T1	DBVPG3775_007373-T1
GF00003825	TFCN17291Y1_006478-T1, TFCN17291Y1_011216-T1	DBVPG3775_007374-T1
GF00003826	TFCN17291Y1_006482-T1, TFCN17291Y1_011210-T1	DBVPG3775_007380-T1
GF00003827	TFCN17291Y1_006483-T1, TFCN17291Y1_011209-T1	DBVPG3775_007381-T1
GF00003828	TFCN17291Y1_006484-T1, TFCN17291Y1_011208-T1	DBVPG3775_007382-T1
GF00003829	TFCN17291Y1_006485-T1, TFCN17291Y1_011207-T1	DBVPG3775_007383-T1
GF00003830	TFCN17291Y1_006486-T1, TFCN17291Y1_011205-T1	DBVPG3775_007385-T1
GF00003831	TFCN17291Y1_006487-T1, TFCN17291Y1_011204-T1	DBVPG3775_007386-T1
GF00003832	TFCN17291Y1_006488-T1, TFCN17291Y1_011203-T1	DBVPG3775_007387-T1
GF00003833	TFCN17291Y1_006491-T1, TFCN17291Y1_011198-T1	DBVPG3775_007392-T1
GF00003834	TFCN17291Y1_006562-T1, TFCN17291Y1_012405-T1	DBVPG3775_005949-T1
GF00003835	TFCN17291Y1_006563-T1, TFCN17291Y1_012404-T1	DBVPG3775_005948-T1
GF00003836	TFCN17291Y1_006564-T1, TFCN17291Y1_012403-T1	DBVPG3775_005947-T1
GF00003837	TFCN17291Y1_006565-T1, TFCN17291Y1_012402-T1	DBVPG3775_005946-T1
GF00003838	TFCN17291Y1_006569-T1, TFCN17291Y1_012397-T1	DBVPG3775_005941-T1
GF00003839	TFCN17291Y1_006570-T1, TFCN17291Y1_012396-T1	DBVPG3775_005940-T1
GF00003840	TFCN17291Y1_006576-T1, TFCN17291Y1_010954-T1	DBVPG3775_005933-T1
GF00003841	TFCN17291Y1_006578-T1, TFCN17291Y1_010956-T1	DBVPG3775_005931-T1
GF00003842	TFCN17291Y1_006579-T1, TFCN17291Y1_010957-T1	DBVPG3775_005930-T1
GF00003843	TFCN17291Y1_006581-T1, TFCN17291Y1_010959-T1	DBVPG3775_005928-T1
GF00003844	TFCN17291Y1_006582-T1, TFCN17291Y1_010960-T1	DBVPG3775_005927-T1
GF00003845	TFCN17291Y1_006583-T1, TFCN17291Y1_010961-T1	DBVPG3775_005926-T1
GF00003846	TFCN17291Y1_006586-T1, TFCN17291Y1_010963-T1	DBVPG3775_005921-T1
GF00003847	TFCN17291Y1_006587-T1, TFCN17291Y1_010964-T1	DBVPG3775_005920-T1
GF00003848	TFCN17291Y1_006588-T1, TFCN17291Y1_010965-T1	DBVPG3775_005919-T1
GF00003849	TFCN17291Y1_006589-T1, TFCN17291Y1_010966-T1	DBVPG3775_005918-T1
GF00003850	TFCN17291Y1_006590-T1, TFCN17291Y1_010967-T1	DBVPG3775_005917-T1
GF00003851	TFCN17291Y1_006591-T1, TFCN17291Y1_010968-T1	DBVPG3775_005916-T1
GF00003852	TFCN17291Y1_006593-T1, TFCN17291Y1_010971-T1	DBVPG3775_005913-T1
GF00003853	TFCN17291Y1_006594-T1, TFCN17291Y1_010972-T1	DBVPG3775_005912-T1
GF00003854	TFCN17291Y1_006596-T1, TFCN17291Y1_010974-T1	DBVPG3775_005909-T1
GF00003855	TFCN17291Y1_006597-T1, TFCN17291Y1_010975-T1	DBVPG3775_005908-T1
GF00003856	TFCN17291Y1_006598-T1, TFCN17291Y1_010976-T1	DBVPG3775_005907-T1
GF00003857	TFCN17291Y1_006599-T1, TFCN17291Y1_010977-T1	DBVPG3775_005906-T1
GF00003858	TFCN17291Y1_006600-T1, TFCN17291Y1_010978-T1	DBVPG3775_005905-T1
GF00003859	TFCN17291Y1_006602-T1, TFCN17291Y1_011680-T1	DBVPG3775_005903-T1
GF00003860	TFCN17291Y1_006604-T1, TFCN17291Y1_011682-T1	DBVPG3775_005901-T1
GF00003861	TFCN17291Y1_006607-T1, TFCN17291Y1_010546-T1	DBVPG3775_005896-T1
GF00003862	TFCN17291Y1_006608-T1, TFCN17291Y1_010545-T1	DBVPG3775_005895-T1
GF00003863	TFCN17291Y1_007174-T1, TFCN17291Y1_007281-T1	DBVPG3775_003357-T1
GF00003864	TFCN17291Y1_006611-T1, TFCN17291Y1_010543-T1	DBVPG3775_005892-T1
GF00003865	TFCN17291Y1_006612-T1, TFCN17291Y1_010542-T1	DBVPG3775_005891-T1
GF00003866	TFCN17291Y1_006614-T1, TFCN17291Y1_010540-T1	DBVPG3775_005889-T1
GF00003867	TFCN17291Y1_006617-T1, TFCN17291Y1_012704-T1	DBVPG3775_005886-T1
GF00003868	TFCN17291Y1_006622-T1, TFCN17291Y1_012709-T1	DBVPG3775_005880-T1
GF00003869	TFCN17291Y1_006623-T1, TFCN17291Y1_012710-T1	DBVPG3775_005879-T1
GF00003870	TFCN17291Y1_006625-T1, TFCN17291Y1_012711-T1	DBVPG3775_005877-T1
GF00003871	TFCN17291Y1_006752-T1, TFCN17291Y1_008745-T1	DBVPG3775_007258-T1
GF00003872	TFCN17291Y1_006753-T1, TFCN17291Y1_008746-T1	DBVPG3775_007257-T1
GF00003873	TFCN17291Y1_006754-T1, TFCN17291Y1_008747-T1	DBVPG3775_007256-T1
GF00003874	TFCN17291Y1_006755-T1, TFCN17291Y1_008748-T1	DBVPG3775_007255-T1
GF00003875	TFCN17291Y1_006756-T1, TFCN17291Y1_008749-T1	DBVPG3775_007254-T1
GF00003876	TFCN17291Y1_006757-T1, TFCN17291Y1_008750-T1	DBVPG3775_007253-T1
GF00003877	TFCN17291Y1_006758-T1, TFCN17291Y1_008751-T1	DBVPG3775_007252-T1
GF00003878	TFCN17291Y1_006759-T1, TFCN17291Y1_008752-T1	DBVPG3775_007251-T1
GF00003879	TFCN17291Y1_006762-T1, TFCN17291Y1_010071-T1	DBVPG3775_004603-T1
GF00003880	TFCN17291Y1_006766-T1, TFCN17291Y1_008756-T1	DBVPG3775_007246-T1
GF00003881	TFCN17291Y1_006773-T1, TFCN17291Y1_008766-T1	DBVPG3775_007230-T1
GF00003882	TFCN17291Y1_006777-T1, TFCN17291Y1_008769-T1	DBVPG3775_003233-T1
GF00003883	TFCN17291Y1_006778-T1, TFCN17291Y1_008770-T1	DBVPG3775_003232-T1
GF00003884	TFCN17291Y1_006781-T1, TFCN17291Y1_008774-T1	DBVPG3775_003228-T1
GF00003885	TFCN17291Y1_006782-T1, TFCN17291Y1_008775-T1	DBVPG3775_003227-T1
GF00003886	TFCN17291Y1_006783-T1, TFCN17291Y1_008776-T1	DBVPG3775_003226-T1
GF00003887	TFCN17291Y1_006788-T1, TFCN17291Y1_008780-T1	DBVPG3775_003222-T1
GF00003888	TFCN17291Y1_006804-T1, TFCN17291Y1_008783-T1	DBVPG3775_003219-T1
GF00003889	TFCN17291Y1_006805-T1, TFCN17291Y1_008782-T1	DBVPG3775_003220-T1
GF00003890	TFCN17291Y1_006806-T1, TFCN17291Y1_008781-T1	DBVPG3775_003221-T1
GF00003891	TFCN17291Y1_006948-T1, TFCN17291Y1_007203-T1	DBVPG3775_001824-T1
GF00003892	TFCN17291Y1_006949-T1, TFCN17291Y1_007204-T1	DBVPG3775_001823-T1
GF00003893	TFCN17291Y1_006952-T1, TFCN17291Y1_007208-T1	DBVPG3775_001819-T1
GF00003894	TFCN17291Y1_006958-T1, TFCN17291Y1_007214-T1	DBVPG3775_001812-T1
GF00003895	TFCN17291Y1_006959-T1, TFCN17291Y1_007215-T1	DBVPG3775_001811-T1
GF00003896	TFCN17291Y1_006961-T1, TFCN17291Y1_007217-T1	DBVPG3775_001809-T1
GF00003897	TFCN17291Y1_006962-T1, TFCN17291Y1_007218-T1	DBVPG3775_001808-T1
GF00003898	TFCN17291Y1_006963-T1, TFCN17291Y1_007219-T1	DBVPG3775_001807-T1
GF00003899	TFCN17291Y1_006965-T1, TFCN17291Y1_007221-T1	DBVPG3775_001805-T1
GF00003900	TFCN17291Y1_006968-T1, TFCN17291Y1_007224-T1	DBVPG3775_001802-T1
GF00003901	TFCN17291Y1_006974-T1, TFCN17291Y1_007231-T1	DBVPG3775_001794-T1
GF00003902	TFCN17291Y1_006976-T1, TFCN17291Y1_007233-T1	DBVPG3775_001791-T1
GF00003903	TFCN17291Y1_006977-T1, TFCN17291Y1_007234-T1	DBVPG3775_001790-T1
GF00003904	TFCN17291Y1_006978-T1, TFCN17291Y1_007235-T1	DBVPG3775_001789-T1
GF00003905	TFCN17291Y1_006979-T1, TFCN17291Y1_007236-T1	DBVPG3775_001788-T1
GF00003906	TFCN17291Y1_006980-T1, TFCN17291Y1_007237-T1	DBVPG3775_001787-T1
GF00003907	TFCN17291Y1_006981-T1, TFCN17291Y1_007238-T1	DBVPG3775_001786-T1
GF00003908	TFCN17291Y1_006985-T1, TFCN17291Y1_007242-T1	DBVPG3775_001780-T1
GF00003909	TFCN17291Y1_006986-T1, TFCN17291Y1_007243-T1	DBVPG3775_001779-T1
GF00003910	TFCN17291Y1_006987-T1, TFCN17291Y1_007244-T1	DBVPG3775_001778-T1
GF00003911	TFCN17291Y1_006988-T1, TFCN17291Y1_007245-T1	DBVPG3775_001777-T1
GF00003912	TFCN17291Y1_006990-T1, TFCN17291Y1_007248-T1	DBVPG3775_001774-T1
GF00003913	TFCN17291Y1_006993-T1, TFCN17291Y1_007250-T1	DBVPG3775_001771-T1
GF00003914	TFCN17291Y1_006994-T1, TFCN17291Y1_007251-T1	DBVPG3775_001770-T1
GF00003915	TFCN17291Y1_006995-T1, TFCN17291Y1_007252-T1	DBVPG3775_001769-T1
GF00003916	TFCN17291Y1_006996-T1, TFCN17291Y1_007253-T1	DBVPG3775_001768-T1
GF00003917	TFCN17291Y1_006998-T1, TFCN17291Y1_012953-T1	DBVPG3775_001766-T1
GF00003918	TFCN17291Y1_007001-T1, TFCN17291Y1_012754-T1	DBVPG3775_001763-T1
GF00003919	TFCN17291Y1_007002-T1, TFCN17291Y1_012753-T1	DBVPG3775_001762-T1
GF00003920	TFCN17291Y1_007009-T1, TFCN17291Y1_011247-T1	DBVPG3775_006537-T1
GF00003921	TFCN17291Y1_007010-T1, TFCN17291Y1_011248-T1	DBVPG3775_006536-T1
GF00003922	TFCN17291Y1_007011-T1, TFCN17291Y1_011249-T1	DBVPG3775_006535-T1
