	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005342	TFCN17334D6_012323-T1	DBVPG3775_005336-T1
GF00005343	TFCN17334D6_012324-T1	DBVPG3775_005337-T1
GF00005344	TFCN17334D6_012325-T1	DBVPG3775_005338-T1
GF00005345	TFCN17334D6_012227-T1	DBVPG3775_005339-T1
GF00005346	TFCN17334D6_012327-T1	DBVPG3775_005340-T1
GF00005347	TFCN17334D6_012329-T1	DBVPG3775_005342-T1
GF00005348	TFCN17334D6_012231-T1	DBVPG3775_005343-T1
GF00005349	TFCN17334D6_012331-T1	DBVPG3775_005344-T1
GF00005350	TFCN17334D6_012234-T1	DBVPG3775_005347-T1
GF00005351	TFCN17334D6_012235-T1	DBVPG3775_005348-T1
GF00005352	TFCN17334D6_012336-T1	DBVPG3775_005349-T1
GF00005353	TFCN17334D6_012237-T1	DBVPG3775_005350-T1
GF00005354	TFCN17334D6_012239-T1	DBVPG3775_005352-T1
GF00005355	TFCN17334D6_012340-T1	DBVPG3775_005353-T1
GF00005356	TFCN17334D6_012242-T1	DBVPG3775_003186-T1
GF00005357	TFCN17334D6_012295-T1	DBVPG3775_007432-T1
GF00005358	TFCN17334D6_012296-T1	DBVPG3775_007431-T1
GF00005359	TFCN17334D6_013767-T1	DBVPG3775_007430-T1
GF00005360	TFCN17334D6_013764-T1	DBVPG3775_007426-T1
GF00005361	TFCN17334D6_012308-T1	DBVPG3775_007419-T1
GF00005362	TFCN17334D6_012311-T1	DBVPG3775_006593-T1
GF00005363	TFCN17334D6_013135-T1	DBVPG3775_006592-T1
GF00005364	TFCN17334D6_012314-T1	DBVPG3775_006589-T1
GF00005365	TFCN17334D6_012381-T1	DBVPG3775_001494-T1
GF00005366	TFCN17334D6_012393-T1	DBVPG3775_002556-T1
GF00005367	TFCN17334D6_012394-T1	DBVPG3775_002555-T1
GF00005368	TFCN17334D6_014576-T1	DBVPG3775_002554-T1
GF00005369	TFCN17334D6_012397-T1	DBVPG3775_002552-T1
GF00005370	TFCN17334D6_012404-T1	DBVPG3775_002546-T1
GF00005371	TFCN17334D6_012405-T1	DBVPG3775_002545-T1
GF00005372	TFCN17334D6_012406-T1	DBVPG3775_002544-T1
GF00005373	TFCN17334D6_014696-T1	DBVPG3775_002541-T1
GF00005374	TFCN17334D6_012410-T1	DBVPG3775_002540-T1
GF00005375	TFCN17334D6_014386-T1	DBVPG3775_001878-T1
GF00005376	TFCN17334D6_012422-T1	DBVPG3775_001879-T1
GF00005377	TFCN17334D6_014391-T1	DBVPG3775_001882-T1
GF00005378	TFCN17334D6_012426-T1	DBVPG3775_001883-T1
GF00005379	TFCN17334D6_014393-T1	DBVPG3775_001884-T1
GF00005380	TFCN17334D6_012428-T1	DBVPG3775_001885-T1
GF00005381	TFCN17334D6_014395-T1	DBVPG3775_001886-T1
GF00005382	TFCN17334D6_012550-T1	DBVPG3775_005255-T1
GF00005383	TFCN17334D6_012736-T1	DBVPG3775_005253-T1
GF00005384	TFCN17334D6_012554-T1	DBVPG3775_005250-T1
GF00005385	TFCN17334D6_012732-T1	DBVPG3775_005249-T1
GF00005386	TFCN17334D6_012557-T1	DBVPG3775_005247-T1
GF00005387	TFCN17334D6_012728-T1	DBVPG3775_005246-T1
GF00005388	TFCN17334D6_012727-T1	DBVPG3775_005245-T1
GF00005389	TFCN17334D6_012725-T1	DBVPG3775_005243-T1
GF00005390	TFCN17334D6_012562-T1	DBVPG3775_005242-T1
GF00005391	TFCN17334D6_012721-T1	DBVPG3775_005240-T1
GF00005392	TFCN17334D6_012720-T1	DBVPG3775_005239-T1
GF00005393	TFCN17334D6_012567-T1	DBVPG3775_005237-T1
GF00005394	TFCN17334D6_012568-T1	DBVPG3775_005236-T1
GF00005395	TFCN17334D6_012620-T1	DBVPG3775_004244-T1
GF00005396	TFCN17334D6_012621-T1	DBVPG3775_004245-T1
GF00005397	TFCN17334D6_013172-T1	DBVPG3775_004247-T1
GF00005398	TFCN17334D6_013168-T1	DBVPG3775_004252-T1
GF00005399	TFCN17334D6_012626-T1	DBVPG3775_004251-T1
GF00005400	TFCN17334D6_013171-T1	DBVPG3775_004248-T1
GF00005401	TFCN17334D6_012630-T1	DBVPG3775_004255-T1
GF00005402	TFCN17334D6_012631-T1	DBVPG3775_004256-T1
GF00005403	TFCN17334D6_012633-T1	DBVPG3775_004257-T1
GF00005404	TFCN17334D6_012634-T1	DBVPG3775_004258-T1
GF00005405	TFCN17334D6_012635-T1	DBVPG3775_004259-T1
GF00005406	TFCN17334D6_013347-T1	DBVPG3775_002781-T1
GF00005407	TFCN17334D6_012788-T1	DBVPG3775_002780-T1
GF00005408	TFCN17334D6_013349-T1	DBVPG3775_002779-T1
GF00005409	TFCN17334D6_012790-T1	DBVPG3775_002778-T1
GF00005410	TFCN17334D6_012791-T1	DBVPG3775_002777-T1
GF00005411	TFCN17334D6_013352-T1	DBVPG3775_002776-T1
GF00005412	TFCN17334D6_013354-T1	DBVPG3775_002774-T1
GF00005413	TFCN17334D6_012795-T1	DBVPG3775_002772-T1
GF00005414	TFCN17334D6_013357-T1	DBVPG3775_002771-T1
GF00005415	TFCN17334D6_012797-T1	DBVPG3775_002770-T1
GF00005416	TFCN17334D6_013361-T1	DBVPG3775_002768-T1
GF00005417	TFCN17334D6_012799-T1	DBVPG3775_002769-T1
GF00005418	TFCN17334D6_012800-T1	DBVPG3775_002767-T1
GF00005419	TFCN17334D6_012801-T1	DBVPG3775_002766-T1
GF00005420	TFCN17334D6_012809-T1	DBVPG3775_006382-T1
GF00005421	TFCN17334D6_012812-T1	DBVPG3775_006384-T1
GF00005422	TFCN17334D6_012850-T1	DBVPG3775_006385-T1
GF00005423	TFCN17334D6_012814-T1	DBVPG3775_006386-T1
GF00005424	TFCN17334D6_012852-T1	DBVPG3775_006387-T1
GF00005425	TFCN17334D6_012817-T1	DBVPG3775_006389-T1
GF00005426	TFCN17334D6_012818-T1	DBVPG3775_006390-T1
GF00005427	TFCN17334D6_012819-T1	DBVPG3775_006391-T1
GF00005428	TFCN17334D6_012857-T1	DBVPG3775_006392-T1
GF00005429	TFCN17334D6_012858-T1	DBVPG3775_006393-T1
GF00005430	TFCN17334D6_012822-T1	DBVPG3775_006394-T1
GF00005431	TFCN17334D6_012823-T1	DBVPG3775_006395-T1
GF00005432	TFCN17334D6_012824-T1	DBVPG3775_006396-T1
GF00005433	TFCN17334D6_012826-T1	DBVPG3775_006398-T1
GF00005434	TFCN17334D6_006974-T1	DBVPG3775_000010-T1
GF00005435	TFCN17334D6_014468-T1	DBVPG3775_001035-T1
GF00005436	TFCN17334D6_014469-T1	DBVPG3775_001034-T1
GF00005437	TFCN17334D6_013238-T1	DBVPG3775_001026-T1
GF00005438	TFCN17334D6_013241-T1	DBVPG3775_001023-T1
GF00005439	TFCN17334D6_013242-T1	DBVPG3775_001022-T1
GF00005440	TFCN17334D6_013243-T1	DBVPG3775_001021-T1
GF00005441	TFCN17334D6_014307-T1	DBVPG3775_001019-T1
GF00005442	TFCN17334D6_013247-T1	DBVPG3775_001017-T1
GF00005443	TFCN17334D6_013248-T1	DBVPG3775_001016-T1
GF00005444	TFCN17334D6_013262-T1	DBVPG3775_007091-T1
GF00005445	TFCN17334D6_013542-T1	DBVPG3775_007090-T1
GF00005446	TFCN17334D6_013266-T1	DBVPG3775_007087-T1
GF00005447	TFCN17334D6_013283-T1	DBVPG3775_001766-T1
GF00005448	TFCN17334D6_013286-T1	DBVPG3775_001763-T1
GF00005449	TFCN17334D6_013289-T1	DBVPG3775_001761-T1
GF00005450	TFCN17334D6_013292-T1	DBVPG3775_001758-T1
GF00005451	TFCN17334D6_013293-T1	DBVPG3775_001757-T1
GF00005452	TFCN17334D6_013785-T1	DBVPG3775_006756-T1
GF00005453	TFCN17334D6_013380-T1	DBVPG3775_006755-T1
GF00005454	TFCN17334D6_013381-T1	DBVPG3775_006754-T1
GF00005455	TFCN17334D6_013384-T1	DBVPG3775_006751-T1
GF00005456	TFCN17334D6_013385-T1	DBVPG3775_006749-T1
GF00005457	TFCN17334D6_013387-T1	DBVPG3775_006747-T1
GF00005458	TFCN17334D6_013388-T1	DBVPG3775_006746-T1
GF00005459	TFCN17334D6_013797-T1	DBVPG3775_006743-T1
GF00005460	TFCN17334D6_014398-T1	DBVPG3775_002331-T1
GF00005461	TFCN17334D6_013545-T1	DBVPG3775_006816-T1
GF00005462	TFCN17334D6_013546-T1	DBVPG3775_006817-T1
GF00005463	TFCN17334D6_013577-T1	DBVPG3775_003376-T1
GF00005464	TFCN17334D6_013581-T1	DBVPG3775_003380-T1
GF00005465	TFCN17334D6_013582-T1	DBVPG3775_003381-T1
GF00005466	TFCN17334D6_013583-T1	DBVPG3775_003382-T1
GF00005467	TFCN17334D6_013863-T1	DBVPG3775_003384-T1
GF00005468	TFCN17334D6_013586-T1	DBVPG3775_003385-T1
GF00005469	TFCN17334D6_014602-T1	DBVPG3775_000745-T1
GF00005470	TFCN17334D6_013690-T1	DBVPG3775_000744-T1
GF00005471	TFCN17334D6_013691-T1	DBVPG3775_000743-T1
GF00005472	TFCN17334D6_014681-T1	DBVPG3775_002355-T1
GF00005473	TFCN17334D6_014680-T1	DBVPG3775_002354-T1
GF00005474	TFCN17334D6_014679-T1	DBVPG3775_002353-T1
GF00005475	TFCN17334D6_013815-T1	DBVPG3775_007504-T1
GF00005476	TFCN17334D6_013816-T1	DBVPG3775_007503-T1
GF00005477	TFCN17334D6_014752-T1	DBVPG3775_004263-T1
GF00005478	TFCN17334D6_014753-T1	DBVPG3775_004264-T1
GF00005479	TFCN17334D6_013837-T1	DBVPG3775_004265-T1
GF00005480	TFCN17334D6_014744-T1	DBVPG3775_004266-T1
GF00005481	TFCN17334D6_013840-T1	DBVPG3775_004268-T1
GF00005482	TFCN17334D6_014335-T1	
GF00005483	TFCN17334D6_014023-T1	DBVPG3775_003391-T1
GF00005484	TFCN17334D6_014024-T1	DBVPG3775_003392-T1
GF00005485	TFCN17334D6_014025-T1	DBVPG3775_003393-T1
GF00005486	TFCN17334D6_014026-T1	DBVPG3775_003394-T1
GF00005487	TFCN17334D6_014027-T1	DBVPG3775_003395-T1
GF00005488	TFCN17334D6_014343-T1	DBVPG3775_003397-T1
GF00005489	TFCN17334D6_014030-T1	DBVPG3775_003398-T1
GF00005490	TFCN17334D6_014031-T1	DBVPG3775_003399-T1
GF00005491	TFCN17334D6_014032-T1	DBVPG3775_003400-T1
GF00005492	TFCN17334D6_014033-T1	DBVPG3775_003401-T1
GF00005493	TFCN17334D6_014034-T1	DBVPG3775_003402-T1
GF00005494	TFCN17334D6_014075-T1	DBVPG3775_005949-T1
GF00005495	TFCN17334D6_014076-T1	DBVPG3775_005948-T1
GF00005496	TFCN17334D6_014505-T1	DBVPG3775_005947-T1
GF00005497	TFCN17334D6_014506-T1	DBVPG3775_005946-T1
GF00005498	TFCN17334D6_014509-T1	DBVPG3775_005944-T1
GF00005499	TFCN17334D6_014081-T1	DBVPG3775_005943-T1
GF00005500	TFCN17334D6_014414-T1	DBVPG3775_006542-T1
GF00005501	TFCN17334D6_014321-T1	DBVPG3775_006543-T1
GF00005502	TFCN17334D6_014324-T1	DBVPG3775_006549-T1
GF00005503	TFCN17334D6_014407-T1	DBVPG3775_004239-T1
GF00005504	TFCN17334D6_014408-T1	DBVPG3775_004240-T1
GF00005505	TFCN17334D6_014409-T1	DBVPG3775_004241-T1
GF00005506	TFCN17334D6_014547-T1	DBVPG3775_001754-T1
GF00005507	TFCN17334D6_014662-T1	DBVPG3775_000967-T1
GF00005508	TFCN17334D6_014760-T1	DBVPG3775_003387-T1
GF00005509	TFCN17334D6_014761-T1	DBVPG3775_003388-T1
GF00005510	TFCN17334D6_014762-T1	DBVPG3775_003389-T1
GF00005511	TFCN17334D6_014787-T1	DBVPG3775_007558-T1
GF00005512	TFCN17334D6_014845-T1	DBVPG3775_007555-T1
GF00005513	TFCN17334D6_002356-T1	DBVPG3775_000494-T1
GF00005514	TFCN17334D6_010031-T1	DBVPG3775_000553-T1
GF00005515	TFCN17334D6_010670-T1	DBVPG3775_000909-T1
GF00005516	TFCN17334D6_006472-T1	DBVPG3775_001558-T1
GF00005517	TFCN17334D6_000587-T1	DBVPG3775_003839-T1
GF00005518	TFCN17334D6_013733-T1	DBVPG3775_004593-T1
GF00005519	TFCN17334D6_001798-T1	DBVPG3775_005671-T1
GF00005520	TFCN17334D6_006739-T1	DBVPG3775_005935-T1
GF00005521	TFCN17334D6_004546-T1	DBVPG3775_006083-T1
GF00005522	TFCN17334D6_010928-T1	DBVPG3775_006347-T1
GF00005523	TFCN17334D6_009323-T1	DBVPG3775_007042-T1
GF00005524	TFCN17334D6_000500-T1	DBVPG3775_001074-T1
GF00005525	TFCN17334D6_000808-T1	
GF00005526	TFCN17334D6_002948-T1	
GF00005527	TFCN17334D6_001670-T1	
GF00005528	TFCN17334D6_001514-T1	
GF00005529	TFCN17334D6_005597-T1	DBVPG3775_005781-T1
GF00005530	TFCN17334D6_010844-T1	
GF00005531	TFCN17334D6_002340-T1	DBVPG3775_000476-T1
GF00005532	TFCN17334D6_005930-T1	
GF00005533	TFCN17334D6_003027-T1	
GF00005534	TFCN17334D6_003363-T1	DBVPG3775_002194-T1
GF00005535	TFCN17334D6_003600-T1	DBVPG3775_002211-T1
GF00005536	TFCN17334D6_008145-T1	
GF00005537	TFCN17334D6_004451-T1	DBVPG3775_004960-T1
GF00005538	TFCN17334D6_004458-T1	
GF00005539	TFCN17334D6_005128-T1	DBVPG3775_001491-T1
GF00005540	TFCN17334D6_009165-T1	DBVPG3775_005581-T1
GF00005541	TFCN17334D6_006079-T1	
GF00005542	TFCN17334D6_011571-T1	DBVPG3775_001605-T1
GF00005543	TFCN17334D6_006451-T1	DBVPG3775_001538-T1
GF00005544	TFCN17334D6_006589-T1	DBVPG3775_003586-T1
GF00005545	TFCN17334D6_013544-T1	DBVPG3775_006815-T1
GF00005546	TFCN17334D6_006862-T1	
GF00005547	TFCN17334D6_007684-T1	
GF00005548	TFCN17334D6_008031-T1	DBVPG3775_006016-T1
GF00005549	TFCN17334D6_011325-T1	
GF00005550	TFCN17334D6_010685-T1	
GF00005551	TFCN17334D6_011459-T1	DBVPG3775_007234-T1
GF00005552	TFCN17334D6_009893-T1	DBVPG3775_002810-T1
GF00005553	TFCN17334D6_010331-T1	
GF00005554	TFCN17334D6_014250-T1	
GF00005555	TFCN17334D6_013027-T1	
GF00005556	TFCN17334D6_014803-T1	
GF00005557	TFCN17334D6_004570-T1	DBVPG3775_000062-T1
GF00005558	TFCN17334D6_004587-T1	DBVPG3775_000078-T1
GF00005559	TFCN17334D6_004605-T1	DBVPG3775_000096-T1
GF00005560	TFCN17334D6_004606-T1	DBVPG3775_000097-T1
GF00005561	TFCN17334D6_000739-T1	DBVPG3775_000148-T1
GF00005562	TFCN17334D6_000851-T1	DBVPG3775_000256-T1
GF00005563	TFCN17334D6_003036-T1	DBVPG3775_000369-T1
GF00005564	TFCN17334D6_003037-T1	DBVPG3775_000370-T1
GF00005565	TFCN17334D6_003043-T1	DBVPG3775_000377-T1
GF00005566	TFCN17334D6_003044-T1	DBVPG3775_000378-T1
GF00005567	TFCN17334D6_003064-T1	DBVPG3775_000397-T1
GF00005568	TFCN17334D6_004818-T1	DBVPG3775_000420-T1
GF00005569	TFCN17334D6_008641-T1	DBVPG3775_000434-T1
GF00005570	TFCN17334D6_008640-T1	DBVPG3775_000435-T1
GF00005571	TFCN17334D6_008638-T1	DBVPG3775_000437-T1
GF00005572	TFCN17334D6_008637-T1	DBVPG3775_000438-T1
GF00005573	TFCN17334D6_008633-T1	DBVPG3775_000442-T1
GF00005574	TFCN17334D6_008632-T1	DBVPG3775_000443-T1
GF00005575	TFCN17334D6_008630-T1	DBVPG3775_000445-T1
GF00005576	TFCN17334D6_008629-T1	DBVPG3775_000446-T1
GF00005577	TFCN17334D6_008628-T1	DBVPG3775_000447-T1
GF00005578	TFCN17334D6_008627-T1	DBVPG3775_000448-T1
GF00005579	TFCN17334D6_008625-T1	DBVPG3775_000450-T1
GF00005580	TFCN17334D6_008623-T1	DBVPG3775_000452-T1
GF00005581	TFCN17334D6_008622-T1	DBVPG3775_000453-T1
GF00005582	TFCN17334D6_008621-T1	DBVPG3775_000454-T1
GF00005583	TFCN17334D6_008620-T1	DBVPG3775_000455-T1
GF00005584	TFCN17334D6_008619-T1	DBVPG3775_000456-T1
GF00005585	TFCN17334D6_008618-T1	DBVPG3775_000457-T1
GF00005586	TFCN17334D6_008617-T1	DBVPG3775_000458-T1
GF00005587	TFCN17334D6_004163-T1	DBVPG3775_000463-T1
GF00005588	TFCN17334D6_004162-T1	DBVPG3775_000464-T1
GF00005589	TFCN17334D6_004161-T1	DBVPG3775_000465-T1
GF00005590	TFCN17334D6_004160-T1	DBVPG3775_000466-T1
GF00005591	TFCN17334D6_004158-T1	DBVPG3775_000468-T1
GF00005592	TFCN17334D6_004157-T1	DBVPG3775_000469-T1
GF00005593	TFCN17334D6_004156-T1	DBVPG3775_000470-T1
GF00005594	TFCN17334D6_004155-T1	DBVPG3775_000471-T1
GF00005595	TFCN17334D6_004154-T1	DBVPG3775_000472-T1
GF00005596	TFCN17334D6_004153-T1	DBVPG3775_000474-T1
GF00005597	TFCN17334D6_002341-T1	DBVPG3775_000477-T1
GF00005598	TFCN17334D6_002343-T1	DBVPG3775_000479-T1
GF00005599	TFCN17334D6_002344-T1	DBVPG3775_000481-T1
GF00005600	TFCN17334D6_002345-T1	DBVPG3775_000482-T1
GF00005601	TFCN17334D6_002351-T1	DBVPG3775_000488-T1
GF00005602	TFCN17334D6_002355-T1	DBVPG3775_000493-T1
GF00005603	TFCN17334D6_002357-T1	DBVPG3775_000496-T1
GF00005604	TFCN17334D6_002375-T1	DBVPG3775_000515-T1
GF00005605	TFCN17334D6_002376-T1	DBVPG3775_000516-T1
GF00005606	TFCN17334D6_002377-T1	DBVPG3775_000517-T1
GF00005607	TFCN17334D6_002378-T1	DBVPG3775_000518-T1
GF00005608	TFCN17334D6_002379-T1	DBVPG3775_000519-T1
GF00005609	TFCN17334D6_002380-T1	DBVPG3775_000520-T1
GF00005610	TFCN17334D6_002381-T1	DBVPG3775_000521-T1
GF00005611	TFCN17334D6_002382-T1	DBVPG3775_000522-T1
GF00005612	TFCN17334D6_002383-T1	DBVPG3775_000523-T1
GF00005613	TFCN17334D6_002384-T1	DBVPG3775_000524-T1
GF00005614	TFCN17334D6_002385-T1	DBVPG3775_000525-T1
GF00005615	TFCN17334D6_002386-T1	DBVPG3775_000526-T1
GF00005616	TFCN17334D6_002389-T1	DBVPG3775_000528-T1
GF00005617	TFCN17334D6_002390-T1	DBVPG3775_000529-T1
GF00005618	TFCN17334D6_002391-T1	DBVPG3775_000530-T1
GF00005619	TFCN17334D6_002392-T1	DBVPG3775_000531-T1
GF00005620	TFCN17334D6_002393-T1	DBVPG3775_000532-T1
GF00005621	TFCN17334D6_002394-T1	DBVPG3775_000533-T1
GF00005622	TFCN17334D6_002395-T1	DBVPG3775_000534-T1
GF00005623	TFCN17334D6_014137-T1	DBVPG3775_000537-T1
GF00005624	TFCN17334D6_014138-T1	DBVPG3775_000538-T1
GF00005625	TFCN17334D6_014139-T1	DBVPG3775_000539-T1
GF00005626	TFCN17334D6_014140-T1	DBVPG3775_000541-T1
GF00005627	TFCN17334D6_014141-T1	DBVPG3775_000542-T1
GF00005628	TFCN17334D6_014143-T1	DBVPG3775_000544-T1
GF00005629	TFCN17334D6_014144-T1	DBVPG3775_000545-T1
GF00005630	TFCN17334D6_014146-T1	DBVPG3775_000547-T1
GF00005631	TFCN17334D6_014861-T1	DBVPG3775_000548-T1
GF00005632	TFCN17334D6_014862-T1	DBVPG3775_000549-T1
GF00005633	TFCN17334D6_014901-T1	DBVPG3775_000551-T1
GF00005634	TFCN17334D6_010032-T1	DBVPG3775_000552-T1
GF00005635	TFCN17334D6_010029-T1	DBVPG3775_000555-T1
GF00005636	TFCN17334D6_010028-T1	DBVPG3775_000556-T1
GF00005637	TFCN17334D6_010027-T1	DBVPG3775_000557-T1
GF00005638	TFCN17334D6_010024-T1	DBVPG3775_000560-T1
GF00005639	TFCN17334D6_003156-T1	DBVPG3775_000637-T1
GF00005640	TFCN17334D6_002584-T1	DBVPG3775_000770-T1
GF00005641	TFCN17334D6_002544-T1	DBVPG3775_000809-T1
GF00005642	TFCN17334D6_011272-T1	DBVPG3775_000819-T1
GF00005643	TFCN17334D6_004998-T1	DBVPG3775_000886-T1
GF00005644	TFCN17334D6_004994-T1	DBVPG3775_000890-T1
GF00005645	TFCN17334D6_004955-T1	DBVPG3775_000930-T1
GF00005646	TFCN17334D6_013236-T1	DBVPG3775_001028-T1
GF00005647	TFCN17334D6_013235-T1	DBVPG3775_001029-T1
GF00005648	TFCN17334D6_013234-T1	DBVPG3775_001030-T1
GF00005649	TFCN17334D6_013233-T1	DBVPG3775_001031-T1
GF00005650	TFCN17334D6_013232-T1	DBVPG3775_001032-T1
GF00005651	TFCN17334D6_013231-T1	DBVPG3775_001033-T1
GF00005652	TFCN17334D6_000463-T1	DBVPG3775_001040-T1
GF00005653	TFCN17334D6_000489-T1	DBVPG3775_001063-T1
GF00005654	TFCN17334D6_000499-T1	DBVPG3775_001073-T1
GF00005655	TFCN17334D6_000510-T1	DBVPG3775_001084-T1
GF00005656	TFCN17334D6_000522-T1	DBVPG3775_001096-T1
GF00005657	TFCN17334D6_006293-T1	DBVPG3775_001141-T1
GF00005658	TFCN17334D6_006327-T1	DBVPG3775_001177-T1
GF00005659	TFCN17334D6_005826-T1	DBVPG3775_001237-T1
GF00005660	TFCN17334D6_002706-T1	DBVPG3775_001310-T1
GF00005661	TFCN17334D6_010160-T1	DBVPG3775_001346-T1
GF00005662	TFCN17334D6_003878-T1	DBVPG3775_001372-T1
GF00005663	TFCN17334D6_013218-T1	DBVPG3775_001391-T1
GF00005664	TFCN17334D6_005186-T1	DBVPG3775_001430-T1
GF00005665	TFCN17334D6_005166-T1	DBVPG3775_001450-T1
GF00005666	TFCN17334D6_005140-T1	DBVPG3775_001477-T1
GF00005667	TFCN17334D6_005139-T1	DBVPG3775_001478-T1
GF00005668	TFCN17334D6_005127-T1	DBVPG3775_001492-T1
GF00005669	TFCN17334D6_005126-T1	DBVPG3775_001493-T1
GF00005670	TFCN17334D6_006485-T1	DBVPG3775_001572-T1
GF00005671	TFCN17334D6_003543-T1	DBVPG3775_001714-T1
GF00005672	TFCN17334D6_014850-T1	DBVPG3775_001755-T1
GF00005673	TFCN17334D6_012420-T1	DBVPG3775_001877-T1
GF00005674	TFCN17334D6_014389-T1	DBVPG3775_001881-T1
GF00005675	TFCN17334D6_010901-T1	DBVPG3775_001905-T1
GF00005676	TFCN17334D6_002829-T1	DBVPG3775_001943-T1
GF00005677	TFCN17334D6_002869-T1	DBVPG3775_001983-T1
GF00005678	TFCN17334D6_007059-T1	DBVPG3775_002061-T1
GF00005679	TFCN17334D6_007050-T1	DBVPG3775_002070-T1
GF00005680	TFCN17334D6_007047-T1	DBVPG3775_002073-T1
GF00005681	TFCN17334D6_007019-T1	DBVPG3775_002102-T1
GF00005682	TFCN17334D6_010462-T1	DBVPG3775_002146-T1
GF00005683	TFCN17334D6_003358-T1	DBVPG3775_002188-T1
GF00005684	TFCN17334D6_003359-T1	DBVPG3775_002189-T1
GF00005685	TFCN17334D6_003596-T1	DBVPG3775_002208-T1
GF00005686	TFCN17334D6_003401-T1	DBVPG3775_002234-T1
GF00005687	TFCN17334D6_003452-T1	DBVPG3775_002286-T1
GF00005688	TFCN17334D6_010718-T1	DBVPG3775_002332-T1
GF00005689	TFCN17334D6_012446-T1	DBVPG3775_002385-T1
GF00005690	TFCN17334D6_012445-T1	DBVPG3775_002386-T1
GF00005691	TFCN17334D6_002655-T1	DBVPG3775_002411-T1
GF00005692	TFCN17334D6_002675-T1	DBVPG3775_002432-T1
GF00005693	TFCN17334D6_000940-T1	DBVPG3775_002509-T1
GF00005694	TFCN17334D6_011303-T1	DBVPG3775_002562-T1
GF00005695	TFCN17334D6_011294-T1	DBVPG3775_002571-T1
GF00005696	TFCN17334D6_008297-T1	DBVPG3775_002597-T1
GF00005697	TFCN17334D6_006176-T1	DBVPG3775_002697-T1
GF00005698	TFCN17334D6_010318-T1	DBVPG3775_002724-T1
GF00005699	TFCN17334D6_010321-T1	DBVPG3775_002727-T1
GF00005700	TFCN17334D6_011967-T1	DBVPG3775_002744-T1
GF00005701	TFCN17334D6_011981-T1	DBVPG3775_002757-T1
GF00005702	TFCN17334D6_013353-T1	DBVPG3775_002775-T1
GF00005703	TFCN17334D6_014257-T1	DBVPG3775_002789-T1
GF00005704	TFCN17334D6_014258-T1	DBVPG3775_002790-T1
GF00005705	TFCN17334D6_014688-T1	DBVPG3775_002794-T1
GF00005706	TFCN17334D6_007171-T1	DBVPG3775_002809-T1
GF00005707	TFCN17334D6_012456-T1	DBVPG3775_002877-T1
GF00005708	TFCN17334D6_001127-T1	DBVPG3775_002932-T1
GF00005709	TFCN17334D6_008584-T1	DBVPG3775_003062-T1
GF00005710	TFCN17334D6_004735-T1	DBVPG3775_003136-T1
GF00005711	TFCN17334D6_004736-T1	DBVPG3775_003137-T1
GF00005712	TFCN17334D6_012882-T1	DBVPG3775_003204-T1
GF00005713	TFCN17334D6_013944-T1	DBVPG3775_003276-T1
GF00005714	TFCN17334D6_008869-T1	DBVPG3775_003314-T1
GF00005715	TFCN17334D6_013578-T1	DBVPG3775_003377-T1
GF00005716	TFCN17334D6_010092-T1	DBVPG3775_003420-T1
GF00005717	TFCN17334D6_000588-T1	DBVPG3775_003446-T1
GF00005718	TFCN17334D6_000589-T1	DBVPG3775_003447-T1
GF00005719	TFCN17334D6_000590-T1	DBVPG3775_003448-T1
GF00005720	TFCN17334D6_000591-T1	DBVPG3775_003449-T1
GF00005721	TFCN17334D6_000592-T1	DBVPG3775_003450-T1
GF00005722	TFCN17334D6_000595-T1	DBVPG3775_003453-T1
GF00005723	TFCN17334D6_000596-T1	DBVPG3775_003455-T1
GF00005724	TFCN17334D6_000597-T1	DBVPG3775_003456-T1
GF00005725	TFCN17334D6_000598-T1	DBVPG3775_003457-T1
GF00005726	TFCN17334D6_000601-T1	DBVPG3775_003459-T1
GF00005727	TFCN17334D6_000606-T1	DBVPG3775_003465-T1
GF00005728	TFCN17334D6_013437-T1	DBVPG3775_003542-T1
GF00005729	TFCN17334D6_006560-T1	DBVPG3775_003555-T1
GF00005730	TFCN17334D6_006561-T1	DBVPG3775_003556-T1
GF00005731	TFCN17334D6_006562-T1	DBVPG3775_003557-T1
GF00005732	TFCN17334D6_006563-T1	DBVPG3775_003558-T1
GF00005733	TFCN17334D6_006565-T1	DBVPG3775_003560-T1
GF00005734	TFCN17334D6_006566-T1	DBVPG3775_003561-T1
GF00005735	TFCN17334D6_006567-T1	DBVPG3775_003562-T1
GF00005736	TFCN17334D6_006568-T1	DBVPG3775_003563-T1
GF00005737	TFCN17334D6_006569-T1	DBVPG3775_003564-T1
GF00005738	TFCN17334D6_006570-T1	DBVPG3775_003565-T1
GF00005739	TFCN17334D6_006571-T1	DBVPG3775_003566-T1
GF00005740	TFCN17334D6_006572-T1	DBVPG3775_003567-T1
GF00005741	TFCN17334D6_006575-T1	DBVPG3775_003570-T1
GF00005742	TFCN17334D6_006576-T1	DBVPG3775_003571-T1
GF00005743	TFCN17334D6_006577-T1	DBVPG3775_003572-T1
GF00005744	TFCN17334D6_006578-T1	DBVPG3775_003573-T1
GF00005745	TFCN17334D6_006579-T1	DBVPG3775_003574-T1
GF00005746	TFCN17334D6_006580-T1	DBVPG3775_003575-T1
