	Rhodotorula_mucilaginosa_RIT389.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005352	RIT389_012042-T1	DBVPG3775_006450-T1
GF00005353	RIT389_012071-T1	DBVPG3775_006457-T1
GF00005354	RIT389_014560-T1	DBVPG3775_006458-T1
GF00005355	RIT389_013893-T1	DBVPG3775_004750-T1
GF00005356	RIT389_012241-T1	DBVPG3775_003298-T1
GF00005357	RIT389_014478-T1	DBVPG3775_003300-T1
GF00005358	RIT389_012282-T1	DBVPG3775_000383-T1
GF00005359	RIT389_012284-T1	DBVPG3775_000385-T1
GF00005360	RIT389_012285-T1	DBVPG3775_000386-T1
GF00005361	RIT389_012289-T1	DBVPG3775_000389-T1
GF00005362	RIT389_012738-T1	DBVPG3775_000390-T1
GF00005363	RIT389_012308-T1	DBVPG3775_002976-T1
GF00005364	RIT389_012358-T1	DBVPG3775_004496-T1
GF00005365	RIT389_012361-T1	DBVPG3775_003004-T1
GF00005366	RIT389_012364-T1	DBVPG3775_003006-T1
GF00005367	RIT389_013986-T1	DBVPG3775_007296-T1
GF00005368	RIT389_012433-T1	DBVPG3775_001878-T1
GF00005369	RIT389_012493-T1	DBVPG3775_002559-T1
GF00005370	RIT389_012497-T1	DBVPG3775_002555-T1
GF00005371	RIT389_012498-T1	DBVPG3775_002554-T1
GF00005372	RIT389_012918-T1	DBVPG3775_001461-T1
GF00005373	RIT389_012568-T1	DBVPG3775_001460-T1
GF00005374	RIT389_012921-T1	DBVPG3775_001458-T1
GF00005375	RIT389_012571-T1	DBVPG3775_001457-T1
GF00005376	RIT389_012572-T1	DBVPG3775_001456-T1
GF00005377	RIT389_014915-T1	DBVPG3775_004015-T1
GF00005378	RIT389_012666-T1	DBVPG3775_004021-T1
GF00005379	RIT389_013776-T1	DBVPG3775_004020-T1
GF00005380	RIT389_012669-T1	DBVPG3775_004018-T1
GF00005381	RIT389_013779-T1	DBVPG3775_004017-T1
GF00005382	RIT389_012686-T1	DBVPG3775_001453-T1
GF00005383	RIT389_012770-T1	DBVPG3775_002864-T1
GF00005384	RIT389_012721-T1	DBVPG3775_002863-T1
GF00005385	RIT389_012722-T1	DBVPG3775_002862-T1
GF00005386	RIT389_012723-T1	DBVPG3775_002861-T1
GF00005387	RIT389_012725-T1	DBVPG3775_002860-T1
GF00005388	RIT389_012731-T1	DBVPG3775_005059-T1
GF00005389	RIT389_012732-T1	DBVPG3775_005058-T1
GF00005390	RIT389_012861-T1	DBVPG3775_006144-T1
GF00005391	RIT389_013443-T1	DBVPG3775_006145-T1
GF00005392	RIT389_012863-T1	DBVPG3775_006146-T1
GF00005393	RIT389_014327-T1	DBVPG3775_004259-T1
GF00005394	RIT389_012868-T1	DBVPG3775_004264-T1
GF00005395	RIT389_012875-T1	DBVPG3775_007258-T1
GF00005396	RIT389_013204-T1	DBVPG3775_007026-T1
GF00005397	RIT389_012928-T1	DBVPG3775_007028-T1
GF00005398	RIT389_013207-T1	DBVPG3775_007029-T1
GF00005399	RIT389_012930-T1	DBVPG3775_007030-T1
GF00005400	RIT389_012931-T1	DBVPG3775_007031-T1
GF00005401	RIT389_012949-T1	DBVPG3775_005881-T1
GF00005402	RIT389_013920-T1	DBVPG3775_005882-T1
GF00005403	RIT389_012956-T1	DBVPG3775_001732-T1
GF00005404	RIT389_012958-T1	DBVPG3775_001730-T1
GF00005405	RIT389_013614-T1	DBVPG3775_001727-T1
GF00005406	RIT389_012985-T1	DBVPG3775_000583-T1
GF00005407	RIT389_013165-T1	DBVPG3775_000581-T1
GF00005408	RIT389_012988-T1	DBVPG3775_000580-T1
GF00005409	RIT389_012989-T1	DBVPG3775_000579-T1
GF00005410	RIT389_013200-T1	DBVPG3775_004266-T1
GF00005411	RIT389_013011-T1	DBVPG3775_004265-T1
GF00005412	RIT389_013183-T1	DBVPG3775_004719-T1
GF00005413	RIT389_013027-T1	DBVPG3775_004718-T1
GF00005414	RIT389_013598-T1	DBVPG3775_004714-T1
GF00005415	RIT389_013033-T1	DBVPG3775_004713-T1
GF00005416	RIT389_014563-T1	DBVPG3775_000725-T1
GF00005417	RIT389_013133-T1	DBVPG3775_005892-T1
GF00005418	RIT389_013134-T1	DBVPG3775_005891-T1
GF00005419	RIT389_013136-T1	DBVPG3775_005889-T1
GF00005420	RIT389_013149-T1	DBVPG3775_003718-T1
GF00005421	RIT389_014713-T1	DBVPG3775_003719-T1
GF00005422	RIT389_013152-T1	DBVPG3775_003721-T1
GF00005423	RIT389_014520-T1	DBVPG3775_003722-T1
GF00005424	RIT389_013192-T1	DBVPG3775_006663-T1
GF00005425	RIT389_014950-T1	DBVPG3775_003412-T1
GF00005426	RIT389_013538-T1	DBVPG3775_007493-T1
GF00005427	RIT389_013234-T1	DBVPG3775_007494-T1
GF00005428	RIT389_014828-T1	DBVPG3775_007495-T1
GF00005429	RIT389_013236-T1	DBVPG3775_007496-T1
GF00005430	RIT389_013237-T1	DBVPG3775_007497-T1
GF00005431	RIT389_014947-T1	DBVPG3775_004481-T1
GF00005432	RIT389_013257-T1	DBVPG3775_005727-T1
GF00005433	RIT389_013258-T1	DBVPG3775_005726-T1
GF00005434	RIT389_013259-T1	DBVPG3775_005724-T1
GF00005435	RIT389_013260-T1	DBVPG3775_005723-T1
GF00005436	RIT389_013263-T1	DBVPG3775_002734-T1
GF00005437	RIT389_013264-T1	DBVPG3775_002735-T1
GF00005438	RIT389_013302-T1	DBVPG3775_007286-T1
GF00005439	RIT389_013303-T1	DBVPG3775_007287-T1
GF00005440	RIT389_013304-T1	DBVPG3775_007288-T1
GF00005441	RIT389_013305-T1	DBVPG3775_007290-T1
GF00005442	RIT389_013308-T1	DBVPG3775_007292-T1
GF00005443	RIT389_014056-T1	DBVPG3775_002876-T1
GF00005444	RIT389_014057-T1	DBVPG3775_002875-T1
GF00005445	RIT389_013394-T1	DBVPG3775_003192-T1
GF00005446	RIT389_013336-T1	DBVPG3775_003191-T1
GF00005447	RIT389_013396-T1	DBVPG3775_003190-T1
GF00005448	RIT389_013338-T1	DBVPG3775_003189-T1
GF00005449	RIT389_013356-T1	DBVPG3775_006820-T1
GF00005450	RIT389_014818-T1	DBVPG3775_002731-T1
GF00005451	RIT389_014419-T1	DBVPG3775_004759-T1
GF00005452	RIT389_013402-T1	DBVPG3775_004758-T1
GF00005453	RIT389_014466-T1	DBVPG3775_004696-T1
GF00005454	RIT389_013408-T1	DBVPG3775_004693-T1
GF00005455	RIT389_014078-T1	DBVPG3775_003231-T1
GF00005456	RIT389_014720-T1	DBVPG3775_005728-T1
GF00005457	RIT389_013428-T1	DBVPG3775_005729-T1
GF00005458	RIT389_013445-T1	DBVPG3775_001400-T1
GF00005459	RIT389_013446-T1	DBVPG3775_001401-T1
GF00005460	RIT389_013447-T1	DBVPG3775_001402-T1
GF00005461	RIT389_013465-T1	DBVPG3775_001398-T1
GF00005462	RIT389_014180-T1	DBVPG3775_001397-T1
GF00005463	RIT389_013468-T1	DBVPG3775_001395-T1
GF00005464	RIT389_014395-T1	DBVPG3775_000852-T1
GF00005465	RIT389_014396-T1	DBVPG3775_000851-T1
GF00005466	RIT389_014397-T1	DBVPG3775_000850-T1
GF00005467	RIT389_014116-T1	DBVPG3775_007032-T1
GF00005468	RIT389_014761-T1	DBVPG3775_005940-T1
GF00005469	RIT389_014628-T1	DBVPG3775_004710-T1
GF00005470	RIT389_013633-T1	DBVPG3775_005798-T1
GF00005471	RIT389_013660-T1	DBVPG3775_000648-T1
GF00005472	RIT389_013663-T1	DBVPG3775_000645-T1
GF00005473	RIT389_013690-T1	DBVPG3775_006513-T1
GF00005474	RIT389_013730-T1	DBVPG3775_002680-T1
GF00005475	RIT389_013912-T1	DBVPG3775_000998-T1
GF00005476	RIT389_013750-T1	DBVPG3775_000997-T1
GF00005477	RIT389_013910-T1	DBVPG3775_000996-T1
GF00005478	RIT389_013768-T1	DBVPG3775_002552-T1
GF00005479	RIT389_013831-T1	DBVPG3775_000650-T1
GF00005480	RIT389_013933-T1	DBVPG3775_001032-T1
GF00005481	RIT389_013895-T1	DBVPG3775_001031-T1
GF00005482	RIT389_013896-T1	DBVPG3775_001030-T1
GF00005483	RIT389_013930-T1	DBVPG3775_001029-T1
GF00005484	RIT389_013898-T1	DBVPG3775_001028-T1
GF00005485	RIT389_014026-T1	DBVPG3775_003295-T1
GF00005486	RIT389_014039-T1	DBVPG3775_001762-T1
GF00005487	RIT389_014041-T1	DBVPG3775_001760-T1
GF00005488	RIT389_014043-T1	DBVPG3775_001758-T1
GF00005489	RIT389_014052-T1	DBVPG3775_007411-T1
GF00005490	RIT389_014053-T1	DBVPG3775_007412-T1
GF00005491	RIT389_014203-T1	DBVPG3775_003387-T1
GF00005492	RIT389_014204-T1	DBVPG3775_003388-T1
GF00005493	RIT389_014169-T1	DBVPG3775_003389-T1
GF00005494	RIT389_014176-T1	DBVPG3775_000731-T1
GF00005495	RIT389_014284-T1	DBVPG3775_001399-T1
GF00005496	RIT389_014291-T1	DBVPG3775_007558-T1
GF00005497	RIT389_014294-T1	DBVPG3775_007555-T1
GF00005498	RIT389_014815-T1	DBVPG3775_005420-T1
GF00005499	RIT389_014324-T1	DBVPG3775_001763-T1
GF00005500	RIT389_014364-T1	DBVPG3775_007259-T1
GF00005501	RIT389_014375-T1	DBVPG3775_007538-T1
GF00005502	RIT389_014962-T1	DBVPG3775_006743-T1
GF00005503	RIT389_014421-T1	DBVPG3775_001871-T1
GF00005504	RIT389_014440-T1	DBVPG3775_004828-T1
GF00005505	RIT389_014486-T1	DBVPG3775_006006-T1
GF00005506	RIT389_014489-T1	DBVPG3775_003235-T1
GF00005507	RIT389_014598-T1	DBVPG3775_000678-T1
GF00005508	RIT389_014652-T1	DBVPG3775_001754-T1
GF00005509	RIT389_014802-T1	DBVPG3775_004499-T1
GF00005510	RIT389_013926-T1	DBVPG3775_000604-T1
GF00005511	RIT389_011317-T1	DBVPG3775_002061-T1
GF00005512	RIT389_004470-T1	DBVPG3775_002376-T1
GF00005513	RIT389_004469-T1	DBVPG3775_002377-T1
GF00005514	RIT389_000139-T1	DBVPG3775_002801-T1
GF00005515	RIT389_012812-T1	DBVPG3775_002865-T1
GF00005516	RIT389_014272-T1	DBVPG3775_003082-T1
GF00005517	RIT389_000697-T1	DBVPG3775_003136-T1
GF00005518	RIT389_004336-T1	DBVPG3775_003551-T1
GF00005519	RIT389_014354-T1	DBVPG3775_003572-T1
GF00005520	RIT389_014867-T1	DBVPG3775_003983-T1
GF00005521	RIT389_001410-T1	DBVPG3775_005143-T1
GF00005522	RIT389_001338-T1	DBVPG3775_005216-T1
GF00005523	RIT389_008033-T1	DBVPG3775_005671-T1
GF00005524	RIT389_013717-T1	DBVPG3775_005935-T1
GF00005525	RIT389_014790-T1	DBVPG3775_006083-T1
GF00005526	RIT389_010316-T1	DBVPG3775_006859-T1
GF00005527	RIT389_008545-T1	DBVPG3775_007042-T1
GF00005528	RIT389_015013-T1	DBVPG3775_007324-T1
GF00005529		DBVPG3775_000376-T1
GF00005530	RIT389_009364-T1	DBVPG3775_005581-T1
GF00005531	RIT389_000031-T1	
GF00005532	RIT389_000531-T1	
GF00005533	RIT389_000581-T1	DBVPG3775_001605-T1
GF00005534	RIT389_000719-T1	
GF00005535	RIT389_002418-T1	DBVPG3775_006815-T1
GF00005536	RIT389_001307-T1	DBVPG3775_003652-T1
GF00005537	RIT389_010018-T1	
GF00005538	RIT389_002883-T1	DBVPG3775_006568-T1
GF00005539	RIT389_001944-T1	
GF00005540	RIT389_002579-T1	DBVPG3775_005781-T1
GF00005541	RIT389_003362-T1	DBVPG3775_001538-T1
GF00005542	RIT389_008128-T1	DBVPG3775_001074-T1
GF00005543	RIT389_003581-T1	
GF00005544	RIT389_013068-T1	
GF00005545	RIT389_005064-T1	DBVPG3775_007276-T1
GF00005546	RIT389_005940-T1	
GF00005547	RIT389_012749-T1	DBVPG3775_001491-T1
GF00005548	RIT389_011733-T1	
GF00005549	RIT389_007896-T1	DBVPG3775_004475-T1
GF00005550	RIT389_010934-T1	
GF00005551	RIT389_008896-T1	
GF00005552	RIT389_009530-T1	
GF00005553	RIT389_009592-T1	DBVPG3775_003416-T1
GF00005554	RIT389_013188-T1	
GF00005555	RIT389_014162-T1	
GF00005556	RIT389_001972-T1	DBVPG3775_000010-T1
GF00005557	RIT389_001966-T1	DBVPG3775_000016-T1
GF00005558	RIT389_006371-T1	DBVPG3775_000062-T1
GF00005559	RIT389_006370-T1	DBVPG3775_000063-T1
GF00005560	RIT389_010841-T1	DBVPG3775_000078-T1
GF00005561	RIT389_007924-T1	DBVPG3775_000166-T1
GF00005562	RIT389_000490-T1	DBVPG3775_000173-T1
GF00005563	RIT389_000528-T1	DBVPG3775_000211-T1
GF00005564	RIT389_002298-T1	DBVPG3775_000225-T1
GF00005565	RIT389_002267-T1	DBVPG3775_000256-T1
GF00005566	RIT389_005950-T1	DBVPG3775_000369-T1
GF00005567	RIT389_005951-T1	DBVPG3775_000370-T1
GF00005568	RIT389_005952-T1	DBVPG3775_000371-T1
GF00005569	RIT389_005956-T1	DBVPG3775_000377-T1
GF00005570	RIT389_004665-T1	DBVPG3775_000397-T1
GF00005571	RIT389_000904-T1	DBVPG3775_000420-T1
GF00005572	RIT389_007650-T1	DBVPG3775_000479-T1
GF00005573	RIT389_007649-T1	DBVPG3775_000480-T1
GF00005574	RIT389_007648-T1	DBVPG3775_000481-T1
GF00005575	RIT389_007647-T1	DBVPG3775_000482-T1
GF00005576	RIT389_007641-T1	DBVPG3775_000488-T1
GF00005577	RIT389_007637-T1	DBVPG3775_000492-T1
GF00005578	RIT389_009893-T1	DBVPG3775_000494-T1
GF00005579	RIT389_009894-T1	DBVPG3775_000495-T1
GF00005580	RIT389_009895-T1	DBVPG3775_000496-T1
GF00005581	RIT389_004137-T1	DBVPG3775_000510-T1
GF00005582	RIT389_004149-T1	DBVPG3775_000522-T1
GF00005583	RIT389_008219-T1	DBVPG3775_000561-T1
GF00005584	RIT389_007597-T1	DBVPG3775_000639-T1
GF00005585	RIT389_010109-T1	DBVPG3775_000718-T1
GF00005586	RIT389_013657-T1	DBVPG3775_000740-T1
GF00005587	RIT389_009710-T1	DBVPG3775_000751-T1
GF00005588	RIT389_012234-T1	DBVPG3775_000770-T1
GF00005589	RIT389_003242-T1	DBVPG3775_000809-T1
GF00005590	RIT389_003232-T1	DBVPG3775_000819-T1
GF00005591	RIT389_003223-T1	DBVPG3775_000827-T1
GF00005592	RIT389_013495-T1	DBVPG3775_000853-T1
GF00005593	RIT389_009867-T1	DBVPG3775_000857-T1
GF00005594	RIT389_009879-T1	DBVPG3775_000869-T1
GF00005595	RIT389_004939-T1	DBVPG3775_000886-T1
GF00005596	RIT389_006184-T1	DBVPG3775_000888-T1
GF00005597	RIT389_004936-T1	DBVPG3775_000890-T1
GF00005598	RIT389_010942-T1	DBVPG3775_000905-T1
GF00005599	RIT389_015068-T1	DBVPG3775_000914-T1
GF00005600	RIT389_006046-T1	DBVPG3775_000930-T1
GF00005601	RIT389_004404-T1	DBVPG3775_000954-T1
GF00005602	RIT389_011923-T1	DBVPG3775_001034-T1
GF00005603	RIT389_011924-T1	DBVPG3775_001035-T1
GF00005604	RIT389_011018-T1	DBVPG3775_001052-T1
GF00005605	RIT389_008117-T1	DBVPG3775_001063-T1
GF00005606	RIT389_008127-T1	DBVPG3775_001073-T1
GF00005607	RIT389_002851-T1	DBVPG3775_001084-T1
GF00005608	RIT389_002838-T1	DBVPG3775_001096-T1
GF00005609	RIT389_009941-T1	DBVPG3775_001115-T1
GF00005610	RIT389_003775-T1	DBVPG3775_001141-T1
GF00005611	RIT389_003755-T1	DBVPG3775_001161-T1
GF00005612	RIT389_005482-T1	DBVPG3775_001177-T1
GF00005613	RIT389_007375-T1	DBVPG3775_001237-T1
GF00005614	RIT389_000214-T1	DBVPG3775_001315-T1
GF00005615	RIT389_001197-T1	DBVPG3775_001336-T1
GF00005616	RIT389_001188-T1	DBVPG3775_001346-T1
GF00005617	RIT389_001180-T1	DBVPG3775_001354-T1
GF00005618	RIT389_001179-T1	DBVPG3775_001355-T1
GF00005619	RIT389_012683-T1	DBVPG3775_001450-T1
GF00005620	RIT389_005805-T1	DBVPG3775_001477-T1
GF00005621	RIT389_012748-T1	DBVPG3775_001492-T1
GF00005622	RIT389_012746-T1	DBVPG3775_001493-T1
GF00005623	RIT389_014742-T1	DBVPG3775_001558-T1
GF00005624	RIT389_003747-T1	DBVPG3775_001682-T1
GF00005625	RIT389_004116-T1	DBVPG3775_001714-T1
GF00005626	RIT389_014688-T1	DBVPG3775_001755-T1
GF00005627	RIT389_014044-T1	DBVPG3775_001757-T1
GF00005628	RIT389_014040-T1	DBVPG3775_001761-T1
GF00005629	RIT389_014529-T1	DBVPG3775_001766-T1
GF00005630	RIT389_001270-T1	DBVPG3775_001815-T1
GF00005631	RIT389_004555-T1	DBVPG3775_001860-T1
GF00005632	RIT389_004557-T1	DBVPG3775_001862-T1
GF00005633	RIT389_014748-T1	DBVPG3775_001876-T1
GF00005634	RIT389_012434-T1	DBVPG3775_001877-T1
GF00005635	RIT389_012022-T1	DBVPG3775_001881-T1
GF00005636	RIT389_012029-T1	DBVPG3775_001888-T1
GF00005637	RIT389_006709-T1	DBVPG3775_001905-T1
GF00005638	RIT389_006281-T1	DBVPG3775_001944-T1
GF00005639	RIT389_000709-T1	DBVPG3775_001983-T1
GF00005640	RIT389_013901-T1	DBVPG3775_003942-T1
GF00005641	RIT389_008195-T1	DBVPG3775_002070-T1
GF00005642	RIT389_008200-T1	DBVPG3775_002076-T1
GF00005643	RIT389_014849-T1	DBVPG3775_002082-T1
GF00005644	RIT389_001691-T1	DBVPG3775_002102-T1
GF00005645	RIT389_001683-T1	DBVPG3775_002110-T1
GF00005646	RIT389_002692-T1	DBVPG3775_002146-T1
GF00005647	RIT389_005372-T1	DBVPG3775_002185-T1
GF00005648	RIT389_005375-T1	DBVPG3775_002188-T1
GF00005649	RIT389_005376-T1	DBVPG3775_002189-T1
GF00005650	RIT389_005378-T1	DBVPG3775_002192-T1
GF00005651	RIT389_006774-T1	DBVPG3775_002208-T1
GF00005652	RIT389_006770-T1	DBVPG3775_002211-T1
GF00005653	RIT389_012672-T1	DBVPG3775_002234-T1
GF00005654	RIT389_000300-T1	DBVPG3775_002272-T1
GF00005655	RIT389_000301-T1	DBVPG3775_002273-T1
GF00005656	RIT389_000315-T1	DBVPG3775_002286-T1
GF00005657	RIT389_009172-T1	DBVPG3775_002306-T1
GF00005658	RIT389_010608-T1	DBVPG3775_002355-T1
GF00005659	RIT389_004473-T1	DBVPG3775_002374-T1
GF00005660	RIT389_004472-T1	DBVPG3775_002375-T1
GF00005661	RIT389_004467-T1	DBVPG3775_002378-T1
GF00005662	RIT389_009757-T1	DBVPG3775_002384-T1
GF00005663	RIT389_005707-T1	DBVPG3775_002411-T1
GF00005664	RIT389_005690-T1	DBVPG3775_002428-T1
GF00005665	RIT389_010649-T1	DBVPG3775_002437-T1
GF00005666	RIT389_008555-T1	DBVPG3775_002509-T1
GF00005667	RIT389_012857-T1	DBVPG3775_002535-T1
GF00005668	RIT389_006454-T1	DBVPG3775_002571-T1
GF00005669	RIT389_011321-T1	DBVPG3775_002590-T1
GF00005670	RIT389_007412-T1	DBVPG3775_002666-T1
GF00005671	RIT389_009352-T1	DBVPG3775_002722-T1
GF00005672	RIT389_013786-T1	DBVPG3775_002724-T1
GF00005673	RIT389_013359-T1	DBVPG3775_002727-T1
GF00005674	RIT389_013364-T1	DBVPG3775_002732-T1
GF00005675	RIT389_005720-T1	DBVPG3775_002744-T1
GF00005676	RIT389_005734-T1	DBVPG3775_002757-T1
GF00005677	RIT389_004860-T1	DBVPG3775_002765-T1
GF00005678	RIT389_008514-T1	DBVPG3775_002775-T1
GF00005679	RIT389_009550-T1	DBVPG3775_002789-T1
GF00005680	RIT389_009551-T1	DBVPG3775_002790-T1
GF00005681	RIT389_000146-T1	DBVPG3775_002809-T1
GF00005682	RIT389_005444-T1	DBVPG3775_002852-T1
GF00005683	RIT389_008378-T1	DBVPG3775_002889-T1
GF00005684	RIT389_007985-T1	DBVPG3775_002968-T1
GF00005685	RIT389_006900-T1	DBVPG3775_003062-T1
GF00005686	RIT389_000686-T1	DBVPG3775_003148-T1
GF00005687	RIT389_013398-T1	DBVPG3775_003188-T1
GF00005688	RIT389_009436-T1	DBVPG3775_003204-T1
GF00005689	RIT389_013416-T1	DBVPG3775_003232-T1
GF00005690	RIT389_013415-T1	DBVPG3775_003233-T1
GF00005691	RIT389_009483-T1	DBVPG3775_003254-T1
GF00005692	RIT389_003097-T1	DBVPG3775_003272-T1
GF00005693	RIT389_003093-T1	DBVPG3775_003276-T1
GF00005694	RIT389_010308-T1	DBVPG3775_003314-T1
GF00005695	RIT389_008845-T1	DBVPG3775_003372-T1
GF00005696	RIT389_008846-T1	DBVPG3775_003373-T1
GF00005697	RIT389_009260-T1	DBVPG3775_003376-T1
GF00005698	RIT389_008849-T1	DBVPG3775_003377-T1
GF00005699	RIT389_014906-T1	DBVPG3775_003446-T1
GF00005700	RIT389_014907-T1	DBVPG3775_003447-T1
GF00005701	RIT389_011851-T1	DBVPG3775_003448-T1
GF00005702	RIT389_011852-T1	DBVPG3775_003449-T1
GF00005703	RIT389_011853-T1	DBVPG3775_003450-T1
GF00005704	RIT389_011856-T1	DBVPG3775_003453-T1
GF00005705	RIT389_011857-T1	DBVPG3775_003454-T1
GF00005706	RIT389_011858-T1	DBVPG3775_003455-T1
GF00005707	RIT389_011859-T1	DBVPG3775_003456-T1
GF00005708	RIT389_011860-T1	DBVPG3775_003457-T1
GF00005709	RIT389_011862-T1	DBVPG3775_003459-T1
GF00005710	RIT389_013677-T1	DBVPG3775_003539-T1
GF00005711	RIT389_004330-T1	DBVPG3775_003545-T1
GF00005712	RIT389_004331-T1	DBVPG3775_003546-T1
GF00005713	RIT389_004332-T1	DBVPG3775_003547-T1
GF00005714	RIT389_004333-T1	DBVPG3775_003548-T1
GF00005715	RIT389_004334-T1	DBVPG3775_003549-T1
GF00005716	RIT389_004335-T1	DBVPG3775_003550-T1
GF00005717	RIT389_013607-T1	DBVPG3775_003552-T1
GF00005718	RIT389_013606-T1	DBVPG3775_003553-T1
GF00005719	RIT389_013605-T1	DBVPG3775_003554-T1
GF00005720	RIT389_013604-T1	DBVPG3775_003555-T1
GF00005721	RIT389_013603-T1	DBVPG3775_003556-T1
GF00005722	RIT389_014210-T1	DBVPG3775_003557-T1
GF00005723	RIT389_014211-T1	DBVPG3775_003558-T1
GF00005724	RIT389_012256-T1	DBVPG3775_003560-T1
GF00005725	RIT389_012257-T1	DBVPG3775_003561-T1
GF00005726	RIT389_012258-T1	DBVPG3775_003562-T1
GF00005727	RIT389_012259-T1	DBVPG3775_003563-T1
GF00005728	RIT389_012260-T1	DBVPG3775_003564-T1
GF00005729	RIT389_012899-T1	DBVPG3775_003565-T1
GF00005730	RIT389_012900-T1	DBVPG3775_003566-T1
GF00005731	RIT389_012901-T1	DBVPG3775_003567-T1
GF00005732	RIT389_012904-T1	DBVPG3775_003570-T1
GF00005733	RIT389_012905-T1	DBVPG3775_003571-T1
GF00005734	RIT389_014353-T1	DBVPG3775_003573-T1
GF00005735	RIT389_008259-T1	DBVPG3775_003578-T1
GF00005736	RIT389_001319-T1	DBVPG3775_003640-T1
GF00005737	RIT389_001310-T1	DBVPG3775_003649-T1
GF00005738	RIT389_001309-T1	DBVPG3775_003650-T1
GF00005739	RIT389_001308-T1	DBVPG3775_003651-T1
GF00005740	RIT389_004343-T1	DBVPG3775_003690-T1
GF00005741	RIT389_000125-T1	DBVPG3775_003733-T1
GF00005742	RIT389_000099-T1	DBVPG3775_003759-T1
GF00005743	RIT389_000084-T1	DBVPG3775_003775-T1
GF00005744	RIT389_013691-T1	DBVPG3775_003805-T1
GF00005745	RIT389_005545-T1	DBVPG3775_003867-T1
GF00005746	RIT389_005541-T1	DBVPG3775_003871-T1
GF00005747	RIT389_009282-T1	DBVPG3775_003945-T1
GF00005748	RIT389_011261-T1	DBVPG3775_003981-T1
GF00005749	RIT389_014868-T1	DBVPG3775_003982-T1
GF00005750	RIT389_010777-T1	DBVPG3775_003997-T1
GF00005751	RIT389_001764-T1	DBVPG3775_004065-T1
GF00005752	RIT389_003710-T1	DBVPG3775_004073-T1
GF00005753	RIT389_006387-T1	DBVPG3775_004099-T1
GF00005754	RIT389_012979-T1	DBVPG3775_004174-T1
GF00005755	RIT389_005306-T1	DBVPG3775_004186-T1
GF00005756	RIT389_014455-T1	DBVPG3775_004194-T1
GF00005757	RIT389_007728-T1	DBVPG3775_004238-T1
GF00005758	RIT389_007723-T1	DBVPG3775_004243-T1
GF00005759	RIT389_003779-T1	DBVPG3775_004246-T1
GF00005760	RIT389_014017-T1	DBVPG3775_004261-T1
GF00005761	RIT389_014018-T1	DBVPG3775_004262-T1
GF00005762	RIT389_009241-T1	DBVPG3775_004310-T1
GF00005763	RIT389_011561-T1	DBVPG3775_004331-T1
GF00005764	RIT389_011556-T1	DBVPG3775_004336-T1
GF00005765	RIT389_008726-T1	DBVPG3775_004343-T1
GF00005766	RIT389_014497-T1	DBVPG3775_004351-T1
GF00005767	RIT389_014701-T1	DBVPG3775_004370-T1
GF00005768	RIT389_011335-T1	DBVPG3775_004398-T1
GF00005769	RIT389_008751-T1	DBVPG3775_004416-T1
GF00005770	RIT389_004002-T1	DBVPG3775_004442-T1
GF00005771	RIT389_009113-T1	DBVPG3775_004444-T1
GF00005772	RIT389_011121-T1	DBVPG3775_004489-T1
GF00005773	RIT389_012357-T1	DBVPG3775_004495-T1
GF00005774	RIT389_002368-T1	DBVPG3775_004524-T1
GF00005775	RIT389_002351-T1	DBVPG3775_004541-T1
GF00005776	RIT389_002335-T1	DBVPG3775_004557-T1
GF00005777	RIT389_003968-T1	DBVPG3775_004581-T1
GF00005778	RIT389_004325-T1	DBVPG3775_004593-T1
GF00005779	RIT389_003608-T1	DBVPG3775_004614-T1
GF00005780	RIT389_014621-T1	DBVPG3775_004625-T1
GF00005781	RIT389_014493-T1	DBVPG3775_004628-T1
GF00005782	RIT389_014492-T1	DBVPG3775_004629-T1
GF00005783	RIT389_012871-T1	DBVPG3775_004664-T1
GF00005784	RIT389_008043-T1	DBVPG3775_004669-T1
GF00005785	RIT389_008141-T1	DBVPG3775_004674-T1
GF00005786	RIT389_013725-T1	DBVPG3775_004726-T1
GF00005787	RIT389_008324-T1	DBVPG3775_004767-T1
GF00005788	RIT389_010441-T1	DBVPG3775_004786-T1
GF00005789	RIT389_003856-T1	DBVPG3775_004854-T1
GF00005790	RIT389_002075-T1	DBVPG3775_004902-T1
GF00005791	RIT389_012803-T1	DBVPG3775_004934-T1
GF00005792	RIT389_002128-T1	DBVPG3775_004960-T1
GF00005793	RIT389_002132-T1	DBVPG3775_004966-T1
GF00005794	RIT389_002153-T1	DBVPG3775_004986-T1
GF00005795	RIT389_002154-T1	DBVPG3775_004987-T1
GF00005796	RIT389_006519-T1	DBVPG3775_005090-T1
GF00005797	RIT389_006516-T1	DBVPG3775_005093-T1
GF00005798	RIT389_012298-T1	DBVPG3775_005150-T1
GF00005799	RIT389_004208-T1	DBVPG3775_005175-T1
GF00005800	RIT389_007085-T1	DBVPG3775_005201-T1
GF00005801	RIT389_003171-T1	DBVPG3775_005214-T1
GF00005802	RIT389_010141-T1	DBVPG3775_005284-T1
GF00005803	RIT389_006110-T1	DBVPG3775_005296-T1
GF00005804	RIT389_004637-T1	DBVPG3775_005316-T1
GF00005805	RIT389_004620-T1	DBVPG3775_005333-T1
GF00005806	RIT389_007662-T1	DBVPG3775_005342-T1
