	Rhodotorula_mucilaginosa_TFCN_17-334Y-5.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005199	TFCN17334Y5_014061-T1	DBVPG3775_005412-T1
GF00005200	TFCN17334Y5_014057-T1	DBVPG3775_005408-T1
GF00005201	TFCN17334Y5_014055-T1	DBVPG3775_005406-T1
GF00005202	TFCN17334Y5_011486-T1	DBVPG3775_005405-T1
GF00005203	TFCN17334Y5_011487-T1	DBVPG3775_005404-T1
GF00005204	TFCN17334Y5_014052-T1	DBVPG3775_005403-T1
GF00005205	TFCN17334Y5_014117-T1	DBVPG3775_005402-T1
GF00005206	TFCN17334Y5_011490-T1	DBVPG3775_005401-T1
GF00005207	TFCN17334Y5_014120-T1	DBVPG3775_005398-T1
GF00005208	TFCN17334Y5_014122-T1	DBVPG3775_005395-T1
GF00005209	TFCN17334Y5_011497-T1	DBVPG3775_005394-T1
GF00005210	TFCN17334Y5_014124-T1	DBVPG3775_005393-T1
GF00005211	TFCN17334Y5_014127-T1	DBVPG3775_005390-T1
GF00005212	TFCN17334Y5_014128-T1	DBVPG3775_005389-T1
GF00005213	TFCN17334Y5_014129-T1	DBVPG3775_005388-T1
GF00005214	TFCN17334Y5_011508-T1	DBVPG3775_002351-T1
GF00005215	TFCN17334Y5_011509-T1	DBVPG3775_002350-T1
GF00005216	TFCN17334Y5_012707-T1	DBVPG3775_002349-T1
GF00005217	TFCN17334Y5_011511-T1	DBVPG3775_002348-T1
GF00005218	TFCN17334Y5_012709-T1	DBVPG3775_002347-T1
GF00005219	TFCN17334Y5_011513-T1	DBVPG3775_002346-T1
GF00005220	TFCN17334Y5_012711-T1	DBVPG3775_002345-T1
GF00005221	TFCN17334Y5_011515-T1	DBVPG3775_002344-T1
GF00005222	TFCN17334Y5_012713-T1	DBVPG3775_002343-T1
GF00005223	TFCN17334Y5_012714-T1	DBVPG3775_002342-T1
GF00005224	TFCN17334Y5_012715-T1	DBVPG3775_002341-T1
GF00005225	TFCN17334Y5_011519-T1	DBVPG3775_002340-T1
GF00005226	TFCN17334Y5_011520-T1	DBVPG3775_002339-T1
GF00005227	TFCN17334Y5_012719-T1	DBVPG3775_002337-T1
GF00005228	TFCN17334Y5_011525-T1	DBVPG3775_002335-T1
GF00005229	TFCN17334Y5_011526-T1	DBVPG3775_002334-T1
GF00005230	TFCN17334Y5_013617-T1	DBVPG3775_002329-T1
GF00005231	TFCN17334Y5_011536-T1	DBVPG3775_002324-T1
GF00005232	TFCN17334Y5_013611-T1	DBVPG3775_002323-T1
GF00005233	TFCN17334Y5_011538-T1	DBVPG3775_002322-T1
GF00005234	TFCN17334Y5_011540-T1	DBVPG3775_002320-T1
GF00005235	TFCN17334Y5_011541-T1	DBVPG3775_002319-T1
GF00005236	TFCN17334Y5_011545-T1	DBVPG3775_003250-T1
GF00005237	TFCN17334Y5_011549-T1	DBVPG3775_003253-T1
GF00005238	TFCN17334Y5_013353-T1	DBVPG3775_003254-T1
GF00005239	TFCN17334Y5_014321-T1	DBVPG3775_004263-T1
GF00005240	TFCN17334Y5_014320-T1	DBVPG3775_004264-T1
GF00005241	TFCN17334Y5_011607-T1	DBVPG3775_004265-T1
GF00005242	TFCN17334Y5_014318-T1	DBVPG3775_004266-T1
GF00005243	TFCN17334Y5_011610-T1	DBVPG3775_004268-T1
GF00005244	TFCN17334Y5_011863-T1	DBVPG3775_006373-T1
GF00005245	TFCN17334Y5_011808-T1	DBVPG3775_006372-T1
GF00005246	TFCN17334Y5_011811-T1	DBVPG3775_006369-T1
GF00005247	TFCN17334Y5_011812-T1	DBVPG3775_006368-T1
GF00005248	TFCN17334Y5_011857-T1	DBVPG3775_006367-T1
GF00005249	TFCN17334Y5_011814-T1	DBVPG3775_006366-T1
GF00005250	TFCN17334Y5_011853-T1	DBVPG3775_006363-T1
GF00005251	TFCN17334Y5_011818-T1	DBVPG3775_006361-T1
GF00005252	TFCN17334Y5_011819-T1	DBVPG3775_006360-T1
GF00005253	TFCN17334Y5_011820-T1	DBVPG3775_006359-T1
GF00005254	TFCN17334Y5_011821-T1	DBVPG3775_006358-T1
GF00005255	TFCN17334Y5_011824-T1	DBVPG3775_006355-T1
GF00005256	TFCN17334Y5_014507-T1	DBVPG3775_006340-T1
GF00005257	TFCN17334Y5_011832-T1	DBVPG3775_006342-T1
GF00005258	TFCN17334Y5_011833-T1	DBVPG3775_006343-T1
GF00005259	TFCN17334Y5_011834-T1	DBVPG3775_006344-T1
GF00005260	TFCN17334Y5_011840-T1	DBVPG3775_006350-T1
GF00005261	TFCN17334Y5_011841-T1	DBVPG3775_006351-T1
GF00005262	TFCN17334Y5_013863-T1	DBVPG3775_002589-T1
GF00005263	TFCN17334Y5_011968-T1	DBVPG3775_002588-T1
GF00005264	TFCN17334Y5_011971-T1	DBVPG3775_002584-T1
GF00005265	TFCN17334Y5_012091-T1	DBVPG3775_002582-T1
GF00005266	TFCN17334Y5_011974-T1	DBVPG3775_002581-T1
GF00005267	TFCN17334Y5_011975-T1	DBVPG3775_002580-T1
GF00005268	TFCN17334Y5_011977-T1	DBVPG3775_002578-T1
GF00005269	TFCN17334Y5_011979-T1	DBVPG3775_002576-T1
GF00005270	TFCN17334Y5_011981-T1	DBVPG3775_002574-T1
GF00005271	TFCN17334Y5_011983-T1	DBVPG3775_002572-T1
GF00005272	TFCN17334Y5_012080-T1	DBVPG3775_002570-T1
GF00005273	TFCN17334Y5_012078-T1	DBVPG3775_002568-T1
GF00005274	TFCN17334Y5_011988-T1	DBVPG3775_002567-T1
GF00005275	TFCN17334Y5_011989-T1	DBVPG3775_002566-T1
GF00005276	TFCN17334Y5_011990-T1	DBVPG3775_002565-T1
GF00005277	TFCN17334Y5_011992-T1	DBVPG3775_002563-T1
GF00005278	TFCN17334Y5_011994-T1	DBVPG3775_002561-T1
GF00005279	TFCN17334Y5_011995-T1	DBVPG3775_002560-T1
GF00005280	TFCN17334Y5_014051-T1	DBVPG3775_007258-T1
GF00005281	TFCN17334Y5_012032-T1	DBVPG3775_007257-T1
GF00005282	TFCN17334Y5_012034-T1	DBVPG3775_007255-T1
GF00005283	TFCN17334Y5_012035-T1	DBVPG3775_007254-T1
GF00005284	TFCN17334Y5_012036-T1	DBVPG3775_007253-T1
GF00005285	TFCN17334Y5_012037-T1	DBVPG3775_007252-T1
GF00005286	TFCN17334Y5_012038-T1	DBVPG3775_007251-T1
GF00005287	TFCN17334Y5_012044-T1	DBVPG3775_007244-T1
GF00005288	TFCN17334Y5_012062-T1	DBVPG3775_002552-T1
GF00005289	TFCN17334Y5_012910-T1	DBVPG3775_002554-T1
GF00005290	TFCN17334Y5_012065-T1	DBVPG3775_002555-T1
GF00005291	TFCN17334Y5_012066-T1	DBVPG3775_002556-T1
GF00005292	TFCN17334Y5_012069-T1	DBVPG3775_002559-T1
GF00005293	TFCN17334Y5_012850-T1	DBVPG3775_007046-T1
GF00005294	TFCN17334Y5_012849-T1	DBVPG3775_007045-T1
GF00005295	TFCN17334Y5_012190-T1	DBVPG3775_007044-T1
GF00005296	TFCN17334Y5_012191-T1	DBVPG3775_007043-T1
GF00005297	TFCN17334Y5_012192-T1	DBVPG3775_007040-T1
GF00005298	TFCN17334Y5_012842-T1	DBVPG3775_007039-T1
GF00005299	TFCN17334Y5_012195-T1	DBVPG3775_007037-T1
GF00005300	TFCN17334Y5_012196-T1	DBVPG3775_007036-T1
GF00005301	TFCN17334Y5_012197-T1	DBVPG3775_007035-T1
GF00005302	TFCN17334Y5_012200-T1	DBVPG3775_007032-T1
GF00005303	TFCN17334Y5_012201-T1	DBVPG3775_007031-T1
GF00005304	TFCN17334Y5_012202-T1	DBVPG3775_007030-T1
GF00005305	TFCN17334Y5_013140-T1	DBVPG3775_007029-T1
GF00005306	TFCN17334Y5_013143-T1	DBVPG3775_007026-T1
GF00005307	TFCN17334Y5_012209-T1	DBVPG3775_007024-T1
GF00005308	TFCN17334Y5_013148-T1	DBVPG3775_007021-T1
GF00005309	TFCN17334Y5_013778-T1	DBVPG3775_007220-T1
GF00005310	TFCN17334Y5_012391-T1	DBVPG3775_007219-T1
GF00005311	TFCN17334Y5_012394-T1	DBVPG3775_007216-T1
GF00005312	TFCN17334Y5_013782-T1	DBVPG3775_007215-T1
GF00005313	TFCN17334Y5_012396-T1	DBVPG3775_007214-T1
GF00005314	TFCN17334Y5_012397-T1	DBVPG3775_007213-T1
GF00005315	TFCN17334Y5_013785-T1	DBVPG3775_007212-T1
GF00005316	TFCN17334Y5_013786-T1	DBVPG3775_007211-T1
GF00005317	TFCN17334Y5_012404-T1	DBVPG3775_007206-T1
GF00005318	TFCN17334Y5_012405-T1	DBVPG3775_007205-T1
GF00005319	TFCN17334Y5_012406-T1	DBVPG3775_007204-T1
GF00005320	TFCN17334Y5_013217-T1	DBVPG3775_007201-T1
GF00005321	TFCN17334Y5_012923-T1	DBVPG3775_005337-T1
GF00005322	TFCN17334Y5_012922-T1	DBVPG3775_005336-T1
GF00005323	TFCN17334Y5_012449-T1	DBVPG3775_005333-T1
GF00005324	TFCN17334Y5_012918-T1	DBVPG3775_005331-T1
GF00005325	TFCN17334Y5_012917-T1	DBVPG3775_005330-T1
GF00005326	TFCN17334Y5_012453-T1	DBVPG3775_005329-T1
GF00005327	TFCN17334Y5_012531-T1	DBVPG3775_006778-T1
GF00005328	TFCN17334Y5_012533-T1	DBVPG3775_006776-T1
GF00005329	TFCN17334Y5_013923-T1	DBVPG3775_006775-T1
GF00005330	TFCN17334Y5_013922-T1	DBVPG3775_006772-T1
GF00005331	TFCN17334Y5_012536-T1	DBVPG3775_006771-T1
GF00005332	TFCN17334Y5_013920-T1	DBVPG3775_006770-T1
GF00005333	TFCN17334Y5_013918-T1	DBVPG3775_006768-T1
GF00005334	TFCN17334Y5_013725-T1	DBVPG3775_006765-T1
GF00005335	TFCN17334Y5_012542-T1	DBVPG3775_006764-T1
GF00005336	TFCN17334Y5_012545-T1	DBVPG3775_006761-T1
GF00005337	TFCN17334Y5_012546-T1	DBVPG3775_006760-T1
GF00005338	TFCN17334Y5_012547-T1	DBVPG3775_006759-T1
GF00005339	TFCN17334Y5_012551-T1	DBVPG3775_007358-T1
GF00005340	TFCN17334Y5_012554-T1	DBVPG3775_007361-T1
GF00005341	TFCN17334Y5_013290-T1	DBVPG3775_007450-T1
GF00005342	TFCN17334Y5_012565-T1	DBVPG3775_007453-T1
GF00005343	TFCN17334Y5_014307-T1	DBVPG3775_007456-T1
GF00005344	TFCN17334Y5_012570-T1	DBVPG3775_007457-T1
GF00005345	TFCN17334Y5_012571-T1	DBVPG3775_007458-T1
GF00005346	TFCN17334Y5_012573-T1	DBVPG3775_007460-T1
GF00005347	TFCN17334Y5_012575-T1	DBVPG3775_007462-T1
GF00005348	TFCN17334Y5_012578-T1	DBVPG3775_006087-T1
GF00005349	TFCN17334Y5_012579-T1	DBVPG3775_006088-T1
GF00005350	TFCN17334Y5_013581-T1	DBVPG3775_006090-T1
GF00005351	TFCN17334Y5_012582-T1	DBVPG3775_006091-T1
GF00005352	TFCN17334Y5_013579-T1	DBVPG3775_006092-T1
GF00005353	TFCN17334Y5_012584-T1	DBVPG3775_006093-T1
GF00005354	TFCN17334Y5_012585-T1	DBVPG3775_006094-T1
GF00005355	TFCN17334Y5_013576-T1	DBVPG3775_006095-T1
GF00005356	TFCN17334Y5_012587-T1	DBVPG3775_006096-T1
GF00005357	TFCN17334Y5_012588-T1	DBVPG3775_006097-T1
GF00005358	TFCN17334Y5_012673-T1	DBVPG3775_004828-T1
GF00005359	TFCN17334Y5_014428-T1	DBVPG3775_004827-T1
GF00005360	TFCN17334Y5_014429-T1	DBVPG3775_004826-T1
GF00005361	TFCN17334Y5_012676-T1	DBVPG3775_004824-T1
GF00005362	TFCN17334Y5_014444-T1	DBVPG3775_002354-T1
GF00005363	TFCN17334Y5_014445-T1	DBVPG3775_002353-T1
GF00005364	TFCN17334Y5_012723-T1	DBVPG3775_002331-T1
GF00005365	TFCN17334Y5_013103-T1	DBVPG3775_004259-T1
GF00005366	TFCN17334Y5_012858-T1	DBVPG3775_004258-T1
GF00005367	TFCN17334Y5_012859-T1	DBVPG3775_004257-T1
GF00005368	TFCN17334Y5_012860-T1	DBVPG3775_004256-T1
GF00005369	TFCN17334Y5_012861-T1	DBVPG3775_004255-T1
GF00005370	TFCN17334Y5_013091-T1	DBVPG3775_004248-T1
GF00005371	TFCN17334Y5_013094-T1	DBVPG3775_004251-T1
GF00005372	TFCN17334Y5_013095-T1	DBVPG3775_004252-T1
GF00005373	TFCN17334Y5_013090-T1	DBVPG3775_004247-T1
GF00005374	TFCN17334Y5_012870-T1	DBVPG3775_004245-T1
GF00005375	TFCN17334Y5_012871-T1	DBVPG3775_004244-T1
GF00005376	TFCN17334Y5_013713-T1	DBVPG3775_002541-T1
GF00005377	TFCN17334Y5_013716-T1	DBVPG3775_002544-T1
GF00005378	TFCN17334Y5_013717-T1	DBVPG3775_002545-T1
GF00005379	TFCN17334Y5_012901-T1	DBVPG3775_002546-T1
GF00005380	TFCN17334Y5_012924-T1	DBVPG3775_005338-T1
GF00005381	TFCN17334Y5_013888-T1	DBVPG3775_005339-T1
GF00005382	TFCN17334Y5_012926-T1	DBVPG3775_005340-T1
GF00005383	TFCN17334Y5_012929-T1	DBVPG3775_005343-T1
GF00005384	TFCN17334Y5_012930-T1	DBVPG3775_005344-T1
GF00005385	TFCN17334Y5_012933-T1	DBVPG3775_005347-T1
GF00005386	TFCN17334Y5_013895-T1	DBVPG3775_005348-T1
GF00005387	TFCN17334Y5_012935-T1	DBVPG3775_005349-T1
GF00005388	TFCN17334Y5_013897-T1	DBVPG3775_005350-T1
GF00005389	TFCN17334Y5_013151-T1	DBVPG3775_007019-T1
GF00005390	TFCN17334Y5_013154-T1	DBVPG3775_007017-T1
GF00005391	TFCN17334Y5_013157-T1	DBVPG3775_007013-T1
GF00005392	TFCN17334Y5_014527-T1	DBVPG3775_007012-T1
GF00005393	TFCN17334Y5_013261-T1	DBVPG3775_006664-T1
GF00005394	TFCN17334Y5_013262-T1	DBVPG3775_006663-T1
GF00005395	TFCN17334Y5_014021-T1	DBVPG3775_006661-T1
GF00005396	TFCN17334Y5_014020-T1	DBVPG3775_006660-T1
GF00005397	TFCN17334Y5_013267-T1	DBVPG3775_006657-T1
GF00005398	TFCN17334Y5_013271-T1	DBVPG3775_006653-T1
GF00005399	TFCN17334Y5_014384-T1	DBVPG3775_006650-T1
GF00005400	TFCN17334Y5_013278-T1	DBVPG3775_006646-T1
GF00005401	TFCN17334Y5_014389-T1	DBVPG3775_006645-T1
GF00005402	TFCN17334Y5_014405-T1	DBVPG3775_007357-T1
GF00005403	TFCN17334Y5_013296-T1	DBVPG3775_002860-T1
GF00005404	TFCN17334Y5_013297-T1	DBVPG3775_002861-T1
GF00005405	TFCN17334Y5_013298-T1	DBVPG3775_002862-T1
GF00005406	TFCN17334Y5_013299-T1	DBVPG3775_002863-T1
GF00005407	TFCN17334Y5_014368-T1	DBVPG3775_002864-T1
GF00005408	TFCN17334Y5_013302-T1	DBVPG3775_002866-T1
GF00005409	TFCN17334Y5_014027-T1	DBVPG3775_002867-T1
GF00005410	TFCN17334Y5_013304-T1	DBVPG3775_002868-T1
GF00005411	TFCN17334Y5_013306-T1	DBVPG3775_002870-T1
GF00005412	TFCN17334Y5_013307-T1	DBVPG3775_002871-T1
GF00005413	TFCN17334Y5_013308-T1	DBVPG3775_002872-T1
GF00005414	TFCN17334Y5_014033-T1	DBVPG3775_002873-T1
GF00005415	TFCN17334Y5_014034-T1	DBVPG3775_002874-T1
GF00005416	TFCN17334Y5_014035-T1	DBVPG3775_002875-T1
GF00005417	TFCN17334Y5_014036-T1	DBVPG3775_002876-T1
GF00005418	TFCN17334Y5_013336-T1	DBVPG3775_003238-T1
GF00005419	TFCN17334Y5_014268-T1	DBVPG3775_003239-T1
GF00005420	TFCN17334Y5_013338-T1	DBVPG3775_003240-T1
GF00005421	TFCN17334Y5_014266-T1	DBVPG3775_003241-T1
GF00005422	TFCN17334Y5_013386-T1	DBVPG3775_001024-T1
GF00005423	TFCN17334Y5_013387-T1	DBVPG3775_001023-T1
GF00005424	TFCN17334Y5_013388-T1	DBVPG3775_001022-T1
GF00005425	TFCN17334Y5_013389-T1	DBVPG3775_001021-T1
GF00005426	TFCN17334Y5_014250-T1	DBVPG3775_001019-T1
GF00005427	TFCN17334Y5_013393-T1	DBVPG3775_001017-T1
GF00005428	TFCN17334Y5_013394-T1	DBVPG3775_001016-T1
GF00005429	TFCN17334Y5_013806-T1	DBVPG3775_006756-T1
GF00005430	TFCN17334Y5_013514-T1	DBVPG3775_006755-T1
GF00005431	TFCN17334Y5_013515-T1	DBVPG3775_006754-T1
GF00005432	TFCN17334Y5_013518-T1	DBVPG3775_006751-T1
GF00005433	TFCN17334Y5_013519-T1	DBVPG3775_006749-T1
GF00005434	TFCN17334Y5_013521-T1	DBVPG3775_006747-T1
GF00005435	TFCN17334Y5_013522-T1	DBVPG3775_006746-T1
GF00005436	TFCN17334Y5_013818-T1	DBVPG3775_006743-T1
GF00005437	TFCN17334Y5_013646-T1	DBVPG3775_006817-T1
GF00005438	TFCN17334Y5_013647-T1	DBVPG3775_006816-T1
GF00005439	TFCN17334Y5_014379-T1	DBVPG3775_002594-T1
GF00005440	TFCN17334Y5_013866-T1	DBVPG3775_002593-T1
GF00005441	TFCN17334Y5_013948-T1	
GF00005442	TFCN17334Y5_014494-T1	DBVPG3775_003391-T1
GF00005443	TFCN17334Y5_013951-T1	DBVPG3775_003392-T1
GF00005444	TFCN17334Y5_013952-T1	DBVPG3775_003393-T1
GF00005445	TFCN17334Y5_014395-T1	DBVPG3775_003394-T1
GF00005446	TFCN17334Y5_013954-T1	DBVPG3775_003395-T1
GF00005447	TFCN17334Y5_013956-T1	DBVPG3775_003397-T1
GF00005448	TFCN17334Y5_014391-T1	DBVPG3775_003398-T1
GF00005449	TFCN17334Y5_013958-T1	DBVPG3775_003399-T1
GF00005450	TFCN17334Y5_013959-T1	DBVPG3775_003400-T1
GF00005451	TFCN17334Y5_013960-T1	DBVPG3775_003401-T1
GF00005452	TFCN17334Y5_013961-T1	DBVPG3775_003402-T1
GF00005453	TFCN17334Y5_013986-T1	DBVPG3775_007504-T1
GF00005454	TFCN17334Y5_013987-T1	DBVPG3775_007503-T1
GF00005455	TFCN17334Y5_013988-T1	DBVPG3775_007502-T1
GF00005456	TFCN17334Y5_013990-T1	DBVPG3775_007499-T1
GF00005457	TFCN17334Y5_013991-T1	DBVPG3775_007498-T1
GF00005458	TFCN17334Y5_013992-T1	DBVPG3775_007497-T1
GF00005459	TFCN17334Y5_013993-T1	DBVPG3775_007496-T1
GF00005460	TFCN17334Y5_014037-T1	
GF00005461	TFCN17334Y5_014196-T1	DBVPG3775_006542-T1
GF00005462	TFCN17334Y5_014085-T1	DBVPG3775_006543-T1
GF00005463	TFCN17334Y5_014200-T1	DBVPG3775_006547-T1
GF00005464	TFCN17334Y5_014089-T1	DBVPG3775_006549-T1
GF00005465	TFCN17334Y5_014257-T1	DBVPG3775_004241-T1
GF00005466	TFCN17334Y5_014258-T1	DBVPG3775_004240-T1
GF00005467	TFCN17334Y5_014259-T1	DBVPG3775_004239-T1
GF00005468	TFCN17334Y5_014353-T1	DBVPG3775_001754-T1
GF00005469	TFCN17334Y5_014490-T1	DBVPG3775_007355-T1
GF00005470	TFCN17334Y5_014486-T1	DBVPG3775_003387-T1
GF00005471	TFCN17334Y5_014487-T1	DBVPG3775_003388-T1
GF00005472	TFCN17334Y5_014488-T1	DBVPG3775_003389-T1
GF00005473	TFCN17334Y5_014498-T1	DBVPG3775_007563-T1
GF00005474	TFCN17334Y5_014500-T1	DBVPG3775_007558-T1
GF00005475	TFCN17334Y5_014503-T1	DBVPG3775_007555-T1
GF00005476	TFCN17334Y5_002379-T1	DBVPG3775_000370-T1
GF00005477	TFCN17334Y5_008340-T1	DBVPG3775_000466-T1
GF00005478	TFCN17334Y5_002523-T1	DBVPG3775_000494-T1
GF00005479	TFCN17334Y5_014342-T1	DBVPG3775_000553-T1
GF00005480	TFCN17334Y5_010733-T1	DBVPG3775_000984-T1
GF00005481	TFCN17334Y5_001926-T1	DBVPG3775_001043-T1
GF00005482	TFCN17334Y5_001873-T1	DBVPG3775_001094-T1
GF00005483	TFCN17334Y5_006698-T1	DBVPG3775_001478-T1
GF00005484	TFCN17334Y5_009620-T1	DBVPG3775_001558-T1
GF00005485	TFCN17334Y5_002850-T1	DBVPG3775_002188-T1
GF00005486	TFCN17334Y5_008701-T1	DBVPG3775_004475-T1
GF00005487	TFCN17334Y5_008631-T1	DBVPG3775_002801-T1
GF00005488	TFCN17334Y5_013902-T1	DBVPG3775_004593-T1
GF00005489	TFCN17334Y5_001576-T1	DBVPG3775_005028-T1
GF00005490	TFCN17334Y5_002586-T1	DBVPG3775_005671-T1
GF00005491	TFCN17334Y5_008136-T1	DBVPG3775_005935-T1
GF00005492	TFCN17334Y5_003532-T1	DBVPG3775_006083-T1
GF00005493	TFCN17334Y5_011837-T1	DBVPG3775_006347-T1
GF00005494	TFCN17334Y5_005590-T1	DBVPG3775_007419-T1
GF00005495	TFCN17334Y5_005341-T1	DBVPG3775_006311-T1
GF00005496	TFCN17334Y5_007355-T1	DBVPG3775_005781-T1
GF00005497	TFCN17334Y5_000666-T1	
GF00005498	TFCN17334Y5_002289-T1	
GF00005499	TFCN17334Y5_000756-T1	
GF00005500	TFCN17334Y5_000906-T1	
GF00005501	TFCN17334Y5_001647-T1	
GF00005502	TFCN17334Y5_002368-T1	
GF00005503	TFCN17334Y5_002506-T1	DBVPG3775_000476-T1
GF00005504	TFCN17334Y5_002713-T1	
GF00005505	TFCN17334Y5_002846-T1	DBVPG3775_002194-T1
GF00005506	TFCN17334Y5_003088-T1	
GF00005507	TFCN17334Y5_003123-T1	
GF00005508	TFCN17334Y5_003966-T1	
GF00005509	TFCN17334Y5_004252-T1	DBVPG3775_005581-T1
GF00005510	TFCN17334Y5_005723-T1	DBVPG3775_006338-T1
GF00005511	TFCN17334Y5_006801-T1	
GF00005512	TFCN17334Y5_014652-T1	
GF00005513	TFCN17334Y5_008904-T1	DBVPG3775_004752-T1
GF00005514	TFCN17334Y5_006111-T1	
GF00005515	TFCN17334Y5_006685-T1	DBVPG3775_001491-T1
GF00005516	TFCN17334Y5_012053-T1	DBVPG3775_007234-T1
GF00005517	TFCN17334Y5_008307-T1	
GF00005518	TFCN17334Y5_013253-T1	DBVPG3775_006016-T1
GF00005519	TFCN17334Y5_009640-T1	DBVPG3775_001538-T1
GF00005520	TFCN17334Y5_009691-T1	
GF00005521	TFCN17334Y5_009904-T1	DBVPG3775_006507-T1
GF00005522	TFCN17334Y5_010492-T1	DBVPG3775_001605-T1
GF00005523	TFCN17334Y5_010519-T1	DBVPG3775_001577-T1
GF00005524	TFCN17334Y5_010988-T1	DBVPG3775_003416-T1
GF00005525	TFCN17334Y5_014612-T1	
GF00005526	TFCN17334Y5_000960-T1	DBVPG3775_000010-T1
GF00005527	TFCN17334Y5_000907-T1	DBVPG3775_000062-T1
GF00005528	TFCN17334Y5_007460-T1	DBVPG3775_000148-T1
GF00005529	TFCN17334Y5_000803-T1	DBVPG3775_000166-T1
GF00005530	TFCN17334Y5_000797-T1	DBVPG3775_000173-T1
GF00005531	TFCN17334Y5_000759-T1	DBVPG3775_000211-T1
GF00005532	TFCN17334Y5_000713-T1	DBVPG3775_000256-T1
GF00005533	TFCN17334Y5_002378-T1	DBVPG3775_000369-T1
GF00005534	TFCN17334Y5_002381-T1	DBVPG3775_000371-T1
GF00005535	TFCN17334Y5_002388-T1	DBVPG3775_000377-T1
GF00005536	TFCN17334Y5_002408-T1	DBVPG3775_000397-T1
GF00005537	TFCN17334Y5_011278-T1	DBVPG3775_000403-T1
GF00005538	TFCN17334Y5_004858-T1	DBVPG3775_000420-T1
GF00005539	TFCN17334Y5_008372-T1	DBVPG3775_000435-T1
GF00005540	TFCN17334Y5_008370-T1	DBVPG3775_000437-T1
GF00005541	TFCN17334Y5_008369-T1	DBVPG3775_000438-T1
GF00005542	TFCN17334Y5_008365-T1	DBVPG3775_000442-T1
GF00005543	TFCN17334Y5_008364-T1	DBVPG3775_000443-T1
GF00005544	TFCN17334Y5_008362-T1	DBVPG3775_000445-T1
GF00005545	TFCN17334Y5_008361-T1	DBVPG3775_000446-T1
GF00005546	TFCN17334Y5_008360-T1	DBVPG3775_000447-T1
GF00005547	TFCN17334Y5_008359-T1	DBVPG3775_000448-T1
GF00005548	TFCN17334Y5_008357-T1	DBVPG3775_000450-T1
GF00005549	TFCN17334Y5_008355-T1	DBVPG3775_000452-T1
GF00005550	TFCN17334Y5_008354-T1	DBVPG3775_000453-T1
GF00005551	TFCN17334Y5_008353-T1	DBVPG3775_000454-T1
GF00005552	TFCN17334Y5_008352-T1	DBVPG3775_000455-T1
GF00005553	TFCN17334Y5_008351-T1	DBVPG3775_000456-T1
GF00005554	TFCN17334Y5_008350-T1	DBVPG3775_000457-T1
GF00005555	TFCN17334Y5_008349-T1	DBVPG3775_000458-T1
GF00005556	TFCN17334Y5_008344-T1	DBVPG3775_000463-T1
GF00005557	TFCN17334Y5_008343-T1	DBVPG3775_000464-T1
GF00005558	TFCN17334Y5_008342-T1	DBVPG3775_000465-T1
GF00005559	TFCN17334Y5_008338-T1	DBVPG3775_000468-T1
GF00005560	TFCN17334Y5_008337-T1	DBVPG3775_000469-T1
GF00005561	TFCN17334Y5_008336-T1	DBVPG3775_000470-T1
GF00005562	TFCN17334Y5_008335-T1	DBVPG3775_000471-T1
GF00005563	TFCN17334Y5_008334-T1	DBVPG3775_000472-T1
GF00005564	TFCN17334Y5_008333-T1	DBVPG3775_000474-T1
GF00005565	TFCN17334Y5_002507-T1	DBVPG3775_000477-T1
GF00005566	TFCN17334Y5_002509-T1	DBVPG3775_000479-T1
GF00005567	TFCN17334Y5_002510-T1	DBVPG3775_000481-T1
GF00005568	TFCN17334Y5_002511-T1	DBVPG3775_000482-T1
GF00005569	TFCN17334Y5_002518-T1	DBVPG3775_000488-T1
GF00005570	TFCN17334Y5_002522-T1	DBVPG3775_000493-T1
GF00005571	TFCN17334Y5_002524-T1	DBVPG3775_000496-T1
GF00005572	TFCN17334Y5_002542-T1	DBVPG3775_000515-T1
GF00005573	TFCN17334Y5_002543-T1	DBVPG3775_000516-T1
GF00005574	TFCN17334Y5_002544-T1	DBVPG3775_000517-T1
GF00005575	TFCN17334Y5_002545-T1	DBVPG3775_000518-T1
GF00005576	TFCN17334Y5_002546-T1	DBVPG3775_000519-T1
GF00005577	TFCN17334Y5_002547-T1	DBVPG3775_000520-T1
GF00005578	TFCN17334Y5_002548-T1	DBVPG3775_000521-T1
GF00005579	TFCN17334Y5_002549-T1	DBVPG3775_000522-T1
GF00005580	TFCN17334Y5_002550-T1	DBVPG3775_000523-T1
GF00005581	TFCN17334Y5_002551-T1	DBVPG3775_000524-T1
GF00005582	TFCN17334Y5_002552-T1	DBVPG3775_000525-T1
GF00005583	TFCN17334Y5_002553-T1	DBVPG3775_000526-T1
GF00005584	TFCN17334Y5_002556-T1	DBVPG3775_000528-T1
GF00005585	TFCN17334Y5_002557-T1	DBVPG3775_000529-T1
GF00005586	TFCN17334Y5_002558-T1	DBVPG3775_000530-T1
GF00005587	TFCN17334Y5_002559-T1	DBVPG3775_000531-T1
GF00005588	TFCN17334Y5_002560-T1	DBVPG3775_000532-T1
GF00005589	TFCN17334Y5_002561-T1	DBVPG3775_000533-T1
GF00005590	TFCN17334Y5_002562-T1	DBVPG3775_000534-T1
GF00005591	TFCN17334Y5_002564-T1	DBVPG3775_000537-T1
