	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004234	DBVPG4380_006155-T1, DBVPG4380_015306-T1	DBVPG3775_005018-T1
GF00004235	DBVPG4380_006157-T1, DBVPG4380_014410-T1	DBVPG3775_004991-T1
GF00004236	DBVPG4380_006158-T1, DBVPG4380_014966-T1	DBVPG3775_004992-T1
GF00004237	DBVPG4380_006168-T1, DBVPG4380_009524-T1	DBVPG3775_001496-T1
GF00004238	DBVPG4380_006179-T1, DBVPG4380_007395-T1	DBVPG3775_003564-T1
GF00004239	DBVPG4380_006190-T1, DBVPG4380_011076-T1	DBVPG3775_004811-T1
GF00004240	DBVPG4380_006197-T1, DBVPG4380_012881-T1	DBVPG3775_002398-T1
GF00004241	DBVPG4380_006198-T1, DBVPG4380_013032-T1	DBVPG3775_001900-T1
GF00004242	DBVPG4380_006199-T1, DBVPG4380_013031-T1	DBVPG3775_001901-T1
GF00004243	DBVPG4380_006206-T1, DBVPG4380_010213-T1	DBVPG3775_002816-T1
GF00004244	DBVPG4380_006208-T1, DBVPG4380_015981-T1	DBVPG3775_002817-T1
GF00004245	DBVPG4380_006229-T1, DBVPG4380_010340-T1	DBVPG3775_000274-T1
GF00004246	DBVPG4380_006234-T1, DBVPG4380_011148-T1	DBVPG3775_004820-T1
GF00004247	DBVPG4380_006235-T1, DBVPG4380_011149-T1	DBVPG3775_004821-T1
GF00004248	DBVPG4380_006242-T1, DBVPG4380_009359-T1	DBVPG3775_005859-T1
GF00004249	DBVPG4380_006250-T1, DBVPG4380_011856-T1	DBVPG3775_000747-T1
GF00004250	DBVPG4380_006252-T1, DBVPG4380_012070-T1	DBVPG3775_000749-T1
GF00004251	DBVPG4380_006253-T1, DBVPG4380_012069-T1	DBVPG3775_000750-T1
GF00004252	DBVPG4380_006257-T1, DBVPG4380_010448-T1	DBVPG3775_000955-T1
GF00004253	DBVPG4380_006274-T1, DBVPG4380_015544-T1	DBVPG3775_000083-T1
GF00004254	DBVPG4380_008535-T1, DBVPG4380_013464-T1	DBVPG3775_003790-T1
GF00004255	DBVPG4380_006278-T1, DBVPG4380_010521-T1	DBVPG3775_006112-T1
GF00004256	DBVPG4380_006280-T1, DBVPG4380_014179-T1	DBVPG3775_002154-T1
GF00004257	DBVPG4380_006281-T1, DBVPG4380_014705-T1	DBVPG3775_002153-T1
GF00004258	DBVPG4380_006282-T1, DBVPG4380_014704-T1	DBVPG3775_002152-T1
GF00004259	DBVPG4380_006283-T1, DBVPG4380_014070-T1	DBVPG3775_002151-T1
GF00004260	DBVPG4380_006285-T1, DBVPG4380_012911-T1	DBVPG3775_002149-T1
GF00004261	DBVPG4380_006289-T1, DBVPG4380_010648-T1	DBVPG3775_000048-T1
GF00004262	DBVPG4380_006295-T1, DBVPG4380_012931-T1	DBVPG3775_002021-T1
GF00004263	DBVPG4380_006305-T1, DBVPG4380_008869-T1	DBVPG3775_004011-T1
GF00004264	DBVPG4380_006306-T1, DBVPG4380_008870-T1	DBVPG3775_004012-T1
GF00004265	DBVPG4380_006307-T1, DBVPG4380_008871-T1	DBVPG3775_004013-T1
GF00004266	DBVPG4380_006309-T1, DBVPG4380_012618-T1	DBVPG3775_004015-T1
GF00004267	DBVPG4380_006328-T1, DBVPG4380_008465-T1	DBVPG3775_002001-T1
GF00004268	DBVPG4380_006346-T1, DBVPG4380_011384-T1	DBVPG3775_000583-T1
GF00004269	DBVPG4380_006350-T1, DBVPG4380_006409-T1	DBVPG3775_000587-T1
GF00004270	DBVPG4380_006354-T1, DBVPG4380_009848-T1	DBVPG3775_000358-T1
GF00004271	DBVPG4380_006356-T1, DBVPG4380_009850-T1	DBVPG3775_000356-T1
GF00004272	DBVPG4380_006364-T1, DBVPG4380_010268-T1	DBVPG3775_004269-T1
GF00004273	DBVPG4380_006365-T1, DBVPG4380_009474-T1	DBVPG3775_004268-T1
GF00004274	DBVPG4380_006367-T1, DBVPG4380_009476-T1	DBVPG3775_004266-T1
GF00004275	DBVPG4380_006368-T1, DBVPG4380_009477-T1	DBVPG3775_004265-T1
GF00004276	DBVPG4380_006369-T1, DBVPG4380_007251-T1	DBVPG3775_004264-T1
GF00004277	DBVPG4380_006377-T1, DBVPG4380_011405-T1	DBVPG3775_001484-T1
GF00004278	DBVPG4380_006379-T1, DBVPG4380_008986-T1	DBVPG3775_001486-T1
GF00004279	DBVPG4380_006392-T1, DBVPG4380_008123-T1	DBVPG3775_004278-T1
GF00004280	DBVPG4380_006393-T1, DBVPG4380_008122-T1	DBVPG3775_004279-T1
GF00004281	DBVPG4380_006394-T1, DBVPG4380_008121-T1	DBVPG3775_004280-T1
GF00004282	DBVPG4380_006395-T1, DBVPG4380_008120-T1	DBVPG3775_004281-T1
GF00004283	DBVPG4380_006397-T1, DBVPG4380_011208-T1	DBVPG3775_004283-T1
GF00004284	DBVPG4380_008084-T1, DBVPG4380_008674-T1	DBVPG3775_002631-T1
GF00004285	DBVPG4380_006413-T1, DBVPG4380_015084-T1	DBVPG3775_002445-T1
GF00004286	DBVPG4380_006417-T1, DBVPG4380_010697-T1	DBVPG3775_006191-T1
GF00004287	DBVPG4380_006418-T1, DBVPG4380_010699-T1	DBVPG3775_006188-T1
GF00004288	DBVPG4380_006419-T1, DBVPG4380_010700-T1	DBVPG3775_006187-T1
GF00004289	DBVPG4380_006421-T1, DBVPG4380_010743-T1	DBVPG3775_006185-T1
GF00004290	DBVPG4380_006423-T1, DBVPG4380_012148-T1	DBVPG3775_005948-T1
GF00004291	DBVPG4380_006425-T1, DBVPG4380_012381-T1	DBVPG3775_006223-T1
GF00004292	DBVPG4380_006426-T1, DBVPG4380_010943-T1	DBVPG3775_006222-T1
GF00004293	DBVPG4380_006442-T1, DBVPG4380_006693-T1	DBVPG3775_002624-T1
GF00004294	DBVPG4380_006464-T1, DBVPG4380_014004-T1	DBVPG3775_002474-T1
GF00004295	DBVPG4380_006465-T1, DBVPG4380_013633-T1	DBVPG3775_002475-T1
GF00004296	DBVPG4380_006467-T1, DBVPG4380_008216-T1	DBVPG3775_002477-T1
GF00004297	DBVPG4380_006468-T1, DBVPG4380_008217-T1	DBVPG3775_002478-T1
GF00004298	DBVPG4380_006470-T1, DBVPG4380_007460-T1	DBVPG3775_001384-T1
GF00004299	DBVPG4380_006471-T1, DBVPG4380_011951-T1	DBVPG3775_001383-T1
GF00004300	DBVPG4380_006472-T1, DBVPG4380_011950-T1	DBVPG3775_001382-T1
GF00004301	DBVPG4380_006484-T1, DBVPG4380_013057-T1	DBVPG3775_002139-T1
GF00004302	DBVPG4380_006490-T1, DBVPG4380_013093-T1	DBVPG3775_006715-T1
GF00004303	DBVPG4380_006491-T1, DBVPG4380_010049-T1	DBVPG3775_006714-T1
GF00004304	DBVPG4380_006494-T1, DBVPG4380_009900-T1	DBVPG3775_000267-T1
GF00004305	DBVPG4380_006495-T1, DBVPG4380_009899-T1	DBVPG3775_000266-T1
GF00004306	DBVPG4380_006497-T1, DBVPG4380_009140-T1	DBVPG3775_000264-T1
GF00004307	DBVPG4380_006506-T1, DBVPG4380_013344-T1	DBVPG3775_005660-T1
GF00004308	DBVPG4380_006508-T1, DBVPG4380_009371-T1	DBVPG3775_005662-T1
GF00004309	DBVPG4380_006509-T1, DBVPG4380_009370-T1	DBVPG3775_005663-T1
GF00004310	DBVPG4380_006529-T1, DBVPG4380_010483-T1	DBVPG3775_005232-T1
GF00004311	DBVPG4380_006533-T1, DBVPG4380_013529-T1	DBVPG3775_005236-T1
GF00004312	DBVPG4380_006534-T1, DBVPG4380_013335-T1	DBVPG3775_005237-T1
GF00004313	DBVPG4380_006539-T1, DBVPG4380_008451-T1	DBVPG3775_005046-T1
GF00004314	DBVPG4380_006542-T1, DBVPG4380_013734-T1	DBVPG3775_005049-T1
GF00004315	DBVPG4380_012024-T1, DBVPG4380_016227-T1	DBVPG3775_002155-T1
GF00004316	DBVPG4380_006572-T1, DBVPG4380_006989-T1	DBVPG3775_000897-T1
GF00004317	DBVPG4380_009420-T1, DBVPG4380_006698-T1	DBVPG3775_002080-T1
GF00004318	DBVPG4380_006589-T1, DBVPG4380_010934-T1	DBVPG3775_002950-T1
GF00004319	DBVPG4380_006611-T1, DBVPG4380_011905-T1	DBVPG3775_004044-T1
GF00004320	DBVPG4380_006612-T1, DBVPG4380_011904-T1	DBVPG3775_004045-T1
GF00004321	DBVPG4380_006614-T1, DBVPG4380_010761-T1	DBVPG3775_004762-T1
GF00004322	DBVPG4380_006620-T1, DBVPG4380_009968-T1	DBVPG3775_002707-T1
GF00004323	DBVPG4380_007885-T1	DBVPG3775_002704-T1, DBVPG3775_002705-T1
GF00004324	DBVPG4380_006623-T1, DBVPG4380_009819-T1	DBVPG3775_006543-T1
GF00004325	DBVPG4380_006625-T1, DBVPG4380_009821-T1	DBVPG3775_006547-T1
GF00004326	DBVPG4380_006628-T1, DBVPG4380_012832-T1	DBVPG3775_005094-T1
GF00004327	DBVPG4380_006629-T1, DBVPG4380_015382-T1	DBVPG3775_005093-T1
GF00004328	DBVPG4380_006633-T1, DBVPG4380_012295-T1	DBVPG3775_000415-T1
GF00004329	DBVPG4380_006638-T1, DBVPG4380_013251-T1	DBVPG3775_001582-T1
GF00004330	DBVPG4380_006639-T1, DBVPG4380_009637-T1	DBVPG3775_001581-T1
GF00004331	DBVPG4380_006640-T1, DBVPG4380_009638-T1	DBVPG3775_001580-T1
GF00004332	DBVPG4380_006644-T1, DBVPG4380_007746-T1	DBVPG3775_006681-T1
GF00004333	DBVPG4380_006646-T1, DBVPG4380_011217-T1	DBVPG3775_006679-T1
GF00004334	DBVPG4380_006659-T1, DBVPG4380_006770-T1	DBVPG3775_003820-T1
GF00004335	DBVPG4380_006668-T1, DBVPG4380_013343-T1	DBVPG3775_000119-T1
GF00004336	DBVPG4380_006669-T1, DBVPG4380_015731-T1	DBVPG3775_000118-T1
GF00004337	DBVPG4380_006670-T1, DBVPG4380_012120-T1	DBVPG3775_000117-T1
GF00004338	DBVPG4380_006677-T1, DBVPG4380_008826-T1	DBVPG3775_004068-T1
GF00004339	DBVPG4380_006678-T1, DBVPG4380_008827-T1	DBVPG3775_004069-T1
GF00004340	DBVPG4380_006679-T1, DBVPG4380_008368-T1	DBVPG3775_004070-T1
GF00004341	DBVPG4380_006696-T1, DBVPG4380_013338-T1	DBVPG3775_002627-T1
GF00004342	DBVPG4380_006697-T1, DBVPG4380_013339-T1	DBVPG3775_002628-T1
GF00004343	DBVPG4380_006699-T1, DBVPG4380_009419-T1	DBVPG3775_002081-T1
GF00004344	DBVPG4380_006702-T1, DBVPG4380_009711-T1	DBVPG3775_003424-T1
GF00004345	DBVPG4380_006703-T1, DBVPG4380_012083-T1	DBVPG3775_003423-T1
GF00004346	DBVPG4380_006705-T1, DBVPG4380_008614-T1	DBVPG3775_003421-T1
GF00004347	DBVPG4380_006712-T1, DBVPG4380_007418-T1	DBVPG3775_002862-T1
GF00004348	DBVPG4380_006713-T1, DBVPG4380_007419-T1	DBVPG3775_002863-T1
GF00004349	DBVPG4380_006714-T1, DBVPG4380_007420-T1	DBVPG3775_002864-T1
GF00004350	DBVPG4380_006715-T1, DBVPG4380_007421-T1	DBVPG3775_002865-T1
GF00004351	DBVPG4380_006716-T1, DBVPG4380_007422-T1	DBVPG3775_002866-T1
GF00004352	DBVPG4380_006717-T1, DBVPG4380_012888-T1	DBVPG3775_002867-T1
GF00004353	DBVPG4380_006718-T1, DBVPG4380_012889-T1	DBVPG3775_002868-T1
GF00004354	DBVPG4380_006719-T1, DBVPG4380_013132-T1	DBVPG3775_003636-T1
GF00004355	DBVPG4380_006720-T1, DBVPG4380_009623-T1	DBVPG3775_003637-T1
GF00004356	DBVPG4380_006725-T1, DBVPG4380_007615-T1	DBVPG3775_004209-T1
GF00004357	DBVPG4380_006726-T1, DBVPG4380_007616-T1	DBVPG3775_004208-T1
GF00004358	DBVPG4380_006729-T1, DBVPG4380_013911-T1	DBVPG3775_004205-T1
GF00004359	DBVPG4380_006742-T1, DBVPG4380_011358-T1	DBVPG3775_006365-T1
GF00004360	DBVPG4380_006754-T1, DBVPG4380_010857-T1	DBVPG3775_002635-T1
GF00004361	DBVPG4380_006756-T1, DBVPG4380_008087-T1	DBVPG3775_002637-T1
GF00004362	DBVPG4380_006757-T1, DBVPG4380_008088-T1	DBVPG3775_002638-T1
GF00004363	DBVPG4380_006758-T1, DBVPG4380_008089-T1	DBVPG3775_002639-T1
GF00004364	DBVPG4380_006772-T1, DBVPG4380_012919-T1	DBVPG3775_001190-T1
GF00004365	DBVPG4380_006776-T1, DBVPG4380_011880-T1	DBVPG3775_004448-T1
GF00004366	DBVPG4380_006777-T1, DBVPG4380_011879-T1	DBVPG3775_004447-T1
GF00004367	DBVPG4380_006787-T1, DBVPG4380_008079-T1	DBVPG3775_007438-T1
GF00004368	DBVPG4380_006788-T1, DBVPG4380_008080-T1	DBVPG3775_007437-T1
GF00004369	DBVPG4380_006796-T1, DBVPG4380_008726-T1	DBVPG3775_005333-T1
GF00004370	DBVPG4380_006806-T1, DBVPG4380_006856-T1	DBVPG3775_001355-T1
GF00004371	DBVPG4380_006807-T1, DBVPG4380_006855-T1	DBVPG3775_001354-T1
GF00004372	DBVPG4380_006808-T1, DBVPG4380_006854-T1	DBVPG3775_001353-T1
GF00004373	DBVPG4380_006809-T1, DBVPG4380_006853-T1	DBVPG3775_001352-T1
GF00004374	DBVPG4380_006812-T1, DBVPG4380_014068-T1	DBVPG3775_001349-T1
GF00004375	DBVPG4380_006815-T1, DBVPG4380_015101-T1	DBVPG3775_002371-T1
GF00004376	DBVPG4380_006819-T1, DBVPG4380_009029-T1	DBVPG3775_006020-T1
GF00004377	DBVPG4380_006820-T1, DBVPG4380_009028-T1	DBVPG3775_006019-T1
GF00004378	DBVPG4380_006828-T1, DBVPG4380_007551-T1	DBVPG3775_006660-T1
GF00004379	DBVPG4380_006829-T1, DBVPG4380_007550-T1	DBVPG3775_006661-T1
GF00004380	DBVPG4380_006833-T1, DBVPG4380_008052-T1	DBVPG3775_005452-T1
GF00004381	DBVPG4380_006834-T1, DBVPG4380_008053-T1	DBVPG3775_005453-T1
GF00004382	DBVPG4380_006842-T1, DBVPG4380_006970-T1	DBVPG3775_001933-T1
GF00004383	DBVPG4380_006843-T1, DBVPG4380_006971-T1	DBVPG3775_001932-T1
GF00004384	DBVPG4380_007403-T1, DBVPG4380_010442-T1	DBVPG3775_004472-T1
GF00004385	DBVPG4380_006858-T1, DBVPG4380_012733-T1	DBVPG3775_001357-T1
GF00004386	DBVPG4380_006861-T1, DBVPG4380_009620-T1	DBVPG3775_001794-T1
GF00004387	DBVPG4380_006863-T1, DBVPG4380_007875-T1	DBVPG3775_001791-T1
GF00004388	DBVPG4380_006869-T1, DBVPG4380_012862-T1	DBVPG3775_004062-T1
GF00004389	DBVPG4380_006871-T1, DBVPG4380_013968-T1	DBVPG3775_004064-T1
GF00004390	DBVPG4380_006872-T1, DBVPG4380_010965-T1	DBVPG3775_004065-T1
GF00004391	DBVPG4380_006879-T1, DBVPG4380_012836-T1	DBVPG3775_000235-T1
GF00004392	DBVPG4380_006882-T1, DBVPG4380_009813-T1	DBVPG3775_000232-T1
GF00004393	DBVPG4380_006883-T1, DBVPG4380_009814-T1	DBVPG3775_000231-T1
GF00004394	DBVPG4380_006885-T1, DBVPG4380_010320-T1	DBVPG3775_001165-T1
GF00004395	DBVPG4380_006888-T1, DBVPG4380_007243-T1	DBVPG3775_001162-T1
GF00004396	DBVPG4380_006894-T1, DBVPG4380_008647-T1	DBVPG3775_000491-T1
GF00004397	DBVPG4380_006895-T1, DBVPG4380_008648-T1	DBVPG3775_000497-T1
GF00004398	DBVPG4380_006896-T1, DBVPG4380_012652-T1	DBVPG3775_000498-T1
GF00004399	DBVPG4380_006918-T1, DBVPG4380_011200-T1	DBVPG3775_005165-T1
GF00004400	DBVPG4380_006920-T1, DBVPG4380_011717-T1	DBVPG3775_005167-T1
GF00004401	DBVPG4380_006921-T1, DBVPG4380_011718-T1	DBVPG3775_005168-T1
GF00004402	DBVPG4380_006934-T1, DBVPG4380_012942-T1	DBVPG3775_007589-T1
GF00004403	DBVPG4380_006937-T1, DBVPG4380_011825-T1	DBVPG3775_003536-T1
GF00004404	DBVPG4380_006939-T1, DBVPG4380_007569-T1	DBVPG3775_003538-T1
GF00004405	DBVPG4380_006954-T1, DBVPG4380_010240-T1	DBVPG3775_006029-T1
GF00004406	DBVPG4380_008727-T1, DBVPG4380_014981-T1	DBVPG3775_005332-T1
GF00004407	DBVPG4380_006955-T1, DBVPG4380_008623-T1	DBVPG3775_000454-T1
GF00004408	DBVPG4380_006960-T1, DBVPG4380_008545-T1	DBVPG3775_000450-T1
GF00004409	DBVPG4380_006962-T1, DBVPG4380_010516-T1	DBVPG3775_004079-T1
GF00004410	DBVPG4380_006963-T1, DBVPG4380_010515-T1	DBVPG3775_004078-T1
GF00004411	DBVPG4380_006977-T1, DBVPG4380_008381-T1	DBVPG3775_007005-T1
GF00004412	DBVPG4380_006979-T1, DBVPG4380_013283-T1	DBVPG3775_007003-T1
GF00004413	DBVPG4380_006982-T1, DBVPG4380_011003-T1	DBVPG3775_005871-T1
GF00004414	DBVPG4380_007009-T1, DBVPG4380_007611-T1	DBVPG3775_004583-T1
GF00004415	DBVPG4380_007010-T1, DBVPG4380_007612-T1	DBVPG3775_004584-T1
GF00004416	DBVPG4380_007024-T1, DBVPG4380_013308-T1	DBVPG3775_005350-T1
GF00004417	DBVPG4380_007025-T1, DBVPG4380_013470-T1	DBVPG3775_005349-T1
GF00004418	DBVPG4380_007026-T1, DBVPG4380_009689-T1	DBVPG3775_005348-T1
GF00004419	DBVPG4380_007032-T1, DBVPG4380_013664-T1	DBVPG3775_007471-T1
GF00004420	DBVPG4380_007034-T1, DBVPG4380_015905-T1	DBVPG3775_002217-T1
GF00004421	DBVPG4380_007053-T1, DBVPG4380_008483-T1	DBVPG3775_001415-T1
GF00004422	DBVPG4380_007055-T1, DBVPG4380_009087-T1	DBVPG3775_007215-T1
GF00004423	DBVPG4380_007056-T1, DBVPG4380_009088-T1	DBVPG3775_007214-T1
GF00004424	DBVPG4380_007057-T1, DBVPG4380_009089-T1	DBVPG3775_007213-T1
GF00004425	DBVPG4380_007058-T1, DBVPG4380_011747-T1	DBVPG3775_007212-T1
GF00004426	DBVPG4380_007059-T1, DBVPG4380_011746-T1	DBVPG3775_007211-T1
GF00004427	DBVPG4380_007062-T1, DBVPG4380_011960-T1	DBVPG3775_001802-T1
GF00004428	DBVPG4380_007070-T1, DBVPG4380_010147-T1	DBVPG3775_001362-T1
GF00004429	DBVPG4380_007071-T1, DBVPG4380_010148-T1	DBVPG3775_001361-T1
GF00004430	DBVPG4380_007078-T1, DBVPG4380_008040-T1	DBVPG3775_000590-T1
GF00004431	DBVPG4380_007081-T1, DBVPG4380_008038-T1	DBVPG3775_000593-T1
GF00004432	DBVPG4380_007090-T1, DBVPG4380_014079-T1	DBVPG3775_004215-T1
GF00004433	DBVPG4380_007092-T1, DBVPG4380_012986-T1	DBVPG3775_002581-T1
GF00004434	DBVPG4380_007093-T1, DBVPG4380_012985-T1	DBVPG3775_002582-T1
GF00004435	DBVPG4380_007104-T1, DBVPG4380_010342-T1	DBVPG3775_000276-T1
GF00004436	DBVPG4380_007109-T1, DBVPG4380_010634-T1	DBVPG3775_001036-T1
GF00004437	DBVPG4380_007112-T1, DBVPG4380_008793-T1	DBVPG3775_004235-T1
GF00004438	DBVPG4380_007115-T1, DBVPG4380_012504-T1	DBVPG3775_001621-T1
GF00004439	DBVPG4380_007116-T1, DBVPG4380_012505-T1	DBVPG3775_001620-T1
GF00004440	DBVPG4380_007120-T1, DBVPG4380_012753-T1	DBVPG3775_005420-T1
GF00004441	DBVPG4380_007123-T1, DBVPG4380_011390-T1	DBVPG3775_004160-T1
GF00004442	DBVPG4380_007124-T1, DBVPG4380_011389-T1	DBVPG3775_004161-T1
GF00004443	DBVPG4380_007129-T1, DBVPG4380_010814-T1	DBVPG3775_005829-T1
GF00004444	DBVPG4380_007137-T1, DBVPG4380_009626-T1	DBVPG3775_004197-T1
GF00004445	DBVPG4380_007138-T1, DBVPG4380_009625-T1	DBVPG3775_004198-T1
GF00004446	DBVPG4380_007146-T1, DBVPG4380_007331-T1	DBVPG3775_002844-T1
GF00004447	DBVPG4380_007147-T1, DBVPG4380_007330-T1	DBVPG3775_002843-T1
GF00004448	DBVPG4380_007152-T1, DBVPG4380_011688-T1	DBVPG3775_007160-T1
GF00004449	DBVPG4380_007153-T1, DBVPG4380_013430-T1	DBVPG3775_007161-T1
GF00004450	DBVPG4380_007162-T1, DBVPG4380_012474-T1	DBVPG3775_005413-T1
GF00004451	DBVPG4380_007179-T1, DBVPG4380_008928-T1	DBVPG3775_001366-T1
GF00004452	DBVPG4380_007181-T1, DBVPG4380_012232-T1	DBVPG3775_001369-T1
GF00004453	DBVPG4380_007189-T1, DBVPG4380_011942-T1	DBVPG3775_004487-T1
GF00004454	DBVPG4380_007194-T1, DBVPG4380_013002-T1	DBVPG3775_000309-T1
GF00004455	DBVPG4380_007212-T1, DBVPG4380_011566-T1	DBVPG3775_007445-T1
GF00004456	DBVPG4380_007214-T1, DBVPG4380_010592-T1	DBVPG3775_000294-T1
GF00004457	DBVPG4380_007216-T1, DBVPG4380_008771-T1	DBVPG3775_000297-T1
GF00004458	DBVPG4380_007222-T1, DBVPG4380_015356-T1	DBVPG3775_003093-T1
GF00004459	DBVPG4380_007225-T1, DBVPG4380_015195-T1	DBVPG3775_001152-T1
GF00004460	DBVPG4380_007226-T1, DBVPG4380_012143-T1	DBVPG3775_001151-T1
GF00004461	DBVPG4380_007229-T1, DBVPG4380_010414-T1	DBVPG3775_001461-T1
GF00004462	DBVPG4380_007230-T1, DBVPG4380_010415-T1	DBVPG3775_001460-T1
GF00004463	DBVPG4380_007233-T1, DBVPG4380_014717-T1	DBVPG3775_002387-T1
GF00004464	DBVPG4380_007235-T1, DBVPG4380_011914-T1	DBVPG3775_002383-T1
GF00004465	DBVPG4380_007237-T1, DBVPG4380_012440-T1	DBVPG3775_001898-T1
GF00004466	DBVPG4380_007247-T1, DBVPG4380_009458-T1	DBVPG3775_006666-T1
GF00004467	DBVPG4380_007264-T1, DBVPG4380_011511-T1	DBVPG3775_001770-T1
GF00004468	DBVPG4380_007265-T1, DBVPG4380_011510-T1	DBVPG3775_001771-T1
GF00004469	DBVPG4380_007266-T1, DBVPG4380_011509-T1	DBVPG3775_001772-T1
GF00004470	DBVPG4380_007267-T1, DBVPG4380_011508-T1	DBVPG3775_001773-T1
GF00004471	DBVPG4380_007277-T1, DBVPG4380_009280-T1	DBVPG3775_004174-T1
GF00004472	DBVPG4380_007279-T1, DBVPG4380_012923-T1	DBVPG3775_001222-T1
GF00004473	DBVPG4380_007281-T1, DBVPG4380_013097-T1	DBVPG3775_001224-T1
GF00004474	DBVPG4380_007282-T1, DBVPG4380_011936-T1	DBVPG3775_001225-T1
GF00004475	DBVPG4380_007283-T1, DBVPG4380_011935-T1	DBVPG3775_001226-T1
GF00004476	DBVPG4380_007305-T1, DBVPG4380_012819-T1	DBVPG3775_005363-T1
GF00004477	DBVPG4380_007306-T1, DBVPG4380_012820-T1	DBVPG3775_005364-T1
GF00004478	DBVPG4380_007307-T1, DBVPG4380_012183-T1	DBVPG3775_005365-T1
GF00004479	DBVPG4380_007314-T1, DBVPG4380_010039-T1	DBVPG3775_006800-T1
GF00004480	DBVPG4380_007315-T1, DBVPG4380_010038-T1	DBVPG3775_006801-T1
GF00004481	DBVPG4380_007333-T1, DBVPG4380_008293-T1	DBVPG3775_002846-T1
GF00004482	DBVPG4380_007336-T1, DBVPG4380_010103-T1	DBVPG3775_001091-T1
GF00004483	DBVPG4380_007338-T1, DBVPG4380_012229-T1	DBVPG3775_001093-T1
GF00004484	DBVPG4380_007342-T1, DBVPG4380_011368-T1	DBVPG3775_006167-T1
GF00004485	DBVPG4380_007343-T1, DBVPG4380_011367-T1	DBVPG3775_006165-T1
GF00004486	DBVPG4380_007344-T1, DBVPG4380_010631-T1	DBVPG3775_006164-T1
GF00004487	DBVPG4380_007345-T1, DBVPG4380_010630-T1	DBVPG3775_006163-T1
GF00004488	DBVPG4380_007347-T1, DBVPG4380_011464-T1	DBVPG3775_005933-T1
GF00004489	DBVPG4380_007356-T1, DBVPG4380_009408-T1	DBVPG3775_006832-T1
GF00004490	DBVPG4380_007358-T1, DBVPG4380_015908-T1	DBVPG3775_003046-T1
GF00004491	DBVPG4380_007361-T1, DBVPG4380_012738-T1	DBVPG3775_006486-T1
GF00004492	DBVPG4380_007363-T1, DBVPG4380_013024-T1	DBVPG3775_003445-T1
GF00004493	DBVPG4380_007387-T1, DBVPG4380_008566-T1	DBVPG3775_000212-T1
GF00004494	DBVPG4380_007388-T1, DBVPG4380_008565-T1	DBVPG3775_000213-T1
GF00004495	DBVPG4380_007392-T1, DBVPG4380_007574-T1	DBVPG3775_001375-T1
GF00004496	DBVPG4380_007404-T1, DBVPG4380_010441-T1	DBVPG3775_004471-T1
GF00004497	DBVPG4380_007405-T1, DBVPG4380_010440-T1	DBVPG3775_004470-T1
GF00004498	DBVPG4380_007409-T1, DBVPG4380_010767-T1	DBVPG3775_006711-T1
GF00004499	DBVPG4380_007437-T1, DBVPG4380_008109-T1	DBVPG3775_003410-T1
GF00004500	DBVPG4380_007439-T1, DBVPG4380_007686-T1	DBVPG3775_003412-T1
GF00004501	DBVPG4380_007443-T1, DBVPG4380_011542-T1	DBVPG3775_006363-T1
GF00004502	DBVPG4380_007444-T1, DBVPG4380_014472-T1	DBVPG3775_006364-T1
GF00004503	DBVPG4380_007455-T1, DBVPG4380_016311-T1	DBVPG3775_002540-T1
GF00004504	DBVPG4380_007461-T1, DBVPG4380_013110-T1	DBVPG3775_006340-T1
GF00004505	DBVPG4380_007465-T1, DBVPG4380_012815-T1	DBVPG3775_007558-T1
GF00004506	DBVPG4380_007469-T1, DBVPG4380_013035-T1	DBVPG3775_006734-T1
GF00004507	DBVPG4380_007470-T1, DBVPG4380_011652-T1	DBVPG3775_006733-T1
GF00004508	DBVPG4380_007471-T1, DBVPG4380_011651-T1	DBVPG3775_006732-T1
GF00004509	DBVPG4380_007472-T1, DBVPG4380_011650-T1	DBVPG3775_006731-T1
GF00004510	DBVPG4380_007483-T1, DBVPG4380_009923-T1	DBVPG3775_001228-T1
GF00004511	DBVPG4380_007484-T1, DBVPG4380_009924-T1	DBVPG3775_001229-T1
GF00004512	DBVPG4380_007491-T1, DBVPG4380_008232-T1	DBVPG3775_005606-T1
GF00004513	DBVPG4380_007508-T1, DBVPG4380_013611-T1	DBVPG3775_000712-T1
GF00004514	DBVPG4380_007513-T1, DBVPG4380_009768-T1	DBVPG3775_005844-T1
GF00004515	DBVPG4380_007546-T1, DBVPG4380_015061-T1	DBVPG3775_001928-T1
GF00004516	DBVPG4380_007553-T1, DBVPG4380_012359-T1	DBVPG3775_007503-T1
GF00004517	DBVPG4380_007560-T1, DBVPG4380_008019-T1	DBVPG3775_004457-T1
GF00004518	DBVPG4380_007561-T1, DBVPG4380_008018-T1	DBVPG3775_004456-T1
GF00004519	DBVPG4380_007576-T1, DBVPG4380_010974-T1	DBVPG3775_001377-T1
GF00004520	DBVPG4380_007584-T1, DBVPG4380_009236-T1	DBVPG3775_002551-T1
GF00004521	DBVPG4380_007585-T1, DBVPG4380_009235-T1	DBVPG3775_002552-T1
GF00004522	DBVPG4380_007594-T1, DBVPG4380_009756-T1	DBVPG3775_001010-T1
GF00004523	DBVPG4380_007595-T1, DBVPG4380_009755-T1	DBVPG3775_001009-T1
