	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004833	TFCN54D1_007392-T1	DBVPG3775_000469-T1
GF00004834	TFCN54D1_007393-T1	DBVPG3775_000470-T1
GF00004835	TFCN54D1_007394-T1	DBVPG3775_000471-T1
GF00004836	TFCN54D1_007395-T1	DBVPG3775_000472-T1
GF00004837	TFCN54D1_007396-T1	DBVPG3775_000474-T1
GF00004838	TFCN54D1_002342-T1	DBVPG3775_000477-T1
GF00004839	TFCN54D1_002340-T1	DBVPG3775_000479-T1
GF00004840	TFCN54D1_002339-T1	DBVPG3775_000480-T1
GF00004841	TFCN54D1_002338-T1	DBVPG3775_000481-T1
GF00004842	TFCN54D1_002337-T1	DBVPG3775_000482-T1
GF00004843	TFCN54D1_002335-T1	DBVPG3775_000484-T1
GF00004844	TFCN54D1_002334-T1	DBVPG3775_000485-T1
GF00004845	TFCN54D1_002333-T1	DBVPG3775_000486-T1
GF00004846	TFCN54D1_002331-T1	DBVPG3775_000490-T1
GF00004847	TFCN54D1_002330-T1	DBVPG3775_000491-T1
GF00004848	TFCN54D1_002327-T1	DBVPG3775_000496-T1
GF00004849	TFCN54D1_002326-T1	DBVPG3775_000497-T1
GF00004850	TFCN54D1_002325-T1	DBVPG3775_000498-T1
GF00004851	TFCN54D1_002324-T1	DBVPG3775_000499-T1
GF00004852	TFCN54D1_002322-T1	DBVPG3775_000501-T1
GF00004853	TFCN54D1_002320-T1	DBVPG3775_000504-T1
GF00004854	TFCN54D1_002319-T1	DBVPG3775_000505-T1
GF00004855	TFCN54D1_002318-T1	DBVPG3775_000506-T1
GF00004856	TFCN54D1_002315-T1	DBVPG3775_000509-T1
GF00004857	TFCN54D1_002314-T1	DBVPG3775_000510-T1
GF00004858	TFCN54D1_002310-T1	DBVPG3775_000515-T1
GF00004859	TFCN54D1_002309-T1	DBVPG3775_000516-T1
GF00004860	TFCN54D1_002308-T1	DBVPG3775_000517-T1
GF00004861	TFCN54D1_002307-T1	DBVPG3775_000518-T1
GF00004862	TFCN54D1_002306-T1	DBVPG3775_000519-T1
GF00004863	TFCN54D1_002305-T1	DBVPG3775_000520-T1
GF00004864	TFCN54D1_002304-T1	DBVPG3775_000521-T1
GF00004865	TFCN54D1_002302-T1	DBVPG3775_000524-T1
GF00004866	TFCN54D1_002301-T1	DBVPG3775_000525-T1
GF00004867	TFCN54D1_002300-T1	DBVPG3775_000526-T1
GF00004868	TFCN54D1_002298-T1	DBVPG3775_000529-T1
GF00004869	TFCN54D1_002297-T1	DBVPG3775_000530-T1
GF00004870	TFCN54D1_002296-T1	DBVPG3775_000531-T1
GF00004871	TFCN54D1_002295-T1	DBVPG3775_000532-T1
GF00004872	TFCN54D1_002294-T1	DBVPG3775_000533-T1
GF00004873	TFCN54D1_002293-T1	DBVPG3775_000534-T1
GF00004874	TFCN54D1_002291-T1	DBVPG3775_000537-T1
GF00004875	TFCN54D1_002290-T1	DBVPG3775_000538-T1
GF00004876	TFCN54D1_002289-T1	DBVPG3775_000539-T1
GF00004877	TFCN54D1_002288-T1	DBVPG3775_000541-T1
GF00004878	TFCN54D1_002287-T1	DBVPG3775_000542-T1
GF00004879	TFCN54D1_002285-T1	DBVPG3775_000544-T1
GF00004880	TFCN54D1_002284-T1	DBVPG3775_000545-T1
GF00004881	TFCN54D1_002282-T1	DBVPG3775_000547-T1
GF00004882	TFCN54D1_002281-T1	DBVPG3775_000548-T1
GF00004883	TFCN54D1_002280-T1	DBVPG3775_000549-T1
GF00004884	TFCN54D1_012934-T1	DBVPG3775_000551-T1
GF00004885	TFCN54D1_012694-T1	DBVPG3775_000555-T1
GF00004886	TFCN54D1_011535-T1	DBVPG3775_000563-T1
GF00004887	TFCN54D1_011533-T1	DBVPG3775_000565-T1
GF00004888	TFCN54D1_011532-T1	DBVPG3775_000566-T1
GF00004889	TFCN54D1_011531-T1	DBVPG3775_000567-T1
GF00004890	TFCN54D1_011530-T1	DBVPG3775_000568-T1
GF00004891	TFCN54D1_011529-T1	DBVPG3775_000569-T1
GF00004892	TFCN54D1_011528-T1	DBVPG3775_000570-T1
GF00004893	TFCN54D1_011527-T1	DBVPG3775_000571-T1
GF00004894	TFCN54D1_011521-T1	DBVPG3775_000579-T1
GF00004895	TFCN54D1_011520-T1	DBVPG3775_000580-T1
GF00004896	TFCN54D1_011519-T1	DBVPG3775_000581-T1
GF00004897	TFCN54D1_011518-T1	DBVPG3775_000582-T1
GF00004898	TFCN54D1_011517-T1	DBVPG3775_000583-T1
GF00004899	TFCN54D1_003663-T1	DBVPG3775_000585-T1
GF00004900	TFCN54D1_003664-T1	DBVPG3775_000586-T1
GF00004901	TFCN54D1_003665-T1	DBVPG3775_000587-T1
GF00004902	TFCN54D1_003666-T1	DBVPG3775_000588-T1
GF00004903	TFCN54D1_003668-T1	DBVPG3775_000590-T1
GF00004904	TFCN54D1_003670-T1	DBVPG3775_000593-T1
GF00004905	TFCN54D1_003672-T1	DBVPG3775_000595-T1
GF00004906	TFCN54D1_003674-T1	DBVPG3775_000598-T1
GF00004907	TFCN54D1_003676-T1	DBVPG3775_000600-T1
GF00004908	TFCN54D1_010762-T1	DBVPG3775_000689-T1
GF00004909	TFCN54D1_005948-T1	DBVPG3775_000886-T1
GF00004910	TFCN54D1_005953-T1	DBVPG3775_000892-T1
GF00004911	TFCN54D1_003220-T1	DBVPG3775_001001-T1
GF00004912	TFCN54D1_011944-T1	DBVPG3775_001033-T1
GF00004913	TFCN54D1_001858-T1	DBVPG3775_001040-T1
GF00004914	TFCN54D1_001855-T1	DBVPG3775_001043-T1
GF00004915	TFCN54D1_001830-T1	DBVPG3775_001073-T1
GF00004916	TFCN54D1_001820-T1	DBVPG3775_001084-T1
GF00004917	TFCN54D1_001624-T1	DBVPG3775_001141-T1
GF00004918	TFCN54D1_000912-T1	DBVPG3775_001170-T1
GF00004919	TFCN54D1_001657-T1	DBVPG3775_001177-T1
GF00004920	TFCN54D1_000919-T1	DBVPG3775_001178-T1
GF00004921	TFCN54D1_001685-T1	DBVPG3775_001209-T1
GF00004922	TFCN54D1_001712-T1	DBVPG3775_001237-T1
GF00004923	TFCN54D1_001743-T1	DBVPG3775_001275-T1
GF00004924	TFCN54D1_001767-T1	DBVPG3775_001304-T1
GF00004925	TFCN54D1_001774-T1	DBVPG3775_001316-T1
GF00004926	TFCN54D1_003344-T1	DBVPG3775_001346-T1
GF00004927	TFCN54D1_004523-T1	DBVPG3775_001391-T1
GF00004928	TFCN54D1_004578-T1	DBVPG3775_001450-T1
GF00004929	TFCN54D1_004603-T1	DBVPG3775_001477-T1
GF00004930	TFCN54D1_004604-T1	DBVPG3775_001478-T1
GF00004931	TFCN54D1_004622-T1	DBVPG3775_001493-T1
GF00004932	TFCN54D1_007232-T1	DBVPG3775_001558-T1
GF00004933	TFCN54D1_009390-T1	DBVPG3775_001605-T1
GF00004934	TFCN54D1_004223-T1	DBVPG3775_001643-T1
GF00004935	TFCN54D1_004270-T1	DBVPG3775_001701-T1
GF00004936	TFCN54D1_004281-T1	DBVPG3775_001714-T1
GF00004937	TFCN54D1_007682-T1	DBVPG3775_001784-T1
GF00004938	TFCN54D1_003908-T1	DBVPG3775_001849-T1
GF00004939	TFCN54D1_003879-T1	DBVPG3775_001881-T1
GF00004940	TFCN54D1_004480-T1	DBVPG3775_001983-T1
GF00004941	TFCN54D1_012069-T1	DBVPG3775_001996-T1
GF00004942	TFCN54D1_012329-T1	DBVPG3775_002061-T1
GF00004943	TFCN54D1_012328-T1	DBVPG3775_002062-T1
GF00004944	TFCN54D1_009042-T1	DBVPG3775_002070-T1
GF00004945	TFCN54D1_009039-T1	DBVPG3775_002074-T1
GF00004946	TFCN54D1_002723-T1	DBVPG3775_002123-T1
GF00004947	TFCN54D1_002702-T1	DBVPG3775_002146-T1
GF00004948	TFCN54D1_002076-T1	DBVPG3775_002208-T1
GF00004949	TFCN54D1_002585-T1	DBVPG3775_002286-T1
GF00004950	TFCN54D1_002573-T1	DBVPG3775_002298-T1
GF00004951	TFCN54D1_010366-T1	DBVPG3775_002331-T1
GF00004952	TFCN54D1_010367-T1	DBVPG3775_002332-T1
GF00004953	TFCN54D1_011430-T1	DBVPG3775_002354-T1
GF00004954	TFCN54D1_011429-T1	DBVPG3775_002355-T1
GF00004955	TFCN54D1_009717-T1	DBVPG3775_002385-T1
GF00004956	TFCN54D1_009716-T1	DBVPG3775_002386-T1
GF00004957	TFCN54D1_003614-T1	DBVPG3775_002393-T1
GF00004958	TFCN54D1_003584-T1	DBVPG3775_002430-T1
GF00004959	TFCN54D1_007893-T1	DBVPG3775_002505-T1
GF00004960	TFCN54D1_001427-T1	DBVPG3775_002509-T1
GF00004961	TFCN54D1_010882-T1	DBVPG3775_002562-T1
GF00004962	TFCN54D1_007650-T1	DBVPG3775_002727-T1
GF00004963	TFCN54D1_006237-T1	DBVPG3775_002767-T1
GF00004964	TFCN54D1_012526-T1	DBVPG3775_002790-T1
GF00004965	TFCN54D1_011481-T1	DBVPG3775_002877-T1
GF00004966	TFCN54D1_001082-T1	DBVPG3775_002920-T1
GF00004967	TFCN54D1_008244-T1	DBVPG3775_002958-T1
GF00004968	TFCN54D1_008245-T1	DBVPG3775_002959-T1
GF00004969	TFCN54D1_001122-T1	DBVPG3775_002968-T1
GF00004970	TFCN54D1_006900-T1	DBVPG3775_002989-T1
GF00004971	TFCN54D1_001157-T1	DBVPG3775_003010-T1
GF00004972	TFCN54D1_000822-T1	DBVPG3775_003049-T1
GF00004973	TFCN54D1_000201-T1	DBVPG3775_003062-T1
GF00004974	TFCN54D1_000136-T1	DBVPG3775_003136-T1
GF00004975	TFCN54D1_000135-T1	DBVPG3775_003137-T1
GF00004976	TFCN54D1_000118-T1	DBVPG3775_003154-T1
GF00004977	TFCN54D1_009474-T1	DBVPG3775_003254-T1
GF00004978	TFCN54D1_012700-T1	DBVPG3775_003276-T1
GF00004979	TFCN54D1_007756-T1	DBVPG3775_003346-T1
GF00004980	TFCN54D1_007733-T1	DBVPG3775_003372-T1
GF00004981	TFCN54D1_002279-T1	DBVPG3775_003446-T1
GF00004982	TFCN54D1_002278-T1	DBVPG3775_003447-T1
GF00004983	TFCN54D1_002277-T1	DBVPG3775_003448-T1
GF00004984	TFCN54D1_002276-T1	DBVPG3775_003449-T1
GF00004985	TFCN54D1_002275-T1	DBVPG3775_003450-T1
GF00004986	TFCN54D1_002272-T1	DBVPG3775_003457-T1
GF00004987	TFCN54D1_002270-T1	DBVPG3775_003459-T1
GF00004988	TFCN54D1_010960-T1	DBVPG3775_003541-T1
GF00004989	TFCN54D1_010961-T1	DBVPG3775_003543-T1
GF00004990	TFCN54D1_007161-T1	DBVPG3775_003545-T1
GF00004991	TFCN54D1_007162-T1	DBVPG3775_003546-T1
GF00004992	TFCN54D1_007163-T1	DBVPG3775_003547-T1
GF00004993	TFCN54D1_007164-T1	DBVPG3775_003548-T1
GF00004994	TFCN54D1_007165-T1	DBVPG3775_003549-T1
GF00004995	TFCN54D1_007166-T1	DBVPG3775_003550-T1
GF00004996	TFCN54D1_007168-T1	DBVPG3775_003553-T1
GF00004997	TFCN54D1_007169-T1	DBVPG3775_003554-T1
GF00004998	TFCN54D1_007170-T1	DBVPG3775_003555-T1
GF00004999	TFCN54D1_007171-T1	DBVPG3775_003556-T1
GF00005000	TFCN54D1_010913-T1	DBVPG3775_003690-T1
GF00005001	TFCN54D1_010914-T1	DBVPG3775_003691-T1
GF00005002	TFCN54D1_001515-T1	DBVPG3775_003701-T1
GF00005003	TFCN54D1_006388-T1	DBVPG3775_003773-T1
GF00005004	TFCN54D1_006369-T1	DBVPG3775_003795-T1
GF00005005	TFCN54D1_006362-T1	DBVPG3775_003803-T1
GF00005006	TFCN54D1_002857-T1	DBVPG3775_003871-T1
GF00005007	TFCN54D1_002926-T1	DBVPG3775_003942-T1
GF00005008	TFCN54D1_001945-T1	DBVPG3775_004144-T1
GF00005009	TFCN54D1_001897-T1	DBVPG3775_004197-T1
GF00005010	TFCN54D1_010768-T1	DBVPG3775_004261-T1
GF00005011	TFCN54D1_010769-T1	DBVPG3775_004262-T1
GF00005012	TFCN54D1_008403-T1	DBVPG3775_004310-T1
GF00005013	TFCN54D1_008379-T1	DBVPG3775_004336-T1
GF00005014	TFCN54D1_011459-T1	DBVPG3775_004486-T1
GF00005015	TFCN54D1_005448-T1	DBVPG3775_004531-T1
GF00005016	TFCN54D1_012672-T1	DBVPG3775_004593-T1
GF00005017	TFCN54D1_009990-T1	DBVPG3775_004606-T1
GF00005018	TFCN54D1_010006-T1	DBVPG3775_004625-T1
GF00005019	TFCN54D1_011792-T1	DBVPG3775_004628-T1
GF00005020	TFCN54D1_011793-T1	DBVPG3775_004629-T1
GF00005021	TFCN54D1_008085-T1	DBVPG3775_004648-T1
GF00005022	TFCN54D1_008101-T1	DBVPG3775_004664-T1
GF00005023	TFCN54D1_005588-T1	DBVPG3775_004667-T1
GF00005024	TFCN54D1_008636-T1	DBVPG3775_004674-T1
GF00005025	TFCN54D1_010611-T1	DBVPG3775_004726-T1
GF00005026	TFCN54D1_008317-T1	DBVPG3775_004767-T1
GF00005027	TFCN54D1_010466-T1	DBVPG3775_004853-T1
GF00005028	TFCN54D1_006915-T1	DBVPG3775_004894-T1
GF00005029	TFCN54D1_006949-T1	DBVPG3775_004934-T1
GF00005030	TFCN54D1_004930-T1	DBVPG3775_004966-T1
GF00005031	TFCN54D1_004944-T1	DBVPG3775_004986-T1
GF00005032	TFCN54D1_000819-T1	DBVPG3775_005045-T1
GF00005033	TFCN54D1_000231-T1	DBVPG3775_005064-T1
GF00005034	TFCN54D1_000235-T1	DBVPG3775_005069-T1
GF00005035	TFCN54D1_000735-T1	DBVPG3775_005141-T1
GF00005036	TFCN54D1_003015-T1	DBVPG3775_005175-T1
GF00005037	TFCN54D1_006198-T1	DBVPG3775_005178-T1
GF00005038	TFCN54D1_006178-T1	DBVPG3775_005201-T1
GF00005039	TFCN54D1_002407-T1	DBVPG3775_005316-T1
GF00005040	TFCN54D1_005086-T1	DBVPG3775_005352-T1
GF00005041	TFCN54D1_005087-T1	DBVPG3775_005353-T1
GF00005042	TFCN54D1_002348-T1	DBVPG3775_005454-T1
GF00005043	TFCN54D1_006125-T1	DBVPG3775_005494-T1
GF00005044	TFCN54D1_005113-T1	DBVPG3775_005518-T1
GF00005045	TFCN54D1_005104-T1	DBVPG3775_005528-T1
GF00005046	TFCN54D1_003353-T1	DBVPG3775_005549-T1
GF00005047	TFCN54D1_005725-T1	DBVPG3775_005646-T1
GF00005048	TFCN54D1_002436-T1	DBVPG3775_005689-T1
GF00005049	TFCN54D1_008262-T1	DBVPG3775_005744-T1
GF00005050	TFCN54D1_011171-T1	DBVPG3775_005808-T1
GF00005051	TFCN54D1_002166-T1	DBVPG3775_005839-T1
GF00005052	TFCN54D1_002174-T1	DBVPG3775_005848-T1
GF00005053	TFCN54D1_007132-T1	DBVPG3775_005904-T1
GF00005054	TFCN54D1_007105-T1	DBVPG3775_005937-T1
GF00005055	TFCN54D1_012969-T1	DBVPG3775_005950-T1
GF00005056	TFCN54D1_010014-T1	DBVPG3775_005971-T1
GF00005057	TFCN54D1_002760-T1	DBVPG3775_006034-T1
GF00005058	TFCN54D1_009563-T1	DBVPG3775_006114-T1
GF00005059	TFCN54D1_009551-T1	DBVPG3775_006130-T1
GF00005060	TFCN54D1_011675-T1	DBVPG3775_006166-T1
GF00005061	TFCN54D1_005557-T1	DBVPG3775_006188-T1
GF00005062	TFCN54D1_005569-T1	DBVPG3775_006204-T1
GF00005063	TFCN54D1_005823-T1	DBVPG3775_006258-T1
GF00005064	TFCN54D1_004384-T1	DBVPG3775_006287-T1
GF00005065	TFCN54D1_010046-T1	DBVPG3775_006309-T1
GF00005066	TFCN54D1_006850-T1	DBVPG3775_006312-T1
GF00005067	TFCN54D1_002803-T1	DBVPG3775_006402-T1
GF00005068	TFCN54D1_011258-T1	DBVPG3775_006515-T1
GF00005069	TFCN54D1_012571-T1	DBVPG3775_006543-T1
GF00005070	TFCN54D1_001200-T1	DBVPG3775_006561-T1
GF00005071	TFCN54D1_001212-T1	DBVPG3775_006574-T1
GF00005072	TFCN54D1_010274-T1	DBVPG3775_006685-T1
GF00005073	TFCN54D1_012323-T1	DBVPG3775_006769-T1
GF00005074	TFCN54D1_011236-T1	DBVPG3775_006774-T1
GF00005075	TFCN54D1_009300-T1	DBVPG3775_006863-T1
GF00005076	TFCN54D1_012805-T1	DBVPG3775_006902-T1
GF00005077	TFCN54D1_005852-T1	DBVPG3775_006933-T1
GF00005078	TFCN54D1_002984-T1	DBVPG3775_007129-T1
GF00005079	TFCN54D1_005493-T1	DBVPG3775_007166-T1
GF00005080	TFCN54D1_011358-T1	DBVPG3775_007286-T1
GF00005081	TFCN54D1_005683-T1	DBVPG3775_007298-T1
GF00005082	TFCN54D1_011344-T1	DBVPG3775_007302-T1
GF00005083	TFCN54D1_000314-T1	DBVPG3775_007323-T1
GF00005084	TFCN54D1_001230-T1	DBVPG3775_007419-T1
GF00005085	TFCN54D1_010523-T1	DBVPG3775_007438-T1
GF00005086	TFCN54D1_012999-T1	DBVPG3775_007528-T1
GF00005087	TFCN54D1_011277-T1	DBVPG3775_007529-T1
GF00005088	TFCN54D1_012896-T1	DBVPG3775_007560-T1
GF00005089		DBVPG3775_000234-T1
GF00005090		DBVPG3775_000909-T1
GF00005091		DBVPG3775_004725-T1
GF00005092		DBVPG3775_004709-T1
GF00005093		DBVPG3775_003578-T1
GF00005094		DBVPG3775_006781-T1
GF00005095		DBVPG3775_006061-T1
GF00005096		DBVPG3775_005543-T1
GF00005097		DBVPG3775_001189-T1
GF00005098	TFCN54D1_001408-T1	
GF00005099		DBVPG3775_007587-T1
GF00005100		DBVPG3775_004979-T1
GF00005101		DBVPG3775_000560-T1
GF00005102		DBVPG3775_000734-T1
GF00005103	TFCN54D1_012649-T1	
GF00005104		DBVPG3775_006546-T1
GF00005105	TFCN54D1_009148-T1	
GF00005106		DBVPG3775_004541-T1
GF00005107		DBVPG3775_005063-T1
GF00005108	TFCN54D1_005319-T1	
GF00005109	TFCN54D1_012938-T1	
GF00005110		DBVPG3775_001328-T1
GF00005111	TFCN54D1_011463-T1	
GF00005112		DBVPG3775_007481-T1
GF00005113		DBVPG3775_005002-T1
GF00005114	TFCN54D1_010957-T1	
GF00005115		DBVPG3775_006724-T1
GF00005116		DBVPG3775_007192-T1
GF00005117		DBVPG3775_002889-T1
GF00005118		DBVPG3775_006526-T1
GF00005119		DBVPG3775_002325-T1
GF00005120	TFCN54D1_012399-T1	
GF00005121	TFCN54D1_006319-T1	
GF00005122		DBVPG3775_004902-T1
GF00005123	TFCN54D1_007664-T1	
GF00005124	TFCN54D1_002154-T1	
GF00005125		DBVPG3775_004238-T1
GF00005126		DBVPG3775_002826-T1
GF00005127	TFCN54D1_012877-T1	
GF00005128	TFCN54D1_005174-T1	
GF00005129		DBVPG3775_002432-T1
GF00005130	TFCN54D1_011464-T1	
GF00005131		DBVPG3775_007314-T1
GF00005132		DBVPG3775_006200-T1
GF00005133	TFCN54D1_010450-T1	
GF00005134		DBVPG3775_001096-T1
GF00005135		DBVPG3775_006918-T1
GF00005136		DBVPG3775_006625-T1
GF00005137		DBVPG3775_001943-T1
GF00005138		DBVPG3775_007463-T1
GF00005139		DBVPG3775_005296-T1
GF00005140		DBVPG3775_001755-T1
GF00005141		DBVPG3775_004351-T1
GF00005142		DBVPG3775_004243-T1
GF00005143		DBVPG3775_005195-T1
GF00005144		DBVPG3775_000377-T1
GF00005145		DBVPG3775_004785-T1
GF00005146		DBVPG3775_000397-T1
GF00005147		DBVPG3775_005293-T1
GF00005148	TFCN54D1_012824-T1	
GF00005149		DBVPG3775_000473-T1
GF00005150		DBVPG3775_003699-T1
GF00005151	TFCN54D1_004608-T1	
GF00005152	TFCN54D1_004621-T1	
GF00005153		DBVPG3775_006629-T1
GF00005154		DBVPG3775_006779-T1
GF00005155		DBVPG3775_006230-T1
GF00005156	TFCN54D1_001988-T1	
GF00005157		DBVPG3775_006773-T1
GF00005158		DBVPG3775_006201-T1
GF00005159	TFCN54D1_012656-T1	
GF00005160		DBVPG3775_007565-T1
GF00005161		DBVPG3775_003462-T1
GF00005162		DBVPG3775_000602-T1
GF00005163	TFCN54D1_012330-T1	
GF00005164		DBVPG3775_007050-T1
GF00005165	TFCN54D1_002090-T1	
GF00005166		DBVPG3775_006405-T1
GF00005167	TFCN54D1_006250-T1	
GF00005168		DBVPG3775_004073-T1
GF00005169	TFCN54D1_012978-T1	
GF00005170	TFCN54D1_012239-T1	
GF00005171		DBVPG3775_006681-T1
GF00005172		DBVPG3775_005150-T1
GF00005173		DBVPG3775_003420-T1
GF00005174	TFCN54D1_006553-T1	
GF00005175		DBVPG3775_004495-T1
GF00005176	TFCN54D1_009602-T1	
GF00005177		DBVPG3775_002597-T1
GF00005178		DBVPG3775_003632-T1
GF00005179		DBVPG3775_002571-T1
GF00005180		DBVPG3775_007585-T1
GF00005181		DBVPG3775_001270-T1
GF00005182	TFCN54D1_004983-T1	
GF00005183		DBVPG3775_001287-T1
GF00005184		DBVPG3775_000206-T1
GF00005185		DBVPG3775_000229-T1
GF00005186	TFCN54D1_013012-T1	
GF00005187		DBVPG3775_000536-T1
GF00005188		DBVPG3775_006023-T1
GF00005189		DBVPG3775_000718-T1
GF00005190		DBVPG3775_006119-T1
GF00005191	TFCN54D1_008229-T1	
GF00005192		DBVPG3775_001785-T1
GF00005193		DBVPG3775_003454-T1
GF00005194		DBVPG3775_000237-T1
GF00005195		DBVPG3775_001286-T1
GF00005196	TFCN54D1_003737-T1	
GF00005197		DBVPG3775_005826-T1
GF00005198		DBVPG3775_006337-T1
GF00005199		DBVPG3775_005581-T1
GF00005200		DBVPG3775_006750-T1
GF00005201		DBVPG3775_001888-T1
GF00005202		DBVPG3775_006307-T1
GF00005203		DBVPG3775_000552-T1
GF00005204	TFCN54D1_012156-T1	
GF00005205	TFCN54D1_012972-T1	
GF00005206	TFCN54D1_012771-T1	
GF00005207		DBVPG3775_002073-T1
GF00005208	TFCN54D1_005793-T1	
GF00005209		DBVPG3775_000232-T1
GF00005210		DBVPG3775_002102-T1
GF00005211		DBVPG3775_003609-T1
GF00005212		DBVPG3775_007507-T1
GF00005213	TFCN54D1_003103-T1	
GF00005214		DBVPG3775_005616-T1
GF00005215		DBVPG3775_000604-T1
GF00005216		DBVPG3775_004557-T1
GF00005217	TFCN54D1_009852-T1	
GF00005218		DBVPG3775_001525-T1
GF00005219		DBVPG3775_003997-T1
GF00005220		DBVPG3775_007505-T1
GF00005221	TFCN54D1_002899-T1	
GF00005222	TFCN54D1_009956-T1	
GF00005223	TFCN54D1_001448-T1	
GF00005224	TFCN54D1_000828-T1	
GF00005225		DBVPG3775_000283-T1
GF00005226		DBVPG3775_006869-T1
GF00005227		DBVPG3775_002535-T1
GF00005228	TFCN54D1_000613-T1	
GF00005229		DBVPG3775_001150-T1
GF00005230	TFCN54D1_005488-T1	
GF00005231	TFCN54D1_007906-T1	
GF00005232	TFCN54D1_008024-T1	
GF00005233	TFCN54D1_000825-T1	
GF00005234		DBVPG3775_006234-T1
GF00005235	TFCN54D1_007491-T1	
GF00005236		DBVPG3775_006540-T1
GF00005237		DBVPG3775_000603-T1
GF00005238		DBVPG3775_004954-T1
GF00005239		DBVPG3775_002110-T1
GF00005240		DBVPG3775_003577-T1
GF00005241		DBVPG3775_006885-T1
GF00005242		DBVPG3775_007348-T1
GF00005243		DBVPG3775_007403-T1
GF00005244	TFCN54D1_010008-T1	
GF00005245	TFCN54D1_007842-T1	
GF00005246		DBVPG3775_003465-T1
GF00005247		DBVPG3775_005060-T1
GF00005248		DBVPG3775_004559-T1
GF00005249	TFCN54D1_012929-T1	
GF00005250		DBVPG3775_003455-T1
GF00005251		DBVPG3775_005445-T1
GF00005252		DBVPG3775_000561-T1
GF00005253		DBVPG3775_001905-T1
GF00005254		DBVPG3775_006024-T1
GF00005255	TFCN54D1_002346-T1	
GF00005256		DBVPG3775_007144-T1
GF00005257	TFCN54D1_004534-T1	
GF00005258	TFCN54D1_012917-T1	
GF00005259	TFCN54D1_012815-T1	
GF00005260	TFCN54D1_009283-T1	
GF00005261	TFCN54D1_002345-T1	
GF00005262	TFCN54D1_013014-T1	
GF00005263		DBVPG3775_004494-T1
GF00005264		DBVPG3775_000770-T1
GF00005265	TFCN54D1_012034-T1	
GF00005266		DBVPG3775_002622-T1
GF00005267	TFCN54D1_013004-T1	
GF00005268		DBVPG3775_002724-T1
GF00005269	TFCN54D1_012982-T1	
GF00005270		DBVPG3775_006790-T1
GF00005271		DBVPG3775_001345-T1
GF00005272		DBVPG3775_000097-T1
GF00005273	TFCN54D1_010958-T1	
GF00005274	TFCN54D1_009608-T1	
GF00005275	TFCN54D1_006480-T1	
GF00005276		DBVPG3775_006231-T1
GF00005277		DBVPG3775_000037-T1
GF00005278		DBVPG3775_004524-T1
GF00005279		DBVPG3775_007586-T1
GF00005280		DBVPG3775_007324-T1
GF00005281	TFCN54D1_011789-T1	
GF00005282	TFCN54D1_005700-T1	
GF00005283		DBVPG3775_002775-T1
GF00005284		DBVPG3775_004246-T1
GF00005285		DBVPG3775_001572-T1
GF00005286		DBVPG3775_000809-T1
GF00005287		DBVPG3775_001330-T1
GF00005288	TFCN54D1_012922-T1	
GF00005289		DBVPG3775_000131-T1
GF00005290		DBVPG3775_004786-T1
GF00005291	TFCN54D1_012995-T1	
GF00005292		DBVPG3775_000639-T1
GF00005293	TFCN54D1_002898-T1	
GF00005294		DBVPG3775_003780-T1
GF00005295	TFCN54D1_012912-T1	
GF00005296		DBVPG3775_001063-T1
GF00005297		DBVPG3775_005764-T1
GF00005298		DBVPG3775_004370-T1
GF00005299	TFCN54D1_009601-T1	
GF00005300	TFCN54D1_012970-T1	
GF00005301	TFCN54D1_007611-T1	
GF00005302		DBVPG3775_004444-T1
GF00005303		DBVPG3775_000062-T1
GF00005304	TFCN54D1_006341-T1	
GF00005305		DBVPG3775_007576-T1
GF00005306	TFCN54D1_002558-T1	
GF00005307	TFCN54D1_012663-T1	
GF00005308	TFCN54D1_009888-T1	
GF00005309		DBVPG3775_001540-T1
GF00005310		DBVPG3775_003775-T1
GF00005311	TFCN54D1_012986-T1	
GF00005312		DBVPG3775_003188-T1
GF00005313	TFCN54D1_009067-T1	
GF00005314		DBVPG3775_003314-T1
GF00005315	TFCN54D1_012927-T1	
GF00005316		DBVPG3775_001161-T1
GF00005317		DBVPG3775_004761-T1
GF00005318		DBVPG3775_001860-T1
GF00005319	TFCN54D1_011041-T1	
GF00005320		DBVPG3775_003443-T1
GF00005321		DBVPG3775_006502-T1
GF00005322		DBVPG3775_006746-T1
GF00005323		DBVPG3775_001753-T1
GF00005324	TFCN54D1_005584-T1	
GF00005325		DBVPG3775_001756-T1
GF00005326		DBVPG3775_007170-T1
GF00005327		DBVPG3775_006808-T1
GF00005328		DBVPG3775_007583-T1
GF00005329		DBVPG3775_006777-T1
GF00005330	TFCN54D1_012932-T1	
GF00005331		DBVPG3775_003038-T1
GF00005332		DBVPG3775_007601-T1
GF00005333		DBVPG3775_006136-T1
GF00005334		DBVPG3775_002932-T1
GF00005335		DBVPG3775_005625-T1
GF00005336	TFCN54D1_006554-T1	
GF00005337	TFCN54D1_008581-T1	
GF00005338	TFCN54D1_012971-T1	
GF00005339		DBVPG3775_001243-T1
GF00005340		DBVPG3775_007289-T1
GF00005341		DBVPG3775_003542-T1
GF00005342		DBVPG3775_002428-T1
GF00005343		DBVPG3775_003759-T1
GF00005344		DBVPG3775_006280-T1
GF00005345	TFCN54D1_009853-T1	
