	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005249	TFCN404D1_011532-T1	DBVPG3775_004143-T1
GF00005250	TFCN404D1_011329-T1	DBVPG3775_004146-T1
GF00005251	TFCN404D1_011389-T1	DBVPG3775_002129-T1
GF00005252	TFCN404D1_011390-T1	DBVPG3775_002130-T1
GF00005253	TFCN404D1_011391-T1	DBVPG3775_002131-T1
GF00005254	TFCN404D1_011392-T1	DBVPG3775_002132-T1
GF00005255	TFCN404D1_011393-T1	DBVPG3775_002133-T1
GF00005256	TFCN404D1_013367-T1	DBVPG3775_002134-T1
GF00005257	TFCN404D1_014494-T1	DBVPG3775_002139-T1
GF00005258	TFCN404D1_011401-T1	DBVPG3775_002141-T1
GF00005259	TFCN404D1_014497-T1	DBVPG3775_002142-T1
GF00005260	TFCN404D1_011593-T1	DBVPG3775_000906-T1
GF00005261	TFCN404D1_011595-T1	DBVPG3775_000904-T1
GF00005262	TFCN404D1_011596-T1	DBVPG3775_000903-T1
GF00005263	TFCN404D1_011599-T1	DBVPG3775_001016-T1
GF00005264	TFCN404D1_011600-T1	DBVPG3775_001017-T1
GF00005265	TFCN404D1_013494-T1	DBVPG3775_001019-T1
GF00005266	TFCN404D1_011604-T1	DBVPG3775_001021-T1
GF00005267	TFCN404D1_011605-T1	DBVPG3775_001022-T1
GF00005268	TFCN404D1_011606-T1	DBVPG3775_001023-T1
GF00005269	TFCN404D1_011610-T1	DBVPG3775_001026-T1
GF00005270	TFCN404D1_014816-T1	DBVPG3775_000275-T1
GF00005271	TFCN404D1_011635-T1	DBVPG3775_000274-T1
GF00005272	TFCN404D1_014814-T1	DBVPG3775_000273-T1
GF00005273	TFCN404D1_014257-T1	DBVPG3775_003074-T1
GF00005274	TFCN404D1_014254-T1	DBVPG3775_003077-T1
GF00005275	TFCN404D1_011725-T1	DBVPG3775_003078-T1
GF00005276	TFCN404D1_014252-T1	DBVPG3775_003079-T1
GF00005277	TFCN404D1_011773-T1	DBVPG3775_005207-T1
GF00005278	TFCN404D1_013881-T1	DBVPG3775_005208-T1
GF00005279	TFCN404D1_011775-T1	DBVPG3775_005209-T1
GF00005280	TFCN404D1_013883-T1	DBVPG3775_005210-T1
GF00005281	TFCN404D1_011777-T1	DBVPG3775_005211-T1
GF00005282	TFCN404D1_011778-T1	DBVPG3775_005212-T1
GF00005283	TFCN404D1_013886-T1	DBVPG3775_005213-T1
GF00005284	TFCN404D1_012298-T1	DBVPG3775_001233-T1
GF00005285	TFCN404D1_012296-T1	DBVPG3775_001235-T1
GF00005286	TFCN404D1_011815-T1	DBVPG3775_001236-T1
GF00005287	TFCN404D1_011816-T1	DBVPG3775_001238-T1
GF00005288	TFCN404D1_012292-T1	DBVPG3775_001239-T1
GF00005289	TFCN404D1_012291-T1	DBVPG3775_001240-T1
GF00005290	TFCN404D1_011820-T1	DBVPG3775_001242-T1
GF00005291	TFCN404D1_012288-T1	DBVPG3775_001244-T1
GF00005292	TFCN404D1_012287-T1	DBVPG3775_001245-T1
GF00005293	TFCN404D1_011823-T1	DBVPG3775_001246-T1
GF00005294	TFCN404D1_012285-T1	DBVPG3775_001247-T1
GF00005295	TFCN404D1_011825-T1	DBVPG3775_001248-T1
GF00005296	TFCN404D1_011826-T1	DBVPG3775_001249-T1
GF00005297	TFCN404D1_011827-T1	DBVPG3775_001250-T1
GF00005298	TFCN404D1_013053-T1	DBVPG3775_006749-T1
GF00005299	TFCN404D1_012318-T1	DBVPG3775_002105-T1
GF00005300	TFCN404D1_012320-T1	DBVPG3775_002103-T1
GF00005301	TFCN404D1_011952-T1	DBVPG3775_002099-T1
GF00005302	TFCN404D1_011953-T1	DBVPG3775_002098-T1
GF00005303	TFCN404D1_011954-T1	DBVPG3775_002097-T1
GF00005304	TFCN404D1_011955-T1	DBVPG3775_002096-T1
GF00005305	TFCN404D1_012031-T1	DBVPG3775_005253-T1
GF00005306	TFCN404D1_014081-T1	DBVPG3775_005255-T1
GF00005307	TFCN404D1_012080-T1	DBVPG3775_005170-T1
GF00005308	TFCN404D1_012081-T1	DBVPG3775_005169-T1
GF00005309	TFCN404D1_012737-T1	DBVPG3775_005168-T1
GF00005310	TFCN404D1_012736-T1	DBVPG3775_005167-T1
GF00005311	TFCN404D1_012085-T1	DBVPG3775_005165-T1
GF00005312	TFCN404D1_012086-T1	DBVPG3775_005164-T1
GF00005313	TFCN404D1_012090-T1	DBVPG3775_005161-T1
GF00005314	TFCN404D1_012091-T1	DBVPG3775_005160-T1
GF00005315	TFCN404D1_012182-T1	DBVPG3775_005154-T1
GF00005316	TFCN404D1_012121-T1	DBVPG3775_005532-T1
GF00005317	TFCN404D1_012219-T1	DBVPG3775_001011-T1
GF00005318	TFCN404D1_012221-T1	DBVPG3775_001009-T1
GF00005319	TFCN404D1_013066-T1	DBVPG3775_001008-T1
GF00005320	TFCN404D1_013062-T1	DBVPG3775_001005-T1
GF00005321	TFCN404D1_013061-T1	DBVPG3775_001004-T1
GF00005322	TFCN404D1_013059-T1	DBVPG3775_001002-T1
GF00005323	TFCN404D1_013058-T1	DBVPG3775_001001-T1
GF00005324	TFCN404D1_012234-T1	DBVPG3775_005939-T1
GF00005325	TFCN404D1_012862-T1	DBVPG3775_005940-T1
GF00005326	TFCN404D1_012861-T1	DBVPG3775_005941-T1
GF00005327	TFCN404D1_012859-T1	DBVPG3775_005943-T1
GF00005328	TFCN404D1_012858-T1	DBVPG3775_005944-T1
GF00005329	TFCN404D1_012241-T1	DBVPG3775_005947-T1
GF00005330	TFCN404D1_012854-T1	DBVPG3775_005948-T1
GF00005331	TFCN404D1_012853-T1	DBVPG3775_005949-T1
GF00005332	TFCN404D1_012246-T1	DBVPG3775_007334-T1
GF00005333	TFCN404D1_012247-T1	DBVPG3775_007335-T1
GF00005334	TFCN404D1_012250-T1	DBVPG3775_007338-T1
GF00005335	TFCN404D1_013361-T1	DBVPG3775_007339-T1
GF00005336	TFCN404D1_013362-T1	DBVPG3775_007340-T1
GF00005337	TFCN404D1_012257-T1	DBVPG3775_007345-T1
GF00005338	TFCN404D1_012331-T1	DBVPG3775_007477-T1
GF00005339	TFCN404D1_012332-T1	DBVPG3775_007476-T1
GF00005340	TFCN404D1_012262-T1	DBVPG3775_007475-T1
GF00005341	TFCN404D1_012334-T1	DBVPG3775_007474-T1
GF00005342	TFCN404D1_012336-T1	DBVPG3775_007472-T1
GF00005343	TFCN404D1_012265-T1	DBVPG3775_007471-T1
GF00005344	TFCN404D1_012339-T1	DBVPG3775_007469-T1
GF00005345	TFCN404D1_012268-T1	DBVPG3775_007468-T1
GF00005346	TFCN404D1_012341-T1	DBVPG3775_007467-T1
GF00005347	TFCN404D1_012343-T1	DBVPG3775_007465-T1
GF00005348	TFCN404D1_012271-T1	DBVPG3775_007464-T1
GF00005349	TFCN404D1_012309-T1	DBVPG3775_000877-T1
GF00005350	TFCN404D1_012311-T1	DBVPG3775_000875-T1
GF00005351	TFCN404D1_012514-T1	DBVPG3775_000874-T1
GF00005352	TFCN404D1_012313-T1	DBVPG3775_000873-T1
GF00005353	TFCN404D1_012379-T1	DBVPG3775_006510-T1
GF00005354	TFCN404D1_012380-T1	DBVPG3775_006511-T1
GF00005355	TFCN404D1_012381-T1	DBVPG3775_006512-T1
GF00005356	TFCN404D1_014164-T1	DBVPG3775_006513-T1
GF00005357	TFCN404D1_013073-T1	DBVPG3775_005542-T1
GF00005358	TFCN404D1_013076-T1	DBVPG3775_005539-T1
GF00005359	TFCN404D1_013077-T1	DBVPG3775_005538-T1
GF00005360	TFCN404D1_013078-T1	DBVPG3775_005537-T1
GF00005361	TFCN404D1_012418-T1	DBVPG3775_005536-T1
GF00005362	TFCN404D1_012419-T1	DBVPG3775_005535-T1
GF00005363	TFCN404D1_012447-T1	DBVPG3775_002737-T1
GF00005364	TFCN404D1_012448-T1	DBVPG3775_002736-T1
GF00005365	TFCN404D1_012497-T1	DBVPG3775_003675-T1
GF00005366	TFCN404D1_012550-T1	DBVPG3775_002735-T1
GF00005367	TFCN404D1_012549-T1	DBVPG3775_002734-T1
GF00005368	TFCN404D1_012451-T1	DBVPG3775_002733-T1
GF00005369	TFCN404D1_014857-T1	DBVPG3775_002731-T1
GF00005370	TFCN404D1_012483-T1	DBVPG3775_006695-T1
GF00005371	TFCN404D1_012750-T1	DBVPG3775_003683-T1
GF00005372	TFCN404D1_012749-T1	DBVPG3775_003682-T1
GF00005373	TFCN404D1_012493-T1	DBVPG3775_003679-T1
GF00005374	TFCN404D1_012494-T1	DBVPG3775_003678-T1
GF00005375	TFCN404D1_012743-T1	DBVPG3775_003676-T1
GF00005376	TFCN404D1_014945-T1	DBVPG3775_003288-T1
GF00005377	TFCN404D1_012572-T1	DBVPG3775_003290-T1
GF00005378	TFCN404D1_012574-T1	DBVPG3775_003292-T1
GF00005379	TFCN404D1_012575-T1	DBVPG3775_003293-T1
GF00005380	TFCN404D1_012576-T1	DBVPG3775_003294-T1
GF00005381	TFCN404D1_012847-T1	DBVPG3775_003295-T1
GF00005382	TFCN404D1_012580-T1	DBVPG3775_003298-T1
GF00005383	TFCN404D1_012649-T1	DBVPG3775_002119-T1
GF00005384	TFCN404D1_012653-T1	DBVPG3775_002116-T1
GF00005385	TFCN404D1_012654-T1	DBVPG3775_002115-T1
GF00005386	TFCN404D1_012895-T1	DBVPG3775_002114-T1
GF00005387	TFCN404D1_012659-T1	DBVPG3775_002109-T1
GF00005388	TFCN404D1_012660-T1	DBVPG3775_002108-T1
GF00005389	TFCN404D1_012661-T1	DBVPG3775_002107-T1
GF00005390	TFCN404D1_012682-T1	DBVPG3775_004592-T1
GF00005391	TFCN404D1_012683-T1	DBVPG3775_004591-T1
GF00005392	TFCN404D1_012685-T1	DBVPG3775_004589-T1
GF00005393	TFCN404D1_012686-T1	DBVPG3775_004588-T1
GF00005394	TFCN404D1_013553-T1	DBVPG3775_004587-T1
GF00005395	TFCN404D1_012756-T1	DBVPG3775_005119-T1
GF00005396	TFCN404D1_012758-T1	DBVPG3775_005121-T1
GF00005397	TFCN404D1_012761-T1	DBVPG3775_005124-T1
GF00005398	TFCN404D1_012762-T1	DBVPG3775_005125-T1
GF00005399	TFCN404D1_012763-T1	DBVPG3775_005126-T1
GF00005400	TFCN404D1_012764-T1	DBVPG3775_005127-T1
GF00005401	TFCN404D1_012876-T1	DBVPG3775_005128-T1
GF00005402	TFCN404D1_012836-T1	DBVPG3775_001014-T1
GF00005403	TFCN404D1_012837-T1	DBVPG3775_001013-T1
GF00005404	TFCN404D1_013775-T1	DBVPG3775_007456-T1
GF00005405	TFCN404D1_012887-T1	DBVPG3775_007457-T1
GF00005406	TFCN404D1_014597-T1	DBVPG3775_003389-T1
GF00005407	TFCN404D1_012936-T1	DBVPG3775_006005-T1
GF00005408	TFCN404D1_013091-T1	DBVPG3775_000681-T1
GF00005409	TFCN404D1_012969-T1	DBVPG3775_000682-T1
GF00005410	TFCN404D1_012970-T1	DBVPG3775_000683-T1
GF00005411	TFCN404D1_012971-T1	DBVPG3775_000684-T1
GF00005412	TFCN404D1_012973-T1	DBVPG3775_000686-T1
GF00005413	TFCN404D1_012974-T1	DBVPG3775_000687-T1
GF00005414	TFCN404D1_012975-T1	DBVPG3775_000688-T1
GF00005415	TFCN404D1_012976-T1	DBVPG3775_000689-T1
GF00005416	TFCN404D1_012977-T1	DBVPG3775_000690-T1
GF00005417	TFCN404D1_012978-T1	DBVPG3775_000691-T1
GF00005418	TFCN404D1_014694-T1	DBVPG3775_000694-T1
GF00005419	TFCN404D1_012989-T1	DBVPG3775_005421-T1
GF00005420	TFCN404D1_012990-T1	DBVPG3775_005422-T1
GF00005421	TFCN404D1_012991-T1	DBVPG3775_005423-T1
GF00005422	TFCN404D1_012996-T1	DBVPG3775_004562-T1
GF00005423	TFCN404D1_013000-T1	DBVPG3775_004565-T1
GF00005424	TFCN404D1_013003-T1	DBVPG3775_004568-T1
GF00005425	TFCN404D1_013004-T1	DBVPG3775_004569-T1
GF00005426	TFCN404D1_013005-T1	DBVPG3775_004570-T1
GF00005427	TFCN404D1_013009-T1	DBVPG3775_005430-T1
GF00005428	TFCN404D1_013010-T1	DBVPG3775_005429-T1
GF00005429	TFCN404D1_014217-T1	DBVPG3775_005428-T1
GF00005430	TFCN404D1_013054-T1	DBVPG3775_006751-T1
GF00005431	TFCN404D1_013094-T1	DBVPG3775_000678-T1
GF00005432	TFCN404D1_014336-T1	DBVPG3775_000138-T1
GF00005433	TFCN404D1_014335-T1	DBVPG3775_000137-T1
GF00005434	TFCN404D1_013139-T1	DBVPG3775_006549-T1
GF00005435	TFCN404D1_013142-T1	DBVPG3775_006543-T1
GF00005436	TFCN404D1_013393-T1	DBVPG3775_006542-T1
GF00005437	TFCN404D1_013280-T1	DBVPG3775_004198-T1
GF00005438	TFCN404D1_014297-T1	DBVPG3775_004197-T1
GF00005439	TFCN404D1_014296-T1	DBVPG3775_004196-T1
GF00005440	TFCN404D1_013283-T1	DBVPG3775_004195-T1
GF00005441	TFCN404D1_013304-T1	DBVPG3775_006704-T1
GF00005442	TFCN404D1_013871-T1	DBVPG3775_006703-T1
GF00005443	TFCN404D1_013306-T1	DBVPG3775_006702-T1
GF00005444	TFCN404D1_013310-T1	DBVPG3775_006697-T1
GF00005445	TFCN404D1_013335-T1	DBVPG3775_004503-T1
GF00005446	TFCN404D1_013422-T1	DBVPG3775_004501-T1
GF00005447	TFCN404D1_013423-T1	DBVPG3775_004500-T1
GF00005448	TFCN404D1_013425-T1	DBVPG3775_004499-T1
GF00005449	TFCN404D1_013340-T1	DBVPG3775_004498-T1
GF00005450	TFCN404D1_013460-T1	DBVPG3775_001844-T1
GF00005451	TFCN404D1_014038-T1	DBVPG3775_001842-T1
GF00005452	TFCN404D1_013612-T1	DBVPG3775_007085-T1
GF00005453	TFCN404D1_013613-T1	DBVPG3775_007084-T1
GF00005454	TFCN404D1_013641-T1	DBVPG3775_007082-T1
GF00005455	TFCN404D1_013616-T1	DBVPG3775_007081-T1
GF00005456	TFCN404D1_013617-T1	DBVPG3775_007080-T1
GF00005457	TFCN404D1_013664-T1	DBVPG3775_007434-T1
GF00005458	TFCN404D1_013665-T1	DBVPG3775_007435-T1
GF00005459	TFCN404D1_013666-T1	DBVPG3775_007436-T1
GF00005460	TFCN404D1_013667-T1	DBVPG3775_007437-T1
GF00005461	TFCN404D1_013668-T1	DBVPG3775_007438-T1
GF00005462	TFCN404D1_013669-T1	DBVPG3775_007439-T1
GF00005463	TFCN404D1_013670-T1	DBVPG3775_007440-T1
GF00005464	TFCN404D1_013676-T1	DBVPG3775_007496-T1
GF00005465	TFCN404D1_014150-T1	DBVPG3775_007497-T1
GF00005466	TFCN404D1_013678-T1	DBVPG3775_007498-T1
GF00005467	TFCN404D1_014604-T1	DBVPG3775_007499-T1
GF00005468	TFCN404D1_013682-T1	DBVPG3775_007502-T1
GF00005469	TFCN404D1_013684-T1	DBVPG3775_007503-T1
GF00005470	TFCN404D1_013685-T1	DBVPG3775_007504-T1
GF00005471	TFCN404D1_013741-T1	DBVPG3775_001231-T1
GF00005472	TFCN404D1_013742-T1	DBVPG3775_001232-T1
GF00005473	TFCN404D1_014505-T1	DBVPG3775_007458-T1
GF00005474	TFCN404D1_014507-T1	DBVPG3775_007460-T1
GF00005475	TFCN404D1_013781-T1	DBVPG3775_007462-T1
GF00005476	TFCN404D1_013795-T1	DBVPG3775_004708-T1
GF00005477	TFCN404D1_013796-T1	DBVPG3775_004707-T1
GF00005478	TFCN404D1_014386-T1	DBVPG3775_004706-T1
GF00005479	TFCN404D1_014387-T1	DBVPG3775_004705-T1
GF00005480	TFCN404D1_013799-T1	DBVPG3775_004704-T1
GF00005481	TFCN404D1_013800-T1	DBVPG3775_004703-T1
GF00005482	TFCN404D1_014964-T1	DBVPG3775_005811-T1
GF00005483	TFCN404D1_013949-T1	DBVPG3775_006077-T1
GF00005484	TFCN404D1_013950-T1	DBVPG3775_006078-T1
GF00005485	TFCN404D1_013917-T1	DBVPG3775_006081-T1
GF00005486	TFCN404D1_014852-T1	DBVPG3775_007538-T1
GF00005487	TFCN404D1_014545-T1	DBVPG3775_007536-T1
GF00005488	TFCN404D1_014544-T1	DBVPG3775_007535-T1
GF00005489	TFCN404D1_014056-T1	DBVPG3775_007534-T1
GF00005490	TFCN404D1_014057-T1	DBVPG3775_007533-T1
GF00005491	TFCN404D1_014584-T1	DBVPG3775_006340-T1
GF00005492	TFCN404D1_014552-T1	DBVPG3775_007355-T1
GF00005493	TFCN404D1_014106-T1	DBVPG3775_000422-T1
GF00005494	TFCN404D1_014107-T1	DBVPG3775_000419-T1
GF00005495	TFCN404D1_014227-T1	DBVPG3775_002126-T1
GF00005496	TFCN404D1_014226-T1	DBVPG3775_002125-T1
GF00005497	TFCN404D1_014225-T1	DBVPG3775_002124-T1
GF00005498	TFCN404D1_014188-T1	DBVPG3775_002123-T1
GF00005499	TFCN404D1_014190-T1	DBVPG3775_002122-T1
GF00005500	TFCN404D1_014222-T1	DBVPG3775_002121-T1
GF00005501	TFCN404D1_014248-T1	DBVPG3775_007330-T1
GF00005502	TFCN404D1_014250-T1	DBVPG3775_007328-T1
GF00005503	TFCN404D1_014489-T1	DBVPG3775_002300-T1
GF00005504	TFCN404D1_014776-T1	DBVPG3775_003300-T1
GF00005505	TFCN404D1_014391-T1	DBVPG3775_006743-T1
GF00005506	TFCN404D1_014394-T1	DBVPG3775_006746-T1
GF00005507	TFCN404D1_014407-T1	DBVPG3775_005173-T1
GF00005508	TFCN404D1_014408-T1	DBVPG3775_005172-T1
GF00005509	TFCN404D1_014510-T1	DBVPG3775_001252-T1
GF00005510	TFCN404D1_014511-T1	DBVPG3775_001253-T1
GF00005511	TFCN404D1_014502-T1	DBVPG3775_001254-T1
GF00005512	TFCN404D1_014573-T1	DBVPG3775_006302-T1
GF00005513	TFCN404D1_014595-T1	DBVPG3775_003387-T1
GF00005514	TFCN404D1_014667-T1	DBVPG3775_006075-T1
GF00005515	TFCN404D1_014672-T1	DBVPG3775_006074-T1
GF00005516	TFCN404D1_014674-T1	DBVPG3775_007558-T1
GF00005517	TFCN404D1_014677-T1	DBVPG3775_007555-T1
GF00005518	TFCN404D1_014823-T1	DBVPG3775_003673-T1
GF00005519	TFCN404D1_002033-T1	DBVPG3775_002597-T1
GF00005520	TFCN404D1_014842-T1	DBVPG3775_007542-T1
GF00005521	TFCN404D1_014871-T1	DBVPG3775_007541-T1
GF00005522	TFCN404D1_014846-T1	DBVPG3775_001754-T1
GF00005523	TFCN404D1_009482-T1	DBVPG3775_000370-T1
GF00005524	TFCN404D1_011055-T1	DBVPG3775_000492-T1
GF00005525	TFCN404D1_010307-T1	DBVPG3775_000985-T1
GF00005526	TFCN404D1_004832-T1	DBVPG3775_001478-T1
GF00005527	TFCN404D1_002574-T1	DBVPG3775_002385-T1
GF00005528	TFCN404D1_014131-T1	DBVPG3775_003547-T1
GF00005529	TFCN404D1_014136-T1	DBVPG3775_003552-T1
GF00005530	TFCN404D1_003770-T1	DBVPG3775_003558-T1
GF00005531	TFCN404D1_003763-T1	DBVPG3775_003565-T1
GF00005532	TFCN404D1_007890-T1	DBVPG3775_005143-T1
GF00005533	TFCN404D1_012231-T1	DBVPG3775_005935-T1
GF00005534	TFCN404D1_012467-T1	DBVPG3775_007481-T1
GF00005535	TFCN404D1_004975-T1	DBVPG3775_007524-T1
GF00005536	TFCN404D1_014935-T1	DBVPG3775_007529-T1
GF00005537	TFCN404D1_005107-T1	
GF00005538	TFCN404D1_001639-T1	DBVPG3775_006815-T1
GF00005539	TFCN404D1_006753-T1	
GF00005540	TFCN404D1_011287-T1	DBVPG3775_003040-T1
GF00005541	TFCN404D1_005605-T1	
GF00005542	TFCN404D1_001422-T1	DBVPG3775_005581-T1
GF00005543	TFCN404D1_006702-T1	DBVPG3775_003510-T1
GF00005544	TFCN404D1_001883-T1	
GF00005545	TFCN404D1_002299-T1	DBVPG3775_001605-T1
GF00005546	TFCN404D1_002794-T1	DBVPG3775_002194-T1
GF00005547	TFCN404D1_002854-T1	DBVPG3775_006568-T1
GF00005548	TFCN404D1_010350-T1	
GF00005549	TFCN404D1_009492-T1	
GF00005550	TFCN404D1_004226-T1	DBVPG3775_004960-T1
GF00005551	TFCN404D1_004309-T1	
GF00005552	TFCN404D1_004372-T1	
GF00005553	TFCN404D1_005364-T1	DBVPG3775_005781-T1
GF00005554	TFCN404D1_004844-T1	DBVPG3775_001491-T1
GF00005555	TFCN404D1_005262-T1	DBVPG3775_001538-T1
GF00005556	TFCN404D1_005632-T1	DBVPG3775_004357-T1
GF00005557	TFCN404D1_006373-T1	
GF00005558	TFCN404D1_007469-T1	DBVPG3775_007234-T1
GF00005559	TFCN404D1_006769-T1	
GF00005560	TFCN404D1_011352-T1	DBVPG3775_002768-T1
GF00005561	TFCN404D1_013867-T1	
GF00005562	TFCN404D1_011584-T1	
GF00005563	TFCN404D1_014774-T1	
GF00005564	TFCN404D1_012377-T1	DBVPG3775_006508-T1
GF00005565	TFCN404D1_010628-T1	
GF00005566	TFCN404D1_010730-T1	
GF00005567	TFCN404D1_010813-T1	DBVPG3775_003416-T1
GF00005568	TFCN404D1_013562-T1	DBVPG3775_006016-T1
GF00005569	TFCN404D1_011102-T1	
GF00005570	TFCN404D1_012611-T1	DBVPG3775_000010-T1
GF00005571	TFCN404D1_007275-T1	DBVPG3775_000062-T1
GF00005572	TFCN404D1_003262-T1	DBVPG3775_000096-T1
GF00005573	TFCN404D1_000987-T1	DBVPG3775_000166-T1
GF00005574	TFCN404D1_000994-T1	DBVPG3775_000173-T1
GF00005575	TFCN404D1_010150-T1	DBVPG3775_000211-T1
GF00005576	TFCN404D1_009483-T1	DBVPG3775_000369-T1
GF00005577	TFCN404D1_009817-T1	DBVPG3775_000377-T1
GF00005578	TFCN404D1_009816-T1	DBVPG3775_000378-T1
GF00005579	TFCN404D1_006675-T1	DBVPG3775_000397-T1
GF00005580	TFCN404D1_004126-T1	DBVPG3775_000420-T1
GF00005581	TFCN404D1_008597-T1	DBVPG3775_000473-T1
GF00005582	TFCN404D1_008603-T1	DBVPG3775_000479-T1
GF00005583	TFCN404D1_008604-T1	DBVPG3775_000480-T1
GF00005584	TFCN404D1_013752-T1	DBVPG3775_000481-T1
GF00005585	TFCN404D1_013753-T1	DBVPG3775_000482-T1
GF00005586	TFCN404D1_013760-T1	DBVPG3775_000488-T1
GF00005587	TFCN404D1_011054-T1	DBVPG3775_000494-T1
GF00005588	TFCN404D1_011053-T1	DBVPG3775_000496-T1
GF00005589	TFCN404D1_010535-T1	DBVPG3775_000518-T1
GF00005590	TFCN404D1_010531-T1	DBVPG3775_000522-T1
GF00005591	TFCN404D1_013542-T1	DBVPG3775_000560-T1
GF00005592	TFCN404D1_013541-T1	DBVPG3775_000561-T1
GF00005593	TFCN404D1_011990-T1	DBVPG3775_000573-T1
GF00005594	TFCN404D1_014431-T1	DBVPG3775_000603-T1
GF00005595	TFCN404D1_014429-T1	DBVPG3775_000604-T1
GF00005596	TFCN404D1_008705-T1	DBVPG3775_000639-T1
GF00005597	TFCN404D1_004597-T1	DBVPG3775_000718-T1
GF00005598	TFCN404D1_003874-T1	DBVPG3775_000751-T1
GF00005599	TFCN404D1_009842-T1	DBVPG3775_000752-T1
GF00005600	TFCN404D1_009824-T1	DBVPG3775_000770-T1
GF00005601	TFCN404D1_000745-T1	DBVPG3775_000819-T1
GF00005602	TFCN404D1_000736-T1	DBVPG3775_000827-T1
GF00005603	TFCN404D1_010130-T1	DBVPG3775_000886-T1
GF00005604	TFCN404D1_011594-T1	DBVPG3775_000905-T1
GF00005605	TFCN404D1_010324-T1	DBVPG3775_000968-T1
GF00005606	TFCN404D1_010323-T1	DBVPG3775_000969-T1
GF00005607	TFCN404D1_011612-T1	DBVPG3775_001028-T1
GF00005608	TFCN404D1_011613-T1	DBVPG3775_001029-T1
GF00005609	TFCN404D1_011614-T1	DBVPG3775_001030-T1
GF00005610	TFCN404D1_011615-T1	DBVPG3775_001031-T1
GF00005611	TFCN404D1_011616-T1	DBVPG3775_001032-T1
GF00005612	TFCN404D1_013834-T1	DBVPG3775_001034-T1
GF00005613	TFCN404D1_013833-T1	DBVPG3775_001035-T1
GF00005614	TFCN404D1_011158-T1	DBVPG3775_001063-T1
GF00005615	TFCN404D1_011148-T1	DBVPG3775_001073-T1
GF00005616	TFCN404D1_004471-T1	DBVPG3775_001084-T1
GF00005617	TFCN404D1_004459-T1	DBVPG3775_001096-T1
GF00005618	TFCN404D1_000934-T1	DBVPG3775_001141-T1
GF00005619	TFCN404D1_000899-T1	DBVPG3775_001177-T1
GF00005620	TFCN404D1_000887-T1	DBVPG3775_001189-T1
GF00005621	TFCN404D1_012294-T1	DBVPG3775_001237-T1
GF00005622	TFCN404D1_001377-T1	DBVPG3775_001346-T1
GF00005623	TFCN404D1_001368-T1	DBVPG3775_001355-T1
GF00005624	TFCN404D1_013215-T1	DBVPG3775_001391-T1
GF00005625	TFCN404D1_008970-T1	DBVPG3775_001428-T1
GF00005626	TFCN404D1_004560-T1	DBVPG3775_001430-T1
GF00005627	TFCN404D1_004806-T1	DBVPG3775_001450-T1
GF00005628	TFCN404D1_004831-T1	DBVPG3775_001477-T1
GF00005629	TFCN404D1_003678-T1	DBVPG3775_001485-T1
GF00005630	TFCN404D1_004845-T1	DBVPG3775_001492-T1
GF00005631	TFCN404D1_004847-T1	DBVPG3775_001493-T1
GF00005632	TFCN404D1_005260-T1	DBVPG3775_001540-T1
GF00005633	TFCN404D1_005243-T1	DBVPG3775_001558-T1
GF00005634	TFCN404D1_005230-T1	DBVPG3775_001572-T1
GF00005635	TFCN404D1_006245-T1	DBVPG3775_001625-T1
GF00005636	TFCN404D1_006321-T1	DBVPG3775_001714-T1
GF00005637	TFCN404D1_014861-T1	DBVPG3775_001755-T1
GF00005638	TFCN404D1_007113-T1	DBVPG3775_001757-T1
GF00005639	TFCN404D1_007123-T1	DBVPG3775_001766-T1
GF00005640	TFCN404D1_011681-T1	DBVPG3775_001881-T1
GF00005641	TFCN404D1_001086-T1	DBVPG3775_001905-T1
GF00005642	TFCN404D1_000165-T1	DBVPG3775_001983-T1
GF00005643	TFCN404D1_000208-T1	DBVPG3775_002025-T1
GF00005644	TFCN404D1_000464-T1	DBVPG3775_002047-T1
GF00005645	TFCN404D1_012801-T1	DBVPG3775_002061-T1
GF00005646	TFCN404D1_007624-T1	DBVPG3775_002070-T1
GF00005647	TFCN404D1_007621-T1	DBVPG3775_002073-T1
GF00005648	TFCN404D1_012321-T1	DBVPG3775_002102-T1
GF00005649	TFCN404D1_012658-T1	DBVPG3775_002110-T1
GF00005650	TFCN404D1_011794-T1	DBVPG3775_002146-T1
GF00005651	TFCN404D1_006989-T1	DBVPG3775_002166-T1
GF00005652	TFCN404D1_002799-T1	DBVPG3775_002188-T1
GF00005653	TFCN404D1_002798-T1	DBVPG3775_002189-T1
GF00005654	TFCN404D1_002796-T1	DBVPG3775_002192-T1
GF00005655	TFCN404D1_005566-T1	DBVPG3775_002208-T1
GF00005656	TFCN404D1_005570-T1	DBVPG3775_002211-T1
GF00005657	TFCN404D1_002757-T1	DBVPG3775_002234-T1
GF00005658	TFCN404D1_005418-T1	DBVPG3775_002286-T1
GF00005659	TFCN404D1_008414-T1	DBVPG3775_002306-T1
GF00005660	TFCN404D1_006941-T1	DBVPG3775_002332-T1
GF00005661	TFCN404D1_006965-T1	DBVPG3775_002355-T1
GF00005662	TFCN404D1_008334-T1	DBVPG3775_002378-T1
GF00005663	TFCN404D1_008327-T1	DBVPG3775_002384-T1
GF00005664	TFCN404D1_007044-T1	DBVPG3775_002411-T1
